League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Romanian Liga II,2024-09-02,11:00:00,CSA Steaua Bucuresti,FC U Craiova 1948,1.04,2.84,1.04,3.25,1.01,3.75,1.06,13.5,1.08,26.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.72,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,2.88,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534313,18120525.0,20135214.0,58805.0,1.232376050,1.232376095,1.232376134,1.232376059,2.66,2.98,1.51,1.6,8.4,13.5,1.08,1.14,1.06,13.5,1.08,26.0,1.44,36.0,1.54,36.0,1.36,110.0,1.232376051,1.232376053,1.232376054,1.232376098
Romanian Liga I,2024-09-02,13:00:00,Unirea Slobozia,Gloria Buzau,2.14,2.3,3.7,4.2,3.2,3.6,1.69,1.83,2.2,2.46,1.79,2.36,1.74,2.26,7.8,13.0,9.2,15.0,1.03,34.0,1.01,100.0,6.2,10.0,5.8,9.4,12.0,21.0,1.01,70.0,9.4,15.5,8.4,14.0,15.5,26.0,1.01,90.0,1.03,34.0,19.0,32.0,1.01,60.0,1.01,180.0,1.01,27.0,1.01,80.0,1.01,1000.0,33531142,6803100.0,2487031.0,58805.0,1.232337417,1.232337462,1.232337501,1.232337426,2.8,2.94,1.52,1.56,9.2,15.5,1.07,1.13,3.05,3.75,1.37,1.49,1.32,1.37,1.76,1.88,1.39,1.46,1.232337418,1.232337420,1.232337421,1.232337465
Danish 1st Division,2024-09-02,14:00:00,Hobro,B93 Copenhagen,1.86,2.06,3.75,4.5,3.95,4.8,2.12,2.44,1.7,1.9,1.62,1.84,1.01,980.0,1.06,980.0,1.06,980.0,1.03,980.0,1.03,1000.0,1.22,980.0,1.29,980.0,1.07,980.0,1.03,1000.0,1.22,980.0,1.11,980.0,1.06,980.0,1.03,1000.0,1.06,980.0,1.06,980.0,1.05,980.0,1.03,1000.0,1.05,980.0,1.01,1000.0,1.03,1000.0,33529395,1212772.0,342867.0,58805.0,1.232319321,1.232319366,1.232319405,1.232319330,3.35,4.2,1.31,1.43,16.0,1000.0,1.04,1.07,4.2,55.0,1.22,1.31,1.29,1.35,1.95,2.18,1.27,1.34,1.232319322,1.232319324,1.232319325,1.232319369
Norwegian 1st Division,2024-09-02,14:00:00,Asane,Kongsvinger,3.45,4.1,2.0,2.22,3.65,4.8,2.32,2.58,1.64,1.75,1.48,1.81,1.01,980.0,3.8,980.0,3.4,980.0,3.55,980.0,3.8,980.0,3.6,980.0,3.15,980.0,3.25,980.0,3.7,980.0,3.9,980.0,3.45,980.0,3.55,980.0,3.85,980.0,4.1,1000.0,3.95,980.0,3.95,980.0,4.1,1000.0,2.2,980.0,3.3,980.0,1.46,1000.0,33532282,152573.0,774892.0,58805.0,1.232351343,1.232351388,1.232351427,1.232351352,3.3,4.9,1.25,1.44,18.0,1000.0,1.01,1.06,3.75,12.5,1.08,1.37,1.83,2.0,1.33,1.41,1.27,1.37,1.232351344,1.232351346,1.232351347,1.232351391
Norwegian 1st Division,2024-09-02,14:00:00,Ranheim IL,Start,1.8,1.86,3.9,4.5,4.5,5.4,2.8,3.5,1.4,1.55,1.47,1.64,1.01,980.0,1.49,1000.0,2.44,30.0,2.94,1000.0,1.01,1000.0,2.56,17.0,1.01,13.5,1.01,19.5,1.01,1000.0,1.01,16.5,1.01,12.0,1.01,18.0,1.01,1000.0,1.01,22.0,1.01,18.0,1.01,25.0,1.01,1000.0,1.01,7.2,1.01,32.0,1.01,1000.0,33529463,22623366.0,774893.0,58805.0,1.232320097,1.232320142,1.232320181,1.232320106,4.3,5.6,1.22,1.31,27.0,1000.0,1.01,1.04,4.0,15.0,1.07,1.34,1.28,1.34,2.16,2.26,1.24,1.29,1.232320098,1.232320100,1.232320101,1.232320145
Norwegian 1st Division,2024-09-02,14:00:00,Levanger,Egersund,2.22,2.56,2.78,3.35,3.8,5.3,2.44,3.2,1.45,1.62,1.39,1.67,2.5,3.55,1.49,40.0,1.01,23.0,1.01,30.0,2.98,55.0,1.01,21.0,1.01,13.0,1.01,16.0,1.01,34.0,1.01,26.0,1.01,14.5,1.01,18.0,1.01,34.0,1.01,42.0,1.01,28.0,1.01,32.0,1.01,60.0,1.01,14.5,1.01,18.5,1.01,1000.0,33529462,398353.0,3876624.0,58805.0,1.232320187,1.232320232,1.232320271,1.232320196,3.7,5.7,1.21,1.37,20.0,1000.0,1.01,1.06,4.3,10.0,1.11,1.31,1.47,1.56,1.64,1.82,1.23,1.36,1.232320188,1.232320190,1.232320191,1.232320235
Norwegian 1st Division,2024-09-02,14:00:00,Raufoss,Sogndal,3.2,3.85,2.18,2.46,3.4,4.4,1.94,2.18,1.86,2.08,1.58,1.99,2.0,2.72,3.55,980.0,3.25,980.0,3.5,980.0,3.85,980.0,3.45,980.0,3.0,980.0,3.25,980.0,3.75,980.0,3.8,980.0,3.45,980.0,3.6,980.0,3.95,980.0,3.3,1000.0,4.0,980.0,4.0,980.0,2.02,1000.0,2.06,980.0,3.6,980.0,1.3,1000.0,33529461,152564.0,31322.0,58805.0,1.232320277,1.232320322,1.232320361,1.232320286,3.1,1000.0,1.34,1000.0,11.5,26.0,1.05,1.1,3.4,5.2,1.27,1.37,1.69,1.85,1.35,1.46,1.31,1.42,1.232320278,1.232320280,1.232320281,1.232320325
Spanish Segunda Division,2024-09-02,14:00:00,Eibar,Levante,2.1,2.22,3.8,4.2,3.45,3.75,1.89,1.98,2.02,2.12,1.66,2.12,2.08,2.24,10.0,16.5,10.0,17.0,20.0,36.0,1.01,100.0,8.4,9.4,5.9,7.8,11.0,18.5,1.01,60.0,9.8,16.5,7.8,13.0,13.5,23.0,1.01,70.0,19.0,32.0,17.0,29.0,1.02,50.0,1.01,140.0,1.01,22.0,1.01,70.0,1.01,1000.0,33528805,247969.0,214865.0,58805.0,1.232308981,1.232308991,1.232308980,1.232308990,3.0,3.35,1.43,1.5,10.0,15.5,1.07,1.1,3.55,3.9,1.34,1.39,1.32,1.36,1.83,1.91,1.36,1.41,1.232308972,1.232308984,1.232308985,1.232308995
Argentinian Primera B Nacional,2024-09-02,15:00:00,San Telmo,Arsenal de Sarandi,1.04,1000.0,3.95,1000.0,2.36,3.05,1.34,1000.0,1.03,990.0,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33529124,9478922.0,3226510.0,58805.0,1.232315071,1.232315116,1.232315155,1.232315080,1.05,1000.0,1.01,980.0,1.02,1000.0,1.01,990.0,2.4,990.0,1.63,1.72,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.232315072,1.232315074,1.232315075,1.232315119
Argentinian Primera B Nacional,2024-09-02,15:00:00,CA San Miguel,Patronato,1.04,1000.0,1.04,6.4,1.01,1000.0,1.34,990.0,1.01,990.0,1.8,1000.0,1.32,2.26,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33529105,9568569.0,5178628.0,58805.0,1.232315701,1.232315746,1.232315785,1.232315710,1.05,1000.0,1.01,980.0,1.02,1000.0,1.01,990.0,1.03,1000.0,1.01,990.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.232315702,1.232315704,1.232315705,1.232315749
