League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Japanese J League 3,2024-10-11,07:00:00,FC Gifu,Nagano Parceiro,2.08,2.74,2.84,3.85,3.0,4.6,1.92,2.36,1.74,3.8,1.12,1000.0,1.12,1000.0,2.14,980.0,3.4,980.0,2.28,27.0,1.86,1000.0,3.3,980.0,3.1,980.0,2.7,980.0,1.86,1000.0,2.14,19.0,3.25,980.0,2.18,980.0,2.28,1000.0,2.28,1000.0,2.28,32.0,2.28,1000.0,1.86,1000.0,2.08,23.0,1.86,1000.0,1.86,1000.0,33671755,4270387.0,6641607.0,58805.0,1.234175838,1.234175883,1.234175922,1.234175847,3.0,3.95,1.34,1.58,3.7,26.0,1.05,1.1,3.0,4.5,1.29,1.43,1.4,1.51,1.59,1.79,1.33,1.45,1.234175839,1.234175841,1.234175842,1.234175886
Slovakian 2 Liga,2024-10-11,09:30:00,Malzenice,Slovan Bratislava II,1.88,2.1,3.45,4.7,3.15,950.0,2.02,2.4,1.71,1.98,1.12,110.0,1.12,1000.0,1.38,980.0,1.38,980.0,1.39,1000.0,1.39,1000.0,1.42,980.0,1.58,980.0,1.47,980.0,1.39,1000.0,1.6,16.0,1.41,980.0,1.59,980.0,1.39,1000.0,1.39,1000.0,1.39,1000.0,1.39,1000.0,1.39,1000.0,1.27,15.0,1.25,1000.0,1.25,1000.0,33671790,15162394.0,9541019.0,58805.0,1.234180313,1.234180358,1.234180397,1.234180322,1.2,4.4,1.01,20.0,3.7,1000.0,1.02,1.34,3.8,110.0,1.23,1.34,1.3,1.41,1.9,2.14,1.26,1.37,1.234180314,1.234180316,1.234180317,1.234180361
Croatian 2 HNL,2024-10-11,10:30:00,Cibalia Vinkovci,NK Dubrava Zagreb,1.95,990.0,1.31,990.0,1.33,4.3,1.18,990.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33676741,14353642.0,8212487.0,58805.0,1.234239825,1.234239870,1.234239909,1.234239834,1.01,1000.0,1.01,1000.0,1.18,1000.0,1.01,990.0,1.18,1000.0,1.01,990.0,1.33,1.57,1.64,2.06,1.31,1.73,1.234239826,1.234239828,1.234239829,1.234239873
Croatian 2 HNL,2024-10-11,10:30:00,NK Sesvete,BSK Bijelo Brdo,1.23,1.63,1.23,1000.0,1.01,5.4,1.18,990.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33676740,10748838.0,4940518.0,58805.0,1.234239915,1.234239960,1.234239999,1.234239924,1.01,1000.0,1.01,1000.0,1.18,1000.0,1.01,990.0,1.18,1000.0,1.01,990.0,1.07,1.16,2.58,26.0,1.23,110.0,1.234239916,1.234239918,1.234239919,1.234239963
Croatian 2 HNL,2024-10-11,10:30:00,Zrinski Jurjevac,Rudes,1.27,1000.0,1.27,1.81,1.01,4.8,1.18,990.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33676742,24337247.0,4940512.0,58805.0,1.234239735,1.234239780,1.234239819,1.234239744,1.01,1000.0,1.01,1000.0,1.18,1000.0,1.01,990.0,1.18,1000.0,1.01,990.0,2.24,26.0,1.15,4.7,1.27,110.0,1.234239736,1.234239738,1.234239739,1.234239783
Croatian 2 HNL,2024-10-11,10:30:00,NK Dugopolje,Opatija,1.04,990.0,1.04,3.35,2.44,5.3,1.18,990.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33676745,7154508.0,4940514.0,58805.0,1.234239645,1.234239690,1.234239729,1.234239654,1.01,1000.0,1.01,1000.0,1.18,1000.0,1.01,990.0,1.18,1000.0,1.01,990.0,1.45,1.8,1.38,1.7,1.37,1.7,1.234239646,1.234239648,1.234239649,1.234239693
Friendly Matches,2024-10-11,10:30:00,Grazer AK,Voitsberg,1.04,1.67,1.04,1000.0,1.01,1000.0,1.07,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33677025,14074.0,542943.0,58805.0,1.234249651,1.234249696,1.234249735,1.234249660,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,21.0,1.07,1000.0,1.01,21.0,1.11,26.0,2.5,36.0,1.19,110.0,1.234249652,1.234249654,1.234249655,1.234249699
Slovenian 2 SNL,2024-10-11,10:30:00,Tolmin,NK Brinje Grosuplje,2.28,11.5,1.72,1.83,3.4,1000.0,1.18,26.0,1.04,21.0,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33674382,5802913.0,13050456.0,58805.0,1.234215197,1.234215242,1.234215281,1.234215206,1.2,1000.0,1.01,20.0,1.27,26.0,1.04,990.0,1.18,26.0,1.04,990.0,2.1,5.5,1.22,1.29,1.24,1.36,1.234215198,1.234215200,1.234215201,1.234215245
Norwegian 2nd Division,2024-10-11,11:30:00,Skeid,Stjordals-Blink,1.52,1.77,4.3,6.8,1.03,1000.0,1.27,990.0,1.48,2.36,1.55,1.85,1.01,1000.0,1.28,1000.0,1.28,1000.0,1.52,1000.0,1.28,1000.0,1.28,14.5,1.36,13.5,1.28,1000.0,1.28,1000.0,1.37,14.5,1.35,12.5,1.28,1000.0,1.28,1000.0,1.28,1000.0,1.28,1000.0,1.28,1000.0,1.28,1000.0,1.28,8.4,1.28,1000.0,1.28,1000.0,33675690,152574.0,2440431.0,58805.0,1.234229208,1.234229253,1.234229292,1.234229217,1.01,4.8,1.26,1.45,2.36,1000.0,1.02,1.06,1.03,1000.0,1.02,1.72,1.17,1.27,2.3,2.92,1.2,1.33,1.234229209,1.234229211,1.234229212,1.234229256
Algerian Ligue 1,2024-10-11,12:00:00,Paradou,Olympique Akbou,1.38,2.76,1.38,5.1,1.01,4.2,1.08,10.5,1.11,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33676762,14713566.0,55868423.0,58805.0,1.234240298,1.234240343,1.234240382,1.234240307,1.01,1000.0,1.01,1000.0,6.8,10.5,1.11,1.18,1.08,10.5,1.11,990.0,1.24,26.0,1.57,26.0,1.38,110.0,1.234240299,1.234240301,1.234240302,1.234240346
