League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-06-01,02:00:00,Hiroshima,Iwata,1.37,1.39,10.0,11.5,5.4,5.5,2.2,2.46,1.69,1.82,2.04,2.16,1.86,1.96,18.0,20.0,30.0,36.0,15.0,95.0,17.0,490.0,8.0,9.0,11.0,12.5,30.0,40.0,16.0,180.0,7.4,8.2,9.4,10.5,25.0,28.0,16.0,160.0,10.0,11.0,13.0,14.5,30.0,36.0,16.0,180.0,5.1,5.8,16.5,220.0,18.0,1000.0,33305331,744103.0,263079.0,58805.0,1.229377098,1.229377143,1.229377182,1.229377107
Japanese J League 2,2024-06-01,02:00:00,Fujieda Myfc,Kofu,3.4,3.7,2.14,2.26,3.7,3.75,2.06,2.34,1.75,1.95,1.63,1.81,2.24,2.58,13.5,18.5,9.8,12.5,12.0,16.0,6.4,30.0,12.5,16.5,7.4,9.6,9.0,12.0,18.0,24.0,6.2,28.0,13.0,16.0,14.0,19.0,6.6,38.0,6.6,65.0,6.2,40.0,6.2,48.0,6.8,90.0,6.0,34.0,4.9,15.5,7.2,1000.0,33303336,14196415.0,1405179.0,58805.0,1.229344954,1.229344999,1.229345038,1.229344963
Japanese J League 2,2024-06-01,02:00:00,Oita,Tokushima,2.54,2.7,3.05,3.3,3.2,3.4,1.69,1.8,2.26,2.46,1.94,2.08,1.93,2.08,9.2,10.5,9.4,11.0,16.0,22.0,8.8,60.0,8.2,9.4,6.6,7.6,12.5,14.5,8.6,46.0,13.5,17.5,11.0,13.5,18.0,23.0,9.2,65.0,8.6,42.0,8.2,36.0,8.8,60.0,9.6,150.0,7.8,34.0,8.4,48.0,10.0,1000.0,33305240,441089.0,5026012.0,58805.0,1.229376648,1.229376693,1.229376732,1.229376657
Japanese J League,2024-06-01,03:00:00,FC Machida,Albirex Niigata,1.79,1.82,5.4,5.6,3.65,3.8,1.71,1.92,2.08,2.42,2.02,2.12,1.89,1.97,10.5,11.5,14.5,17.5,36.0,40.0,14.5,150.0,7.0,7.8,7.8,8.4,19.5,22.0,13.5,90.0,9.0,9.8,9.4,10.0,21.0,24.0,13.5,100.0,17.0,19.0,18.5,21.0,36.0,46.0,14.5,170.0,11.5,14.5,14.0,120.0,15.0,1000.0,33305438,6207339.0,5712145.0,58805.0,1.229381583,1.229381628,1.229381667,1.229381592
Japanese J League,2024-06-01,03:00:00,Kashima,Yokohama FM,2.2,2.24,3.25,3.35,3.9,4.1,2.48,2.6,1.63,1.67,1.6,1.69,2.46,2.68,18.0,21.0,15.0,17.0,21.0,32.0,7.8,70.0,11.5,14.0,8.4,9.4,12.5,14.5,7.4,40.0,14.5,16.5,10.0,11.5,14.0,16.5,7.4,46.0,7.0,36.0,18.5,22.0,7.2,38.0,8.0,85.0,9.6,12.5,6.4,24.0,8.8,560.0,33307514,441079.0,441087.0,58805.0,1.229413918,1.229413963,1.229414002,1.229413927
Japanese J League,2024-06-01,03:00:00,Shonan,G-Osaka,2.8,2.88,2.76,2.84,3.35,3.45,1.8,1.9,2.12,2.26,1.85,1.96,2.04,2.18,10.0,13.0,9.4,12.0,14.0,20.0,6.0,48.0,9.4,11.5,6.8,8.4,10.0,14.5,5.8,36.0,5.5,19.5,10.5,14.0,5.2,980.0,6.0,55.0,6.0,48.0,5.8,36.0,6.0,55.0,6.4,130.0,5.7,34.0,5.7,34.0,6.8,1000.0,33305330,4546954.0,441083.0,58805.0,1.229377234,1.229377317,1.229377364,1.229377271
Japanese J League,2024-06-01,04:00:00,Urawa,Kobe,3.1,3.25,2.5,2.56,3.35,3.5,1.79,1.95,2.06,2.28,1.82,1.99,2.02,2.22,10.0,12.5,8.4,10.5,13.0,16.0,6.8,42.0,9.8,12.0,6.6,8.2,10.5,13.0,22.0,34.0,17.0,22.0,12.0,14.5,16.0,21.0,7.0,55.0,7.0,65.0,6.8,46.0,7.0,65.0,7.6,150.0,6.6,44.0,6.0,26.0,7.8,1000.0,33305439,441088.0,441082.0,58805.0,1.229381493,1.229381538,1.229381577,1.229381502
South Korean K League 1,2024-06-01,04:30:00,Ulsan Hyundai Horang-i,Jeonbuk Motors,1.82,1.9,4.0,4.6,4.0,4.5,2.56,2.68,1.59,1.64,1.62,1.76,2.32,2.62,18.0,23.0,17.0,22.0,7.0,40.0,7.6,95.0,10.0,13.0,8.4,10.5,15.5,19.5,7.2,48.0,11.0,14.0,9.0,11.5,14.5,18.5,7.2,50.0,17.0,22.0,15.0,18.5,21.0,30.0,7.6,80.0,7.4,9.4,6.8,38.0,8.2,520.0,33310506,5352229.0,2224159.0,58805.0,1.229453640,1.229453685,1.229453724,1.229453649
South Korean K League 2,2024-06-01,04:30:00,Gimpo Citizen,Jeonnam Dragons,2.84,3.35,2.58,3.05,2.92,3.45,1.64,1.86,2.16,2.56,1.88,2.12,1.89,2.2,2.78,11.0,4.4,11.0,3.1,18.5,3.45,46.0,2.82,11.5,6.0,7.6,4.9,14.0,3.4,38.0,3.2,22.0,5.0,15.0,3.15,21.0,3.25,60.0,3.5,55.0,3.4,42.0,3.25,65.0,2.84,1000.0,2.66,44.0,2.62,36.0,2.84,1000.0,33305468,19825802.0,8349517.0,58805.0,1.229382652,1.229382697,1.229382736,1.229382661
Japanese J League 2,2024-06-01,06:00:00,Jef Utd Chiba,Okayama,2.02,2.1,3.9,4.3,3.55,3.7,1.92,1.99,2.02,2.08,1.84,1.95,2.04,2.18,10.5,14.0,12.5,15.0,22.0,29.0,8.2,95.0,8.0,9.6,7.0,8.4,14.0,17.5,7.8,55.0,10.5,13.5,9.4,12.0,16.0,22.0,8.0,65.0,21.0,27.0,19.0,25.0,7.4,44.0,8.4,120.0,5.7,17.0,7.4,55.0,8.6,1000.0,33305239,5021203.0,5561025.0,58805.0,1.229376738,1.229376783,1.229376822,1.229376747
