League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Egyptian Premier,2024-08-01,11:30:00,Al Mokawloon,Ceramica Cleopatra,2.66,3.9,2.24,3.3,2.6,5.4,1.64,2.06,1.94,2.54,1.12,1000.0,1.12,1000.0,1.47,1000.0,2.6,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,6.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33453781,6754306.0,37456793.0,58805.0,1.231228170,1.231228217,1.231228258,1.231228179,2.68,3.25,1.45,1.59,2.06,26.0,1.06,1.93,2.06,6.2,1.19,1.93,1.43,1.81,1.45,1.6,1.38,1.61,1.231228171,1.231228173,1.231228174,1.231228220
Friendly Matches,2024-08-01,12:30:00,Feralpisalo,Citta di Varese,1.17,1.27,1.04,1000.0,2.06,950.0,1.1,1000.0,1.01,12.5,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33457350,4893595.0,37156140.0,58805.0,1.231276244,1.231276289,1.231276328,1.231276253,1.01,1000.0,1.01,1000.0,1.1,1000.0,1.01,1.04,1.1,1000.0,1.01,12.5,1.01,1.07,2.54,7.0,1.08,1.17,1.231276245,1.231276247,1.231276248,1.231276292
Finnish Kakkonen,2024-08-01,13:00:00,Pallo-Iirot,Tampereen Ilves II,1.49,600.0,2.02,870.0,2.06,950.0,1.06,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.84,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,55.0,1.55,1000.0,1.01,1000.0,33457111,11378673.0,9546628.0,58805.0,1.231272996,1.231273041,1.231273080,1.231273005,1.01,1000.0,1.01,1.5,1.06,110.0,1.01,21.0,1.06,110.0,1.01,21.0,1.11,1.5,1.87,26.0,1.07,1.39,1.231272997,1.231272999,1.231273000,1.231273044
Friendly Matches,2024-08-01,14:00:00,Cadiz,Recreativo Huelva,1.37,1.5,1.04,14.5,2.06,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.36,1000.0,2.28,1000.0,1.01,1000.0,2.52,1000.0,2.68,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33457465,516259.0,7449173.0,58805.0,1.231276153,1.231276198,1.231276237,1.231276162,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.07,1.16,3.0,3.75,1.16,1.25,1.231276154,1.231276156,1.231276157,1.231276201
Friendly Matches,2024-08-01,14:00:00,Athletic Bilbao,Eibar,1.4,1.55,1.04,13.0,2.06,950.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.86,1000.0,2.62,1000.0,1.01,1000.0,2.44,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33457334,9162.0,247969.0,58805.0,1.231276334,1.231276379,1.231276418,1.231276343,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,1.06,1.07,1000.0,1.01,18.0,1.08,1.17,2.84,3.5,1.16,1.27,1.231276335,1.231276337,1.231276338,1.231276382
Friendly Matches,2024-08-01,14:00:00,EVV Echt,Fortuna Sittard,1.04,1000.0,1.04,1.09,2.06,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.5,1000.0,2.72,1000.0,1.01,1000.0,2.56,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,1.01,1000.0,33458087,7188884.0,49058.0,58805.0,1.231283806,1.231283851,1.231283890,1.231283815,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,2.82,36.0,1.01,1.03,1.01,1.06,1.231283807,1.231283809,1.231283810,1.231283854
Friendly Matches,2024-08-01,14:00:00,FC Utrecht,Venezia,2.66,2.86,2.46,2.96,3.5,4.6,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.38,1000.0,2.88,1000.0,1.01,1000.0,2.7,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33456985,50349.0,44504.0,58805.0,1.231273266,1.231273311,1.231273350,1.231273275,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.08,1.06,1000.0,1.01,21.0,1.51,1.69,1.54,1.61,1.27,1.4,1.231273267,1.231273269,1.231273270,1.231273314
Friendly Matches,2024-08-01,14:00:00,Racing de Ferrol,Real Madrid Castilla,1.67,1.86,4.2,870.0,3.95,330.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33457030,10478536.0,10116484.0,58805.0,1.231273176,1.231273221,1.231273260,1.231273185,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.07,1.06,1000.0,1.01,21.0,1.17,1.27,2.16,2.5,1.23,1.34,1.231273177,1.231273179,1.231273180,1.231273224
Egyptian Premier,2024-08-01,15:00:00,Smouha,Al-Masry,1.04,3.4,2.64,3.7,2.88,950.0,1.58,1.9,2.1,2.7,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.48,1000.0,2.36,1000.0,2.98,1000.0,2.86,1000.0,2.82,1000.0,1.01,1000.0,1.01,1000.0,2.9,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,2.94,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33446537,5170871.0,11162123.0,58805.0,1.231121349,1.231121394,1.231121433,1.231121358,1.05,4.4,1.29,1.69,2.52,1000.0,1.01,1.66,2.52,4.2,1.31,1.66,1.41,1.61,1.42,1.79,1.16,1.54,1.231121350,1.231121352,1.231121353,1.231121397
Egyptian Premier,2024-08-01,15:00:00,Al Ahly Cairo,National Bank,1.29,1.37,3.7,980.0,3.6,980.0,2.16,3.5,1.4,1.86,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,2.3,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.01,980.0,1.55,1000.0,1.04,1000.0,33453784,4768314.0,10492935.0,58805.0,1.231227990,1.231228035,1.231228074,1.231227999,1.05,1000.0,1.01,110.0,2.16,1000.0,1.01,1.86,2.16,8.0,1.14,1.86,1.03,1.1,3.6,7.6,1.15,1.37,1.231227991,1.231227993,1.231227994,1.231228038
Bolivian Liga de Futbol Profesional,2024-08-01,16:00:00,Universitario de Vinto,Blooming Santa Cruz,1.85,1.95,3.8,900.0,2.06,950.0,1.46,2.3,1.76,3.15,1.01,1000.0,1.01,1000.0,1.43,1000.0,2.66,1000.0,1.01,1000.0,2.92,1000.0,2.3,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33457723,21094424.0,10259108.0,58805.0,1.231279928,1.231279973,1.231280012,1.231279937,1.01,1000.0,1.01,1000.0,1.46,26.0,1.04,3.15,1.46,26.0,1.04,3.15,1.23,1.36,2.04,2.18,1.24,1.37,1.231279929,1.231279931,1.231279932,1.231279976
Friendly Matches,2024-08-01,16:00:00,Boavista,Tondela,1.7,1.94,1.04,6.2,1.03,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.39,1000.0,2.6,1000.0,2.6,1000.0,1.03,1000.0,2.46,1000.0,2.72,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33458280,10761.0,4240339.0,58805.0,1.231285425,1.231285470,1.231285509,1.231285434,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.19,1.31,2.06,2.44,1.21,1.34,1.231285426,1.231285428,1.231285429,1.231285473
Icelandic U19,2024-08-01,16:00:00,Breidablik/Augn,Vikingur Reykjavik U19,1.01,1000.0,1.01,1000.0,1.01,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,16.0,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,13.5,1000.0,10.5,1000.0,1.03,1000.0,1.01,1000.0,1.03,1000.0,14.5,1000.0,17.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33457542,28646249.0,6390640.0,58805.0,1.231278513,1.231278558,1.231278633,1.231278522,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.01,950.0,1.01,950.0,1.01,1000.0,1.231278514,1.231278516,1.231278517,1.231278597
Icelandic 2 Deild,2024-08-01,16:15:00,Selfoss,Vikingur Olafsvik,1.02,11.0,1.12,5.1,2.06,950.0,1.08,1000.0,1.01,15.5,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.78,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,33457496,3968964.0,3965659.0,58805.0,1.231278039,1.231278084,1.231278123,1.231278048,1.01,1000.0,1.01,1.5,30.0,1000.0,1.01,1.04,1.08,1000.0,1.01,15.5,1.24,9.0,1.1,990.0,1.02,1.49,1.231278040,1.231278042,1.231278043,1.231278087
