League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Serbia SuperLiga,2024-05-13,11:00:00,5,Novi Pazar,Spartak Subotica,2.84,2.07,4.05,2.19,3.27,3.14,1.43,2.7,1.03,8.8,1.32,2.98,2.01,1.75,1.81,1.95,1.31,1.28,1.61,1.5,1.18,1.57,1.3,2.87,2.08,6.19,2.28,1.36,2.9,1.62,2.15,1.8,2.0,2.6,1.44,3.49,1.26
Bulgaria First League,2024-05-13,11:45:00,2,Etar,Lokomotiv Sofia 1929,4.75,2.05,2.63,3.5,3.25,2.12,1.5,2.5,1.05,7.2,1.3,3.05,2.28,1.61,2.0,1.73,1.83,1.25,1.18,0.6,1.19,1.25,1.15,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-13,13:00:00,5,Radnički Niš,IMT Novi Beograd,2.85,2.06,4.09,2.1,3.0,3.0,1.44,2.62,1.07,6.9,1.4,2.75,2.15,1.61,1.85,1.91,1.29,1.35,1.65,1.56,1.06,1.59,1.39,2.98,1.77,8.05,2.55,1.35,3.0,1.6,2.2,1.95,1.85,2.55,1.46,3.4,1.27
Serbia SuperLiga,2024-05-13,13:00:00,5,Javor Ivanjica,Voždovac,2.98,2.06,3.86,2.16,3.0,2.8,1.44,2.62,1.07,6.9,1.4,2.75,2.23,1.58,1.91,1.85,1.3,1.35,1.6,1.47,0.61,1.36,1.2,2.56,1.68,6.85,2.93,1.39,2.75,1.67,2.08,2.1,1.65,2.7,1.41,3.68,1.24
Italy Serie A,2024-05-13,13:30:00,36,Lecce,Udinese,3.4,2.0,3.5,2.3,3.0,3.0,1.5,2.5,1.11,9.0,1.45,3.05,2.23,1.66,1.95,1.8,1.38,1.32,1.46,1.33,1.11,1.52,1.1,2.62,1.6,9.5,2.8,1.18,4.0,1.39,2.81,1.74,2.05,2.18,1.65,2.75,1.37
Poland Ekstraklasa,2024-05-13,14:00:00,32,Radomiak Radom,Ruch Chorzów,2.6,2.28,4.27,2.08,3.1,3.3,1.37,3.1,1.02,9.5,1.25,3.5,1.98,1.9,1.65,2.1,1.2,1.3,1.77,1.06,0.81,1.58,1.16,2.74,1.55,9.4,2.9,1.21,3.65,1.35,2.84,1.77,1.95,2.04,1.69,2.64,1.4
Sweden Allsvenskan,2024-05-13,14:10:00,8,IFK Göteborg,Malmö FF,5.0,2.3,2.25,4.5,3.5,1.69,1.36,3.0,1.04,13.0,1.26,4.0,1.89,1.99,1.8,1.95,2.15,1.22,1.19,0.25,2.4,1.33,1.62,2.95,2.96,10.2,1.54,1.1,5.45,1.23,3.56,1.43,2.62,1.75,2.01,2.17,1.61
Bulgaria First League,2024-05-13,14:15:00,2,Botev Vratsa,Hebar 1918,3.0,2.05,4.0,2.27,3.05,3.2,1.5,2.5,1.04,7.6,1.36,2.95,2.09,1.67,1.83,1.83,1.35,1.28,1.6,1.07,0.73,1.35,1.03,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-05-13,14:30:00,9,SSC Farul,CS U Craiova,2.91,2.33,3.41,2.33,3.1,2.5,1.3,3.18,1.02,10.0,1.22,3.8,1.88,1.88,1.56,2.36,1.48,1.27,1.49,1.47,1.68,1.88,1.55,3.43,2.04,8.65,2.1,1.3,3.18,1.55,2.23,1.95,1.76,2.54,1.43,3.52,1.25
Serbia SuperLiga,2024-05-13,15:00:00,5,Železničar Pančevo,Radnik Surdulica,2.09,2.21,6.71,1.42,3.6,5.6,1.42,2.73,1.02,8.9,1.32,3.07,2.0,1.8,2.1,1.7,1.08,1.2,2.48,1.13,0.59,1.59,0.91,2.5,1.25,8.45,6.13,1.41,2.7,1.92,1.88,2.15,1.63,2.75,1.39,3.8,1.22
Belgium Pro League,2024-05-13,15:30:00,8,Club Brugge,Union Saint-Gilloise,2.8,2.2,3.75,2.17,3.2,3.0,1.34,3.0,1.04,12.0,1.28,3.6,1.83,2.05,1.7,2.1,1.36,1.25,1.72,2.17,2.06,1.83,1.69,3.52,1.58,7.5,2.88,1.21,3.74,1.42,2.65,1.76,2.0,2.21,1.59,2.93,1.33
Italy Serie A,2024-05-13,15:45:00,36,Fiorentina,Monza,2.1,2.38,5.5,1.54,3.8,5.1,1.33,3.25,1.05,13.5,1.23,4.6,1.71,2.14,1.8,1.95,1.16,1.23,2.44,1.82,1.24,1.65,1.14,2.79,1.31,10.5,4.4,1.28,3.2,1.56,2.33,1.95,1.85,2.5,1.49,3.34,1.26
Spain La Liga,2024-05-13,16:00:00,35,FC Barcelona,Real Sociedad,2.4,2.2,4.5,1.77,3.4,4.1,1.36,3.0,1.01,9.3,1.27,3.4,1.98,1.9,1.8,1.95,1.24,1.26,2.03,2.35,1.59,1.95,1.24,3.19,1.56,7.5,2.95,1.34,2.8,1.61,2.12,2.0,1.68,2.55,1.41,3.4,1.23
England Premier League,2024-05-13,16:00:00,37,Aston Villa,Liverpool,4.0,2.75,2.2,3.6,4.0,1.75,1.2,4.33,1.02,34.0,1.1,7.6,1.3,3.13,1.36,3.0,2.24,1.14,1.17,2.17,1.83,1.55,1.69,3.24,2.75,7.0,1.52,1.18,4.1,1.3,3.05,1.5,2.35,1.82,1.86,2.23,1.56
