League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-10-28,11:00:00,10,İstanbul Başakşehir,Eyüpspor,2.75,2.15,4.0,2.05,3.5,3.5,1.45,2.95,1.04,10.06,1.29,3.44,1.95,1.9,1.75,2.05,1.33,1.33,1.8,2.0,1.0,1.61,1.25,2.86,1.74,5.8,2.23,1.43,2.55,1.75,1.95,2.2,1.58,2.9,1.35,3.9,1.2
Bulgaria First League,2024-10-28,13:00:00,13,Ludogorets,CSKA 1948 Sofia,1.83,2.25,12.0,1.27,4.75,15.0,1.36,3.0,1.03,10.0,1.25,3.6,2.2,1.65,3.25,1.33,1.07,1.18,3.27,2.71,1.43,1.82,1.65,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-10-28,13:00:00,14,Botoşani,Universitatea Cluj,4.0,2.0,2.95,3.25,3.0,2.25,1.45,2.55,1.09,6.5,1.48,2.55,2.33,1.58,2.0,1.76,1.61,1.34,1.32,1.17,1.78,1.9,1.19,3.09,2.16,6.2,2.08,1.32,2.78,1.61,2.07,2.09,1.66,2.74,1.35,3.74,1.18
Turkey Süper Lig,2024-10-28,14:00:00,10,Galatasaray,Beşiktaş,2.45,2.4,4.0,2.38,2.11,4.63,1.3,3.75,1.03,17.0,1.17,4.75,1.55,2.3,1.52,2.5,1.3,1.28,1.95,2.67,1.6,1.87,1.39,3.26,1.54,9.0,3.0,1.21,3.44,1.44,2.51,1.85,1.85,2.28,1.53,2.97,1.28
Portugal LigaPro,2024-10-28,15:00:00,9,CD Mafra,União de Leiria,3.6,2.0,3.25,2.7,2.95,2.65,1.5,2.5,1.02,7.1,1.33,2.73,2.12,1.58,1.91,1.8,1.47,1.33,1.44,1.0,1.4,1.09,1.73,2.82,2.13,6.45,2.08,1.17,3.82,1.36,2.7,1.68,2.06,2.07,1.61,2.69,1.34
Sweden Superettan,2024-10-28,15:00:00,0,Oddevold,Skövde AIK,2.1,2.4,5.5,1.49,4.3,5.4,1.33,3.1,1.03,13.0,1.25,3.75,1.7,2.05,1.87,1.9,1.12,1.18,2.5,1.36,0.79,1.47,1.09,2.56,1.24,8.0,4.1,1.17,4.35,1.3,3.15,1.5,2.38,1.79,1.89,2.15,1.61
Denmark Superliga,2024-10-28,15:00:00,13,Randers,Nordsjælland,3.6,2.38,2.6,3.4,3.7,2.0,1.29,3.5,1.01,16.5,1.19,4.7,1.57,2.35,1.53,2.38,1.78,1.24,1.35,1.57,1.0,1.38,1.87,3.25,2.28,6.5,1.68,1.23,3.65,1.41,2.65,2.0,2.33,1.88,1.84,2.37,1.53
Sweden Allsvenskan,2024-10-28,15:00:00,28,Djurgården,Västerås SK,2.25,2.3,5.0,1.67,4.11,4.82,1.33,3.25,1.03,15.0,1.25,4.0,1.77,2.05,1.75,2.0,1.19,1.2,2.25,1.79,0.57,1.49,1.53,3.02,1.45,8.0,3.35,1.24,3.65,1.42,2.65,1.67,2.1,2.02,1.72,2.55,1.46
Norway Eliteserien,2024-10-28,15:00:00,26,FK Bodo - Glimt,Rosenborg,2.0,2.6,5.0,1.57,4.6,5.12,1.25,3.75,1.01,23.0,1.15,5.5,1.45,2.55,1.57,2.25,1.15,1.17,2.55,2.31,1.15,1.75,1.4,3.15,1.62,8.5,2.62,1.13,4.3,1.35,2.95,1.6,2.26,1.95,1.77,2.52,1.49
Sweden Allsvenskan,2024-10-28,15:10:00,28,Malmö FF,IFK Göteborg,2.0,2.4,6.0,2.54,1.82,6.05,1.3,3.4,1.02,17.0,1.2,4.5,1.62,2.15,1.8,1.95,1.1,1.15,2.8,2.64,1.14,2.05,1.63,3.68,1.3,9.0,4.3,1.13,5.1,1.24,3.55,1.41,2.65,1.65,2.13,1.98,1.75
Romania Liga I,2024-10-28,16:00:00,14,SSC Farul,CS U Craiova,3.65,2.23,2.75,3.0,3.5,2.15,1.3,3.15,1.01,7.7,1.19,3.62,2.05,1.74,1.64,2.18,1.65,1.29,1.34,1.63,1.13,1.65,1.42,3.07,2.41,6.4,1.87,1.22,3.35,1.48,2.56,1.81,1.98,2.27,1.61,3.02,1.27
Spain Segunda División,2024-10-28,16:30:00,12,Racing Club de Ferrol,CD Tenerife,3.1,1.91,4.33,2.36,3.44,2.55,1.62,2.2,1.12,6.0,1.55,2.3,2.4,1.5,2.25,1.57,1.3,1.33,1.62,1.0,0.33,1.15,1.03,2.18,1.55,8.0,2.92,1.35,2.95,1.61,2.17,2.02,1.71,2.63,1.43,3.55,1.25
England EFL League One,2024-10-28,17:00:00,0,Blackpool,Wigan Athletic,2.38,2.25,4.75,1.73,3.75,4.5,1.36,3.0,1.04,12.0,1.28,3.75,1.66,2.12,1.8,1.95,1.2,1.22,2.05,1.29,0.86,1.56,1.05,2.61,1.48,6.75,2.8,1.3,3.1,1.52,2.33,1.85,1.83,2.33,1.52,2.95,1.33
Spain La Liga,2024-10-28,17:00:00,11,RCD Mallorca,Athletic Club Bilbao,3.75,1.95,3.4,2.9,3.1,2.55,1.57,2.25,1.11,7.0,1.5,2.65,2.5,1.53,2.05,1.7,1.52,1.33,1.42,1.5,1.4,1.44,1.15,2.59,1.97,6.4,2.02,1.29,3.2,1.5,2.38,1.81,1.88,2.28,1.55,2.95,1.33
Portugal Liga NOS,2024-10-28,17:15:00,9,AVS,Porto,8.5,2.5,1.8,9.0,5.0,1.3,1.33,3.25,1.03,13.0,1.22,4.0,1.65,2.1,2.2,1.62,3.5,1.11,1.04,1.6,2.25,1.3,1.15,2.45,4.4,8.0,1.2,1.32,3.05,1.55,2.25,1.88,1.78,2.38,1.49,3.05,1.3
Brazil Serie B,2024-10-28,18:00:00,34,Coritiba,CRB,2.5,2.05,5.5,1.8,3.3,4.75,1.53,2.38,1.1,6.5,1.48,2.48,2.25,1.62,2.1,1.67,1.15,1.28,2.05,2.06,0.47,1.73,1.07,2.8,1.51,8.4,3.24,1.2,4.0,1.32,2.78,2.1,2.05,2.03,1.7,2.59,1.39
Brazil Serie A,2024-10-28,19:00:00,31,Cuiabá,Corinthians,4.33,1.91,3.1,3.4,3.1,2.3,1.53,2.38,1.08,8.0,1.47,2.75,2.7,1.44,2.2,1.62,1.55,1.3,1.4,0.88,0.56,1.27,1.21,2.48,2.05,9.0,2.1,1.15,4.05,1.32,2.78,2.0,2.12,2.05,1.72,2.64,1.4
Argentina Primera División,2024-10-28,19:00:00,19,Gimnasia La Plata,Unión Santa Fe,3.4,1.83,4.33,2.45,2.8,3.5,1.67,2.1,1.12,5.78,1.6,2.2,3.1,1.36,2.38,1.53,1.33,1.36,1.58,1.26,1.58,1.48,1.45,2.93,1.7,6.1,2.3,1.5,2.35,1.85,1.83,2.33,1.5,3.05,1.3,4.1,1.18
Brazil Serie B,2024-10-28,19:00:00,34,Ituano,Santos,5.0,2.0,2.6,4.33,3.3,1.85,1.44,2.6,1.07,8.0,1.35,3.1,2.35,1.57,2.2,1.62,1.85,1.25,1.22,1.41,1.47,1.29,1.23,2.52,2.53,8.7,1.68,1.19,4.35,1.21,3.44,2.0,2.52,1.73,1.99,2.12,1.58
Paraguay Division Profesional,2024-10-28,19:30:00,17,Guaraní,Sportivo Luqueño,2.5,2.1,5.0,2.25,3.0,3.4,1.5,2.5,1.08,7.0,1.4,2.8,2.3,1.6,1.91,1.8,1.25,1.28,1.72,1.46,1.38,1.31,1.35,2.66,1.55,7.3,2.88,1.17,4.35,1.36,2.85,2.38,2.05,2.15,1.62,2.92,1.34
USA MLS,2024-10-28,19:45:00,0,FC Cincinnati,New York City,2.4,2.4,4.0,1.9,3.85,3.77,1.29,3.5,1.01,13.0,1.12,4.4,1.55,2.3,1.53,2.38,1.28,1.2,1.85,1.77,1.43,1.48,1.45,2.93,1.49,6.5,2.7,1.27,3.3,1.47,2.48,1.76,1.94,2.17,1.6,2.8,1.37
Argentina Primera División,2024-10-28,21:00:00,19,Huracán,Central Córdoba SdE,3.0,1.8,5.0,2.15,2.9,4.33,1.62,2.2,1.11,6.28,1.55,2.25,3.4,1.33,2.5,1.5,1.2,1.3,1.92,1.74,1.21,1.28,1.28,2.56,1.55,5.8,2.65,1.53,2.3,1.9,1.79,2.4,1.49,3.2,1.29,4.35,1.17
Brazil Serie A,2024-10-28,21:00:00,31,Vasco da Gama,Bahia,3.4,2.1,3.2,2.5,3.1,2.88,1.44,2.63,1.06,8.5,1.36,3.1,2.1,1.67,1.8,1.95,1.36,1.28,1.6,1.94,0.88,1.31,1.31,2.62,2.01,8.4,2.1,1.21,3.44,1.43,2.54,2.38,2.0,2.13,1.72,2.94,1.28
Brazil Serie B,2024-10-28,21:00:00,34,América Mineiro,Sport Recife,3.0,2.0,4.0,2.1,3.1,3.5,1.5,2.5,1.08,7.5,1.45,2.7,2.25,1.57,2.0,1.73,1.28,1.28,1.7,2.29,1.41,1.66,1.21,2.87,1.85,8.7,2.22,1.18,4.5,1.27,3.04,1.83,2.38,1.91,1.88,2.39,1.55
USA MLS,2024-10-28,21:50:00,0,Seattle Sounders,Houston Dynamo,2.3,2.25,5.0,1.78,3.6,4.33,1.36,3.0,1.05,12.0,1.3,3.6,1.91,1.8,1.8,1.95,1.2,1.24,2.1,1.68,1.59,1.44,1.48,2.92,1.45,6.75,2.9,1.23,3.65,1.4,2.65,1.65,2.07,2.04,1.68,2.55,1.44
