League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-09-27,07:00:00,32,Kawasaki Frontale,Albirex Niigata,2.63,2.3,3.6,2.04,3.52,3.07,1.3,3.4,1.04,10.0,1.2,4.2,1.64,2.12,1.57,2.25,1.33,1.22,1.7,1.53,1.4,1.75,1.4,3.15,1.73,8.5,2.38,1.22,3.8,1.36,2.9,1.85,1.95,1.91,1.8,2.5,1.51
South Korea K League 1,2024-09-27,07:30:00,32,Pohang Steelers,Incheon United,2.8,2.1,3.75,2.16,3.25,3.13,1.4,2.75,1.03,9.0,1.29,3.3,2.05,1.7,1.75,2.05,1.33,1.25,1.68,1.6,1.31,1.62,1.5,3.12,1.75,7.0,2.54,1.65,2.17,2.14,1.68,2.51,1.48,4.3,1.13,6.3,1.04
South Korea K League 1,2024-09-27,07:30:00,32,Daejeon Citizen,Ulsan,4.0,2.1,2.55,3.6,3.5,1.9,1.36,3.0,1.05,9.5,1.28,3.55,1.82,1.88,1.73,2.0,1.83,1.22,1.25,1.44,1.27,1.25,1.48,2.73,3.12,7.5,1.55,1.77,1.95,2.01,1.77,2.49,1.48,3.9,1.16,5.7,1.06
Bulgaria First League,2024-09-27,11:30:00,10,Lokomotiv Sofia 1929,Hebar 1918,2.5,2.1,5.0,2.11,3.02,3.5,1.44,2.63,1.02,7.1,1.4,2.8,2.3,1.55,2.0,1.73,1.14,1.22,2.0,0.8,0.25,1.2,0.98,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-09-27,12:00:00,11,Petrolul 52,Hermannstadt,3.0,1.87,4.0,2.24,3.0,3.23,1.58,2.26,1.1,6.0,1.48,2.4,2.4,1.5,2.1,1.68,1.3,1.3,1.57,1.4,0.25,1.06,1.32,2.38,1.95,7.5,2.1,1.3,3.2,1.58,2.23,2.03,1.7,2.7,1.41,3.82,1.17
Finland Veikkausliiga,2024-09-27,12:00:00,3,Gnistan,Oulu,2.4,2.25,3.75,1.95,3.53,3.65,1.3,3.2,1.01,11.0,1.14,4.8,1.62,2.26,1.53,2.38,1.25,1.22,1.83,1.67,0.55,1.61,1.4,3.01,1.51,8.5,3.16,1.26,3.08,1.47,2.5,2.0,1.8,2.32,1.54,3.1,1.32
Austria 2. Liga,2024-09-27,13:00:00,8,Admira,Austria Lustenau,2.5,2.2,4.0,2.08,3.3,3.05,1.36,2.9,1.02,10.0,1.29,3.4,1.84,1.9,1.73,2.0,1.33,1.3,1.73,2.25,2.33,1.49,1.4,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2024-09-27,13:00:00,8,Kapfenberger SV,Liefering,3.1,2.38,2.75,2.5,3.75,2.45,1.25,3.45,1.01,13.0,1.17,4.75,1.5,2.41,1.5,2.5,1.57,1.22,1.45,2.0,1.5,1.02,1.36,2.38,2.33,7.4,1.87,0.0,0.0,1.2,3.54,1.4,2.56,1.74,2.04,2.14,1.67
Austria 2. Liga,2024-09-27,13:00:00,8,Horn,Amstetten,3.25,2.3,2.75,2.51,3.6,2.3,1.28,3.48,1.01,13.0,1.12,4.4,1.57,2.31,1.53,2.38,1.54,1.26,1.46,0.0,2.0,1.26,1.38,2.64,2.27,6.9,1.9,0.0,0.0,1.37,2.82,2.38,2.17,2.04,1.75,2.52,1.41
Austria 2. Liga,2024-09-27,13:00:00,8,Schwarz-Weiß Bregenz,First Vienna,3.5,2.25,2.63,2.93,3.73,2.0,1.3,3.25,1.01,10.5,1.18,4.2,1.67,2.13,1.57,2.25,1.47,1.28,1.42,2.0,2.0,1.74,1.58,3.32,2.1,6.8,2.05,0.0,0.0,1.25,3.14,1.55,2.4,1.89,1.91,2.36,1.56
Croatia Prva HNL,2024-09-27,13:00:00,8,Šibenik,Istra 1961,2.88,2.05,4.0,2.15,3.2,3.2,1.5,2.5,1.05,8.0,1.33,3.0,2.25,1.62,1.91,1.8,1.28,1.27,1.5,2.0,0.75,1.04,0.94,1.98,1.75,7.3,2.62,1.49,2.44,1.9,1.9,2.35,1.53,3.1,1.32,4.3,1.17
