League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Poland Ekstraklasa,2024-08-23,13:00:00,6,Widzew Łódź,Radomiak Radom,3.0,2.2,3.5,2.36,3.36,2.91,1.4,2.82,1.06,11.25,1.31,3.48,1.91,1.8,1.75,2.0,1.38,1.32,1.6,2.0,1.5,1.15,1.3,2.45,1.71,6.65,2.7,1.25,3.6,1.42,2.62,2.25,2.05,2.1,1.67,2.62,1.42
Bulgaria First League,2024-08-23,13:00:00,6,Lokomotiv Sofia 1929,Botev Vratsa,3.0,2.0,4.33,2.02,3.3,3.74,1.5,2.5,1.08,8.0,1.42,2.65,2.25,1.57,2.0,1.73,1.25,1.25,1.7,1.33,0.0,1.05,0.87,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2024-08-23,13:00:00,4,Amstetten,Sturm Graz II,2.1,2.6,4.0,1.85,4.15,3.52,1.18,4.33,0.0,0.0,1.09,6.0,1.37,2.85,1.44,2.63,1.22,1.22,2.15,3.0,0.0,1.46,1.54,3.0,1.29,8.4,4.75,0.0,0.0,1.25,3.42,1.45,2.48,1.79,1.92,2.23,1.55
Austria 2. Liga,2024-08-23,13:00:00,4,Lafnitz,SV Stripfing Weiden,2.75,2.5,2.88,2.43,3.7,2.58,1.3,3.25,1.03,12.0,1.17,4.75,1.55,2.3,1.4,2.75,1.44,1.22,1.57,0.0,0.0,1.86,1.18,3.04,1.9,6.6,2.34,0.0,0.0,1.34,2.88,2.0,2.14,2.02,1.71,2.6,1.41
Austria 2. Liga,2024-08-23,13:00:00,4,Schwarz-Weiß Bregenz,Admira,3.75,2.1,2.63,3.3,3.5,2.05,1.41,2.78,1.02,8.6,1.3,3.08,1.9,1.9,1.73,2.0,1.77,1.28,1.27,3.0,3.0,1.73,1.69,3.42,2.77,6.55,1.69,1.24,3.48,1.45,2.48,1.81,1.89,2.3,1.52,3.08,1.3
Austria 2. Liga,2024-08-23,13:00:00,4,Horn,Austria Lustenau,3.75,2.2,2.6,3.57,3.6,1.97,1.36,3.0,1.01,9.9,1.23,3.56,1.75,1.95,1.67,2.1,1.77,1.25,1.25,0.0,1.0,1.49,1.75,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2024-08-23,13:00:00,4,Kapfenberger SV,St. Pölten,3.6,2.2,2.75,3.28,3.62,2.07,1.31,3.24,1.02,10.5,1.21,3.74,1.7,2.05,1.67,2.1,1.65,1.27,1.35,3.0,0.0,1.55,0.6,2.15,2.53,6.75,1.78,0.0,0.0,1.28,3.2,1.91,2.32,1.87,1.83,2.38,1.49
Romania Liga I,2024-08-23,13:00:00,7,Petrolul 52,Oţelul Galaţi,3.36,1.9,3.55,2.71,3.04,2.69,1.55,2.36,1.07,6.4,1.5,2.4,2.55,1.45,2.06,1.68,1.42,1.36,1.45,1.67,2.33,0.93,1.38,2.31,1.89,0.0,2.38,1.27,3.28,1.54,2.42,1.91,1.88,2.43,1.54,3.34,1.26
Estonia Meistriliiga,2024-08-23,13:30:00,25,Vaprus,Tallinna FC Flora,5.33,2.45,2.05,4.63,3.85,1.66,1.32,3.2,1.03,9.0,1.2,4.0,1.67,2.1,1.73,2.06,2.28,1.19,1.12,0.92,1.45,1.53,1.82,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2024-08-23,13:30:00,3,Karlsruher SC,Elversberg,2.25,2.5,4.0,1.74,4.2,4.18,1.25,3.75,1.02,22.0,1.1,5.3,1.44,2.6,1.5,2.5,1.22,1.22,2.17,3.0,1.0,1.6,0.81,2.41,1.33,8.2,4.55,1.23,3.9,1.42,2.7,1.7,2.1,2.1,1.67,2.75,1.42
