League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-05-10,08:00:00,11,Qingdao Jonoon,Nantong Zhiyun,3.2,2.1,3.4,2.25,3.1,2.8,1.4,2.75,1.05,8.5,1.28,3.4,1.91,1.73,1.7,2.05,1.45,1.28,1.5,0.75,1.0,1.34,1.22,2.56,2.38,8.0,1.8,1.32,3.2,1.48,2.47,2.0,1.8,2.47,1.48,3.3,1.3
China Chinese Super League,2024-05-10,08:35:00,11,Chengdu Better City FC,Henan Jianye,1.91,2.4,7.0,1.39,4.11,6.83,1.33,3.25,1.04,9.0,1.22,3.95,1.7,2.1,1.95,1.8,1.04,1.17,2.85,2.17,1.0,1.62,1.41,3.03,1.29,10.0,4.33,1.3,3.3,1.46,2.52,1.95,1.85,2.37,1.51,3.2,1.3
China Chinese Super League,2024-05-10,09:00:00,11,Shanghai SIPG,Changchun Yatai,1.62,2.88,9.5,1.18,6.0,10.0,1.25,3.75,1.02,26.0,1.2,4.67,1.44,2.59,2.25,1.57,1.04,1.07,3.55,2.5,1.4,1.9,0.85,2.75,1.11,12.0,7.5,1.31,3.15,1.52,2.35,1.99,1.73,2.6,1.44,3.2,1.33
Egypt Egyptian Premier League,2024-05-10,10:00:00,22,Ceramica Cleopatra,El Geish,2.5,2.0,5.0,1.83,3.1,4.5,1.5,2.4,1.09,6.5,1.44,2.65,2.35,1.57,2.2,1.62,1.21,1.3,1.6,1.7,1.4,1.64,1.18,2.82,1.49,8.2,3.08,1.3,3.08,1.6,2.27,2.01,1.79,2.59,1.47,3.48,1.24
Bulgaria First League,2024-05-10,10:45:00,3,CSKA 1948 Sofia,Slavia Sofia,2.6,2.0,4.2,2.0,2.87,3.7,1.44,2.62,1.08,7.2,1.42,2.65,2.25,1.53,2.0,1.73,1.25,1.36,1.67,1.5,0.94,1.53,1.38,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2024-05-10,12:00:00,6,KuPS,VPS,2.8,2.25,4.11,2.06,3.45,3.18,1.4,3.02,1.02,8.6,1.28,3.22,1.98,1.83,1.77,2.0,1.32,1.25,1.7,3.0,3.0,1.32,1.44,2.76,1.51,8.5,3.07,1.2,4.3,1.37,2.95,1.66,2.14,2.0,1.73,2.8,1.4
Egypt Egyptian Premier League,2024-05-10,13:00:00,22,Coca-Cola,National Bank of Egypt,3.4,1.91,3.4,2.75,2.8,2.63,1.54,2.42,1.09,6.0,1.48,2.48,2.38,1.53,2.0,1.73,1.27,1.35,1.45,1.11,0.8,1.2,1.41,2.61,1.83,7.2,2.31,1.23,3.56,1.44,2.51,1.78,1.88,2.28,1.53,3.08,1.3
Egypt Egyptian Premier League,2024-05-10,13:00:00,22,El Gounah,Pharco,3.5,1.95,3.25,2.9,2.7,2.63,1.49,2.56,1.07,6.2,1.41,2.6,2.38,1.53,2.0,1.73,1.39,1.38,1.39,1.36,0.7,1.36,1.3,2.66,2.08,7.5,2.13,1.32,3.11,1.57,2.34,1.95,1.84,2.49,1.52,3.18,1.3
Croatia Prva HNL,2024-05-10,13:00:00,34,Gorica,Rudeš,2.01,2.44,6.08,1.5,4.1,5.67,1.33,3.26,1.03,13.3,1.24,3.89,1.77,2.04,1.87,1.89,1.13,1.21,2.5,1.31,0.06,1.21,1.04,2.25,1.5,8.3,3.24,1.35,2.84,1.8,2.0,2.11,1.65,2.78,1.36,3.86,1.2
Poland Ekstraklasa,2024-05-10,13:00:00,32,Piast Gliwice,ŁKS Łódź,1.99,2.44,6.84,1.4,4.2,6.0,1.36,3.16,1.01,9.4,1.26,3.34,1.8,1.83,1.99,1.73,1.1,1.21,2.55,1.6,0.27,1.51,1.21,2.72,1.29,11.0,3.9,1.25,3.6,1.36,2.79,1.64,2.07,2.09,1.66,2.71,1.38
