League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2024-09-02,13:00:00,8,Unirea Slobozia,SCM Gloria Buzău,2.88,2.05,4.0,2.0,3.2,3.25,1.44,2.63,1.05,8.0,1.3,3.2,2.05,1.61,1.83,1.83,1.28,1.3,1.71,0.33,1.0,1.4,1.03,2.43,1.82,7.5,2.4,1.35,2.85,1.63,2.08,2.07,1.64,2.75,1.37,3.8,1.2
Norway First Division,2024-09-02,14:00:00,21,Levanger,Egersund,2.63,2.54,3.41,2.1,3.6,2.75,1.24,3.7,1.01,13.0,1.16,5.0,1.45,2.55,1.45,2.75,1.41,1.24,1.62,1.11,2.0,1.74,1.62,3.36,1.94,7.2,2.22,1.18,4.5,1.34,3.1,1.61,2.23,2.02,1.74,2.7,1.44
Norway First Division,2024-09-02,14:00:00,21,Raufoss,Sogndal,3.92,2.28,2.68,3.1,3.2,2.1,1.33,2.95,1.02,9.5,1.25,3.5,1.83,1.8,1.65,2.05,1.6,1.27,1.27,1.3,1.2,1.27,1.21,2.48,2.85,7.7,1.6,0.0,0.0,1.24,3.85,1.43,2.7,1.74,2.02,2.2,1.62
Norway First Division,2024-09-02,14:00:00,21,Åsane,Kongsvinger,3.4,2.5,2.3,3.1,3.6,1.95,1.24,3.8,1.01,17.0,1.1,5.3,1.55,2.3,1.44,2.62,1.83,1.22,1.29,1.3,1.3,1.54,1.47,3.01,2.54,9.0,1.67,0.0,0.0,1.3,3.3,1.54,2.38,1.92,1.82,2.5,1.49
Norway First Division,2024-09-02,14:00:00,21,Ranheim,Start,2.05,2.55,4.0,1.65,4.0,3.9,1.22,3.7,1.02,24.5,1.09,5.8,1.4,2.75,1.44,2.58,1.22,1.22,2.15,1.56,0.3,1.39,1.34,2.73,1.49,9.5,3.04,1.17,4.8,1.3,3.25,1.56,2.33,1.95,1.8,2.55,1.47
Spain Segunda División,2024-09-02,14:00:00,3,SD Eibar,Levante UD,2.63,2.1,4.33,1.91,3.3,3.5,1.4,2.75,1.02,8.7,1.29,3.15,1.85,1.75,1.8,1.91,1.29,1.3,1.79,3.0,3.0,0.95,1.02,1.97,1.67,6.7,3.06,1.32,3.22,1.6,2.24,2.07,1.71,2.83,1.4,3.95,1.25
Romania Liga I,2024-09-02,15:30:00,8,Universitatea Cluj,Dinamo Bucureşti,2.41,2.04,5.0,1.8,3.25,3.9,1.48,2.5,1.04,7.6,1.36,2.79,2.1,1.6,2.0,1.73,1.19,1.28,1.94,3.0,0.75,1.64,1.03,2.67,1.51,8.0,3.17,1.4,2.65,1.71,1.97,2.2,1.57,2.95,1.32,4.2,1.17
England EFL League Two,2024-09-02,16:00:00,4,Salford City,Milton Keynes Dons,3.5,2.3,2.75,2.7,3.6,2.45,1.33,3.25,1.03,14.0,1.19,3.92,1.67,2.1,1.57,2.25,1.63,1.27,1.37,0.0,0.0,1.1,1.26,2.36,2.39,8.0,1.82,1.33,3.0,1.57,2.25,1.8,2.0,2.4,1.5,3.2,1.3
Spain Segunda División,2024-09-02,16:30:00,3,Elche CF,Córdoba,2.88,2.0,4.33,2.05,3.0,3.3,1.53,2.38,1.05,6.95,1.42,2.57,2.25,1.53,2.0,1.73,1.28,1.34,1.74,0.0,0.0,1.17,1.95,3.12,1.87,6.55,2.58,1.29,3.42,1.55,2.35,1.98,1.77,2.68,1.43,3.72,1.28
Argentina Primera División,2024-09-02,17:00:00,13,Gimnasia La Plata,Argentinos Juniors,3.4,1.83,4.0,2.6,2.88,3.1,1.57,2.25,1.07,6.45,1.48,2.45,2.88,1.4,2.2,1.62,1.31,1.36,1.66,1.42,1.17,1.51,1.55,3.06,2.1,6.8,2.1,1.28,3.18,1.55,2.29,1.96,1.79,2.57,1.44,3.48,1.24
