League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Finland Veikkausliiga,2024-06-12,12:00:00,11,Mariehamn,VPS,4.33,2.2,2.4,4.15,3.55,1.89,1.38,2.8,1.03,9.0,1.29,3.3,2.0,1.8,1.8,1.91,1.88,1.25,1.23,1.6,2.4,1.19,1.35,2.54,2.78,8.5,1.59,1.2,4.25,1.38,2.88,1.73,2.0,2.12,1.66,2.85,1.38
Finland Veikkausliiga,2024-06-12,12:00:00,11,Inter Turku,Ilves,3.92,2.22,2.59,3.35,3.7,2.08,1.35,3.05,1.02,10.25,1.22,3.66,1.78,2.05,1.66,2.14,1.7,1.25,1.32,1.6,1.6,1.65,1.59,3.24,2.33,8.0,1.82,1.23,3.95,1.42,2.75,1.73,2.0,2.23,1.6,3.05,1.35
Finland Veikkausliiga,2024-06-12,12:00:00,11,KuPS,Haka,2.15,2.27,5.56,1.56,4.01,5.39,1.36,3.0,1.01,9.8,1.24,3.5,1.83,1.94,1.87,1.87,1.15,1.24,2.36,3.0,1.0,1.62,1.39,3.01,1.26,10.0,4.64,1.23,3.95,1.42,2.75,1.73,2.0,2.23,1.6,3.05,1.35
Finland Veikkausliiga,2024-06-12,12:00:00,11,SJK,EIF,1.78,2.6,6.5,1.39,4.95,7.9,1.29,3.3,1.03,10.0,1.17,4.5,1.62,2.3,1.85,1.85,1.08,1.17,3.2,1.83,0.2,1.63,1.2,2.83,1.31,9.5,4.13,1.27,3.55,1.5,2.48,1.88,1.92,2.45,1.5,3.4,1.29
Finland Veikkausliiga,2024-06-12,12:00:00,11,Oulu,Lahti,2.3,2.24,4.75,1.71,3.95,4.7,1.36,3.0,1.01,9.8,1.24,3.5,1.85,1.95,1.75,2.01,1.22,1.23,1.95,1.25,0.4,1.29,1.0,2.29,1.69,8.5,2.62,1.19,3.9,1.4,2.72,1.73,2.0,2.13,1.68,2.79,1.36
Finland Veikkausliiga,2024-06-12,13:00:00,11,Gnistan,HJK,5.5,2.44,2.14,4.95,4.15,1.65,1.33,3.32,1.02,10.0,1.22,3.8,1.8,2.0,1.75,1.95,2.29,1.24,1.16,1.4,1.0,1.67,1.23,2.9,2.66,8.5,1.64,1.13,4.8,1.3,3.3,1.55,2.38,2.0,1.8,2.5,1.49
Norway First Division,2024-06-12,14:00:00,4,Stabæk,Mjøndalen,2.17,2.44,4.44,1.6,4.5,4.75,1.25,3.72,1.02,21.0,1.12,5.0,1.46,2.52,1.51,2.48,1.2,1.21,2.13,1.75,0.25,1.88,1.45,3.33,1.55,8.5,2.91,1.2,4.25,1.38,2.88,1.7,2.05,2.12,1.66,2.85,1.38
Spain Segunda División,2024-06-12,16:00:00,0,SD Eibar,Real Oviedo,2.73,2.02,4.45,2.0,3.3,3.75,1.45,2.55,1.04,7.5,1.38,3.05,2.1,1.7,1.91,1.85,1.22,1.28,1.65,1.67,1.51,1.72,1.24,2.96,1.64,8.0,2.77,1.23,3.56,1.46,2.56,1.82,1.95,2.3,1.56,3.04,1.31
Argentina Primera División,2024-06-12,17:00:00,5,Godoy Cruz,Rosario Central,3.0,1.83,4.75,2.1,3.1,3.9,1.53,2.38,1.06,6.6,1.5,2.6,2.88,1.4,2.38,1.53,1.26,1.3,1.8,1.72,1.11,1.92,1.07,2.99,1.6,7.5,3.01,1.35,3.0,1.73,2.0,2.0,1.75,2.6,1.45,3.55,1.27
Argentina Primera División,2024-06-12,19:00:00,5,Argentinos Juniors,Central Córdoba SdE,2.0,2.25,7.0,1.44,4.1,8.5,1.4,2.75,1.03,9.0,1.3,3.2,1.95,1.85,2.1,1.67,1.08,1.22,2.6,1.7,0.61,1.81,1.04,2.85,1.36,9.8,3.95,1.35,3.0,1.62,2.2,2.05,1.7,2.6,1.45,3.55,1.27
Argentina Primera División,2024-06-12,21:15:00,5,Independiente,Banfield,2.88,1.91,5.0,2.0,3.1,4.33,1.62,2.2,1.1,6.6,1.52,2.35,2.7,1.44,2.25,1.57,1.24,1.32,1.83,1.44,1.17,1.55,1.3,2.85,1.59,7.8,3.0,1.35,3.0,1.67,2.1,2.0,1.75,2.6,1.45,3.55,1.27
Argentina Primera División,2024-06-12,21:15:00,5,Gimnasia La Plata,Barracas Central,2.3,2.2,5.5,1.73,3.75,5.0,1.44,2.63,1.06,8.6,1.38,2.94,2.0,1.8,1.95,1.8,1.19,1.26,2.1,1.28,1.58,1.96,1.17,3.13,1.48,9.4,3.24,1.28,3.5,1.48,2.5,2.1,1.8,2.3,1.57,3.0,1.35
