League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-07-22,08:35:00,24,Shijiazhuang Ever Bright,Shanghai Shenhua,9.0,2.75,1.67,7.14,4.79,1.21,1.25,3.75,1.02,10.0,1.16,5.0,1.35,2.79,2.05,1.7,4.0,1.08,1.01,1.1,2.56,0.99,1.66,2.65,8.8,11.25,1.11,1.17,4.25,1.34,2.88,1.88,1.92,2.13,1.68,2.6,1.41
Egypt Egyptian Premier League,2024-07-22,11:30:00,31,Ismaily SC,El Gounah,2.63,1.95,4.33,2.02,2.86,3.38,1.48,2.56,1.07,7.0,1.42,2.75,2.26,1.59,2.1,1.67,1.21,1.28,1.81,1.2,1.0,1.42,1.28,2.7,1.43,6.95,3.64,1.25,3.42,1.52,2.48,1.88,1.92,2.38,1.56,3.18,1.28
Finland Veikkausliiga,2024-07-22,12:00:00,16,Inter Turku,Gnistan,2.2,2.4,4.75,1.59,3.71,4.38,1.3,3.4,1.02,15.0,1.16,4.3,1.66,2.08,1.67,2.1,1.19,1.23,2.24,1.75,0.75,1.67,1.44,3.11,1.41,7.7,3.94,1.16,4.35,1.32,2.98,1.62,2.24,2.01,1.78,2.58,1.44
Sweden Allsvenskan,2024-07-22,14:00:00,15,GAIS,AIK,3.0,2.25,3.4,2.29,3.2,2.62,1.33,3.25,1.03,15.0,1.25,4.0,1.62,2.15,1.62,2.2,1.44,1.25,1.62,2.29,0.71,1.52,1.38,2.9,1.84,6.5,2.02,1.18,4.1,1.32,3.05,1.53,2.3,1.84,1.84,2.3,1.54
Sweden Superettan,2024-07-22,14:00:00,15,Varberg,Landskrona,3.5,2.2,2.95,2.72,3.24,2.35,1.34,3.0,1.04,13.0,1.25,3.75,1.7,2.05,1.66,2.2,1.62,1.25,1.4,1.43,2.0,1.16,1.51,2.67,2.43,9.0,1.75,1.22,3.8,1.25,3.42,1.46,2.45,1.79,1.92,2.23,1.55
Egypt Egyptian Premier League,2024-07-22,15:00:00,31,Pyramids FC,Al Ahly,3.1,2.1,3.1,2.44,3.03,2.49,1.37,2.98,1.03,9.0,1.29,3.44,1.99,1.81,1.73,2.0,1.45,1.35,1.5,2.43,2.38,1.9,1.77,3.67,2.08,7.3,2.08,1.25,3.42,1.54,2.42,2.2,1.9,2.4,1.55,3.2,1.28
Egypt Egyptian Premier League,2024-07-22,15:00:00,31,Coca-Cola,Smouha SC,3.25,1.91,3.6,2.31,2.84,2.8,1.52,2.45,1.09,6.0,1.47,2.62,2.46,1.51,2.1,1.67,1.36,1.4,1.53,1.2,1.2,1.22,1.35,2.57,1.85,7.4,2.42,1.32,2.98,1.66,2.18,2.07,1.72,2.67,1.39,3.65,1.22
Iceland Úrvalsdeild,2024-07-22,16:15:00,15,FH,ÍA,2.1,2.78,4.44,1.62,3.99,3.83,1.2,4.25,1.01,11.25,1.07,6.2,1.32,2.84,1.39,2.76,1.17,1.16,2.15,2.0,1.14,1.94,1.65,3.59,1.37,10.0,3.68,0.0,0.0,1.12,5.1,1.24,3.48,1.43,2.54,1.85,1.95
Iceland Úrvalsdeild,2024-07-22,16:15:00,15,Fram,Valur,3.75,2.55,2.15,3.64,4.03,1.73,1.2,4.33,1.01,11.25,1.07,6.35,1.3,2.92,1.36,3.0,2.0,1.16,1.2,1.43,1.86,1.62,2.27,3.89,3.0,8.5,1.51,0.0,0.0,1.12,5.0,1.25,3.42,1.44,2.51,1.77,1.87
Brazil Serie B,2024-07-22,20:00:00,17,Santos,Coritiba,2.25,2.05,6.5,1.6,3.4,7.0,1.47,2.76,1.08,7.0,1.36,2.79,2.3,1.6,2.25,1.57,1.15,1.27,2.1,2.57,0.43,1.96,1.4,3.36,1.3,8.1,4.7,1.2,4.0,1.3,3.08,1.58,2.32,1.96,1.84,2.49,1.51
