League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-05-17,08:00:00,12,Zhejiang FC,Nantong Zhiyun,1.8,2.56,6.25,1.49,3.95,5.1,1.26,3.62,1.03,10.0,1.13,4.75,1.53,2.24,1.74,1.98,1.07,1.15,2.96,1.67,1.0,1.74,1.29,3.03,1.36,9.5,3.6,1.14,5.1,1.28,3.4,1.45,2.55,1.8,2.0,2.3,1.55
China Chinese Super League,2024-05-17,08:35:00,12,Shijiazhuang Ever Bright,Tianjin Teda,3.8,2.25,2.45,3.5,3.7,1.98,1.32,3.25,1.03,16.0,1.21,4.5,1.67,2.22,1.58,2.25,1.78,1.28,1.3,1.5,2.0,1.07,1.41,2.48,2.38,8.0,1.8,1.24,3.8,1.39,2.77,1.73,1.99,2.2,1.6,2.95,1.35
China Chinese Super League,2024-05-17,08:35:00,12,Henan Jianye,Wuhan Three Towns,2.55,2.2,3.88,1.92,3.4,3.25,1.35,3.04,1.01,10.0,1.22,3.65,1.73,2.03,1.65,2.11,1.3,1.27,1.74,1.0,1.0,1.57,1.08,2.65,1.62,8.0,2.62,1.32,3.2,1.51,2.37,1.98,1.82,2.5,1.47,3.3,1.3
China Chinese Super League,2024-05-17,08:35:00,12,Meizhou Hakka,Chengdu Better City FC,4.5,2.25,2.2,4.35,3.6,1.63,1.33,3.0,1.04,9.0,1.22,3.95,1.77,1.96,1.7,1.95,2.15,1.2,1.15,0.6,1.5,1.27,1.66,2.93,3.1,8.5,1.5,1.3,3.3,1.48,2.47,1.9,1.9,2.37,1.51,3.3,1.29
China Chinese Super League,2024-05-17,09:00:00,12,Changchun Yatai,Beijing Guoan,4.5,2.22,2.32,3.6,3.5,1.79,1.35,3.04,1.04,10.25,1.22,3.65,1.73,2.03,1.7,2.03,1.95,1.25,1.22,0.2,2.33,1.1,1.13,2.23,3.0,8.0,1.5,1.37,2.85,1.73,1.99,2.23,1.58,3.05,1.33,4.0,1.22
Bulgaria First League,2024-05-17,09:15:00,3,OFK Pirin,Etar,1.91,2.3,8.0,1.35,4.3,6.9,1.36,2.88,1.03,10.0,1.34,2.9,2.14,1.63,2.35,1.56,1.08,1.14,2.42,0.88,0.31,1.13,0.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2024-05-17,11:00:00,37,İstanbulspor,Sivasspor,3.75,2.3,2.65,3.25,3.55,1.96,1.38,3.3,1.05,13.0,1.22,4.12,1.65,2.18,1.65,2.2,1.85,1.3,1.35,0.5,1.22,1.26,1.13,2.39,2.2,8.0,1.91,1.27,3.35,1.49,2.4,1.8,1.9,2.38,1.5,3.2,1.29
Bulgaria First League,2024-05-17,11:45:00,3,Lokomotiv Sofia 1929,Botev Vratsa,2.88,2.0,4.33,2.08,3.15,3.15,1.44,2.62,1.04,7.5,1.4,2.8,2.22,1.61,1.93,1.83,1.24,1.29,1.57,0.8,0.56,1.33,1.1,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2024-05-17,12:00:00,7,HJK,VPS,2.39,2.24,4.4,1.9,3.65,3.6,1.35,3.05,1.03,10.25,1.25,4.11,1.77,1.96,1.7,2.08,1.25,1.27,1.94,2.33,2.0,2.4,1.41,3.81,1.59,8.5,2.78,1.2,4.25,1.38,2.9,1.67,2.12,2.0,1.73,2.85,1.38
Finland Veikkausliiga,2024-05-17,12:00:00,7,Oulu,Mariehamn,2.46,2.37,4.58,1.93,3.6,3.55,1.35,3.28,1.01,10.0,1.22,3.64,1.94,1.78,1.7,2.08,1.26,1.28,1.9,0.5,0.0,1.32,0.92,2.24,1.59,8.5,2.78,1.21,3.74,1.41,2.69,1.73,2.0,2.18,1.65,2.88,1.34
