League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2024-08-30,11:00:00,7,Slavia Sofia,Arda,2.4,2.05,5.5,1.73,3.3,5.25,1.47,2.48,1.06,7.5,1.36,2.88,2.35,1.57,2.2,1.62,1.4,1.33,1.54,3.0,0.0,1.94,1.14,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2024-08-30,13:00:00,7,Raków Częstochowa,Piast Gliwice,2.63,2.0,5.0,1.88,3.45,4.2,1.48,2.5,1.06,8.0,1.4,2.8,2.17,1.62,2.1,1.67,1.22,1.25,1.85,0.5,1.33,1.89,1.45,3.34,1.57,6.65,3.24,1.3,3.0,1.56,2.18,1.95,1.77,2.55,1.41,3.5,1.23
Austria 2. Liga,2024-08-30,13:00:00,5,Liefering,Sturm Graz II,1.91,2.63,4.75,1.48,4.65,4.55,1.2,4.25,1.01,17.0,1.07,6.15,1.36,2.9,1.53,2.38,1.14,1.15,2.14,0.5,0.0,1.46,1.37,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.95,1.68,2.13,2.08,1.71
Austria 2. Liga,2024-08-30,13:00:00,5,Amstetten,Schwarz-Weiß Bregenz,2.63,2.25,3.5,2.0,3.5,3.1,1.32,3.15,1.01,11.0,1.18,4.05,1.65,2.15,1.62,2.2,1.38,1.22,1.65,3.0,1.0,1.65,1.24,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.29,1.97,1.82,2.49,1.51
Austria 2. Liga,2024-08-30,13:00:00,5,Austria Lustenau,Floridsdorfer AC,2.75,2.1,3.6,2.02,3.42,3.1,1.4,2.75,1.02,10.0,1.29,3.4,1.9,1.84,1.8,1.91,1.35,1.3,1.7,1.0,1.5,1.32,1.24,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.16,2.06,1.73,0.0,0.0
Austria 2. Liga,2024-08-30,13:00:00,5,Admira,Rapid Wien II,2.4,2.25,4.0,1.85,3.6,3.9,1.33,3.25,0.0,0.0,0.0,0.0,1.7,2.1,1.67,2.1,0.0,0.0,0.0,1.5,2.0,1.62,1.62,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2024-08-30,13:15:00,7,Botev Vratsa,CSKA 1948 Sofia,4.0,2.1,2.88,3.6,3.2,2.1,1.46,2.6,1.05,8.0,1.33,2.88,2.1,1.7,1.83,1.83,1.73,1.31,1.27,1.0,1.0,1.25,1.17,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-08-30,13:30:00,26,Tallinna FC Flora,Tallinna FC Levadia,4.0,2.2,2.4,4.3,3.6,1.64,1.38,2.9,1.01,9.3,1.26,3.34,1.84,1.9,1.73,1.94,1.83,1.25,1.22,2.17,2.75,1.88,2.39,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-08-30,13:30:00,7,IMT Novi Beograd,Radnički Niš,2.88,2.1,3.5,2.47,3.17,2.86,1.4,2.75,1.06,9.0,1.3,3.4,1.99,1.8,1.8,1.91,1.4,1.35,1.5,1.0,0.0,1.22,1.49,2.71,1.95,7.5,2.1,1.41,2.7,1.7,2.03,2.15,1.63,2.75,1.39,3.8,1.22
Germany 2. Bundesliga,2024-08-30,13:30:00,4,Fortuna Düsseldorf,Hannover 96,2.65,2.15,3.6,2.05,3.65,3.33,1.36,2.9,1.05,9.5,1.25,3.75,1.69,2.04,1.62,2.1,1.33,1.25,1.67,1.0,1.0,1.99,1.01,3.0,1.91,8.5,2.1,1.2,4.4,1.35,3.0,1.6,2.2,1.98,1.82,2.4,1.5
Germany 2. Bundesliga,2024-08-30,13:30:00,4,Jahn Regensburg,Greuther Fürth,3.5,2.15,2.95,2.92,3.37,2.38,1.35,2.95,1.06,11.0,1.29,3.6,1.95,1.86,1.73,2.04,1.56,1.3,1.38,3.0,1.0,0.79,1.54,2.33,2.28,8.0,1.85,1.2,4.2,1.37,2.9,1.65,2.1,2.0,1.73,2.5,1.47
Italy Serie A,2024-08-30,13:30:00,3,Venezia,Torino,4.33,2.1,2.75,3.35,3.35,2.07,1.44,2.63,1.06,10.0,1.33,3.3,1.98,1.74,1.91,1.91,1.83,1.28,1.28,0.0,1.0,0.0,0.85,0.85,2.9,6.75,1.49,1.35,2.9,1.6,2.17,2.0,1.8,2.55,1.44,3.3,1.27
Spain Segunda División,2024-08-30,14:00:00,3,Granada CF,SD Huesca,2.75,2.0,5.0,1.9,3.17,4.05,1.53,2.38,1.06,6.8,1.43,2.54,2.35,1.52,2.2,1.62,1.25,1.33,1.83,0.0,3.0,2.51,0.81,3.32,1.55,8.0,3.02,1.35,2.85,1.7,2.05,2.05,1.7,2.75,1.37,3.8,1.21
Norway Eliteserien,2024-08-30,14:00:00,21,KFUM,Lillestrøm,2.63,2.1,4.5,1.88,3.83,3.9,1.44,2.63,1.02,8.6,1.3,3.1,2.01,1.81,1.95,1.8,1.32,1.3,1.8,0.8,1.2,1.39,1.32,2.71,1.4,9.0,3.25,1.14,4.65,1.29,3.45,1.5,2.45,1.85,1.85,2.43,1.52
Denmark Superliga,2024-08-30,14:00:00,7,Lyngby,Vejle,3.0,2.2,3.4,2.36,3.52,2.92,1.36,3.0,1.01,9.6,1.25,3.42,1.85,1.97,1.75,2.0,1.39,1.3,1.62,0.0,0.0,1.09,1.26,2.35,1.7,7.0,2.82,1.1,5.3,1.24,3.48,1.91,2.57,2.0,1.8,2.21,1.59
Portugal LigaPro,2024-08-30,14:00:00,4,Alverca,Academico Viseu,3.75,2.05,3.1,2.88,3.17,2.24,1.44,2.63,1.06,8.5,1.36,3.1,2.09,1.69,1.83,1.83,1.53,1.3,1.33,1.0,1.0,1.08,1.41,2.49,2.2,6.5,2.01,1.21,3.9,1.4,2.7,1.67,2.07,2.07,1.67,2.6,1.43
