League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-05-01,04:30:00,9,Changchun Yatai,Sichuan Jiuniu,2.75,2.15,3.5,2.13,3.27,2.98,1.35,2.95,1.05,8.5,1.25,3.8,1.75,2.05,1.55,2.2,1.35,1.25,1.65,0.2,1.4,1.09,1.42,2.51,1.95,8.3,2.12,1.36,2.79,1.67,2.08,2.11,1.62,2.84,1.35,4.0,1.19
South Korea K League 1,2024-05-01,07:00:00,10,Daegu,Ulsan,4.2,2.05,2.5,3.25,3.5,2.0,1.44,2.62,1.06,8.0,1.33,3.25,1.9,1.8,1.8,1.91,1.77,1.25,1.25,0.6,1.75,1.47,1.52,2.99,2.81,7.4,1.67,1.51,2.46,1.88,1.86,2.42,1.52,3.2,1.31,4.6,1.17
South Korea K League 1,2024-05-01,07:00:00,10,Incheon United,Jeonbuk Motors,3.26,1.91,2.93,2.75,3.0,2.6,1.46,2.84,1.08,7.5,1.38,2.9,2.03,1.71,1.87,1.87,1.47,1.29,1.36,1.4,0.8,1.64,1.64,3.28,1.83,8.6,2.32,1.32,2.98,1.65,2.21,2.04,1.76,2.69,1.41,3.65,1.22
South Korea K League 1,2024-05-01,07:00:00,10,Jeju United,Gwangju,3.35,1.97,3.5,2.62,3.0,2.75,1.49,2.52,1.05,7.2,1.37,2.76,2.18,1.61,1.91,1.92,1.46,1.36,1.47,1.2,0.75,1.43,0.94,2.37,2.07,8.7,2.02,1.31,3.04,1.67,2.19,2.05,1.76,2.65,1.42,3.64,1.22
South Korea K League 1,2024-05-01,07:00:00,10,Gangwon,Pohang Steelers,3.84,2.06,3.35,3.0,3.0,2.45,1.52,2.44,1.06,6.8,1.43,2.54,2.31,1.56,2.03,1.81,1.53,1.4,1.4,1.6,2.4,1.91,1.51,3.42,2.05,8.2,2.07,1.57,2.37,1.94,1.85,2.48,1.53,3.42,1.25,5.05,1.12
China Chinese Super League,2024-05-01,07:00:00,9,Qingdao Jonoon,Shanghai SIPG,5.5,2.4,2.1,7.5,5.0,1.33,1.3,3.4,1.04,9.0,1.2,4.2,1.59,2.26,1.75,2.0,2.4,1.2,1.09,0.75,2.0,1.34,1.82,3.16,6.45,12.0,1.15,1.35,2.84,1.65,2.11,2.07,1.64,2.78,1.36,3.88,1.2
Italy Serie B,2024-05-01,07:30:00,36,Cremonese,Pisa,2.3,2.2,4.6,1.75,3.6,4.2,1.38,2.9,1.05,12.0,1.28,3.68,1.85,1.85,1.78,1.95,1.21,1.28,2.0,1.61,1.11,1.81,1.22,3.03,1.51,8.5,3.16,1.28,3.5,1.53,2.46,2.0,1.8,2.34,1.58,3.45,1.28
Estonia Meistriliiga,2024-05-01,08:30:00,21,Tallinna FC Levadia,Paide,2.05,2.44,5.88,1.45,3.9,5.25,1.32,3.03,1.01,9.7,1.23,3.69,1.62,1.93,1.81,1.85,1.11,1.19,2.35,2.6,1.17,2.3,1.98,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2024-05-01,08:35:00,9,Chengdu Better City FC,Wuhan Three Towns,2.45,2.15,4.0,1.65,3.8,4.6,1.33,3.0,1.05,8.5,1.25,3.8,1.63,2.16,1.57,2.15,1.25,1.25,1.8,2.17,1.0,1.59,1.2,2.79,1.27,10.25,4.55,1.36,2.79,1.67,2.08,2.11,1.62,2.84,1.35,3.98,1.19
China Chinese Super League,2024-05-01,09:00:00,9,Shanghai Shenhua,Shijiazhuang Ever Bright,1.73,2.6,6.5,1.22,5.8,10.0,1.25,3.45,1.03,10.0,1.17,4.75,1.4,2.75,1.85,1.8,1.03,1.11,3.3,2.5,1.0,2.16,1.11,3.27,1.18,11.75,5.7,1.28,3.2,1.51,2.32,1.89,1.81,2.45,1.46,3.34,1.26
