League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Finland Veikkausliiga,2024-06-07,12:00:00,10,Haka,Mariehamn,2.5,2.25,4.2,1.77,3.89,4.41,1.35,3.25,1.03,13.0,1.25,4.0,1.74,2.1,1.7,2.1,1.3,1.3,1.95,2.0,1.0,1.44,1.03,2.47,1.64,8.5,2.64,1.2,4.25,1.38,2.9,1.7,2.05,2.0,1.73,2.85,1.38
Finland Veikkausliiga,2024-06-07,12:00:00,10,VPS,Ilves,3.4,2.25,3.0,2.8,3.48,2.41,1.36,3.0,1.01,10.25,1.22,3.66,1.8,2.0,1.67,2.1,1.57,1.3,1.44,2.0,1.75,1.91,1.55,3.46,2.33,8.0,1.82,1.2,4.25,1.38,2.9,1.7,2.05,2.0,1.73,2.85,1.38
Finland Veikkausliiga,2024-06-07,12:00:00,10,Lahti,Inter Turku,4.0,2.25,2.63,2.92,3.46,2.42,1.36,3.0,1.01,10.25,1.22,3.66,1.9,1.9,1.67,2.1,1.81,1.28,1.3,1.0,0.0,1.58,1.47,3.05,2.39,8.0,1.82,1.2,4.25,1.38,2.88,1.73,2.0,2.05,1.7,2.85,1.38
Finland Veikkausliiga,2024-06-07,14:00:00,10,HJK,SJK,2.65,2.25,4.0,1.76,3.99,4.34,1.36,3.1,1.01,9.9,1.24,3.5,1.68,2.19,1.7,2.1,1.33,1.3,1.85,1.83,1.75,1.99,1.62,3.61,1.82,8.0,2.39,1.23,3.95,1.42,2.75,1.73,2.0,2.23,1.6,3.05,1.35
Republic of Ireland Premier Division,2024-06-07,15:45:00,20,Derry City,Galway United,2.6,2.0,5.5,1.75,3.25,4.6,1.53,2.35,1.09,7.0,1.48,2.6,2.4,1.46,2.2,1.62,1.18,1.25,1.93,2.09,1.67,1.5,1.23,2.73,1.37,9.0,3.7,0.0,0.0,0.0,0.0,2.2,2.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2024-06-07,15:45:00,20,Drogheda United,St Patrick's Athl.,3.6,2.2,2.88,3.3,3.2,2.09,1.38,2.91,1.05,9.0,1.28,3.55,1.92,1.73,1.7,2.05,1.67,1.25,1.3,1.33,0.7,1.39,1.14,2.53,1.95,8.0,2.05,0.0,0.0,0.0,0.0,2.2,2.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2024-06-07,15:45:00,20,Shelbourne,Dundalk,2.5,2.0,5.5,1.72,3.3,4.8,1.53,2.38,1.09,7.0,1.48,2.65,2.22,1.54,2.2,1.62,1.17,1.25,2.0,1.8,0.5,1.39,0.98,2.37,1.82,7.5,2.34,0.0,0.0,0.0,0.0,2.05,1.7,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2024-06-07,15:45:00,20,Waterford,Sligo Rovers,2.75,2.05,4.33,1.92,3.2,3.8,1.48,2.5,1.08,7.5,1.4,2.9,2.16,1.57,1.95,1.8,1.25,1.28,1.77,1.56,1.33,1.23,1.05,2.28,1.75,8.0,2.52,0.0,0.0,0.0,0.0,2.25,1.98,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2024-06-07,16:00:00,20,Shamrock Rovers,Bohemians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.33,1.89,1.19,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2024-06-07,19:00:00,9,Coritiba,Ituano,2.05,2.2,7.5,1.44,4.33,7.0,1.4,2.7,1.05,9.0,1.33,3.2,2.1,1.7,2.38,1.53,1.07,1.17,2.85,2.25,0.0,1.59,0.91,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2024-06-07,20:00:00,13,Unión Española,Unión La Calera,2.38,2.3,4.5,1.67,3.85,4.68,1.33,3.0,1.03,13.0,1.25,3.75,1.73,2.0,1.72,2.1,1.19,1.24,1.76,2.0,0.83,1.57,1.33,2.9,1.51,8.5,3.16,1.26,3.25,1.49,2.33,1.84,1.79,2.38,1.47,3.2,1.27
Brazil Serie B,2024-06-07,21:00:00,9,Novorizontino,Santos,4.0,1.95,3.1,3.1,3.3,2.3,1.55,2.3,1.08,7.5,1.45,2.7,2.4,1.53,2.1,1.67,1.5,1.28,1.42,1.33,1.5,1.94,1.29,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
