League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-01-29,11:00:00,23,İstanbulspor,Samsunspor,3.2,2.15,2.87,3.3,3.5,2.15,1.33,3.0,1.05,13.0,1.25,3.82,1.7,1.95,1.63,2.1,1.55,1.29,1.42,0.75,0.5,1.25,1.26,2.51,2.4,8.0,1.73,1.29,3.4,1.53,2.4,1.98,1.83,2.55,1.48,3.5,1.27
Turkey Süper Lig,2024-01-29,11:00:00,23,Kayserispor,Antalyaspor,2.88,2.15,3.2,3.1,3.4,2.3,1.36,3.0,1.03,10.65,1.27,3.61,1.75,1.87,1.73,2.0,1.53,1.3,1.4,1.58,1.18,1.44,1.37,2.81,1.95,8.0,2.1,1.27,3.55,1.5,2.48,1.88,1.93,2.45,1.5,3.4,1.29
Portugal LigaPro,2024-01-29,13:00:00,19,Benfica II,União de Leiria,2.95,2.05,3.3,2.35,3.1,2.8,1.4,2.75,1.07,7.5,1.33,3.25,2.0,1.73,1.73,2.0,1.27,1.32,1.6,1.4,1.0,1.45,1.32,2.77,1.82,9.0,2.25,1.18,4.1,1.36,2.79,1.66,2.22,2.03,1.79,2.67,1.39
Turkey Süper Lig,2024-01-29,14:00:00,23,Trabzonspor,Kasımpaşa,2.2,2.3,4.6,1.63,4.3,4.8,1.32,3.2,1.04,15.0,1.21,4.22,1.61,2.1,1.68,2.05,1.22,1.25,2.1,1.9,1.09,1.47,1.31,2.78,1.55,9.1,2.95,1.3,3.2,1.57,2.31,1.94,1.77,2.51,1.44,3.48,1.24
Turkey Süper Lig,2024-01-29,14:00:00,23,Galatasaray,Gazişehir Gaziantep,1.52,2.9,9.0,1.2,7.25,13.0,1.2,4.1,1.02,23.0,1.11,6.09,1.33,2.95,1.95,1.78,1.05,1.1,4.6,3.0,1.0,2.21,1.22,3.43,1.09,15.5,8.9,1.15,4.5,1.31,3.04,1.61,2.3,1.98,1.83,2.53,1.51
Romania Liga I,2024-01-29,15:00:00,23,CFR Cluj,Voluntari,1.95,2.3,7.0,1.43,4.2,7.25,1.36,3.0,1.01,9.4,1.26,3.34,1.85,1.83,2.1,1.67,1.07,1.19,2.75,2.27,1.18,1.83,1.17,3.0,1.3,9.5,4.44,1.27,3.55,1.5,2.48,1.93,1.88,2.45,1.5,3.4,1.29
Portugal LigaPro,2024-01-29,15:00:00,19,FC Penafiel,CD Feirense,2.8,1.87,4.2,2.1,3.05,3.5,1.5,2.5,1.1,6.5,1.4,2.75,2.3,1.55,2.0,1.73,1.18,1.37,1.7,2.0,0.56,1.5,1.19,2.69,1.51,9.0,3.06,1.11,5.1,1.25,3.42,1.54,2.47,1.85,1.95,2.3,1.61
Portugal Liga NOS,2024-01-29,15:45:00,19,Estrela Amadora,Benfica,0.0,0.0,0.0,11.0,5.75,1.27,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.25,0.0,0.0,0.0,0.0,0.0,1.11,2.44,0.99,1.44,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2024-01-29,16:00:00,23,PSV II,Willem II,4.5,2.38,2.1,4.2,4.05,1.63,1.28,3.4,1.02,18.0,1.17,4.5,1.55,2.3,1.65,2.21,2.2,1.18,1.18,0.82,1.91,1.5,1.45,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2024-01-29,16:00:00,23,Cambuur,Oss,1.73,2.75,7.0,1.3,5.75,8.5,1.22,4.0,1.02,13.0,1.12,5.5,1.44,2.7,1.8,1.91,1.08,1.15,3.3,1.64,0.18,1.88,1.15,3.03,1.25,11.0,4.0,1.15,4.7,1.28,3.2,1.5,2.35,1.84,1.88,2.32,1.51
