League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-06-14,08:35:00,15,Meizhou Hakka,Shandong Luneng,6.0,2.4,2.0,8.0,4.75,1.36,1.3,3.4,1.04,10.5,1.19,3.95,1.65,2.15,1.8,1.95,2.6,1.16,1.08,0.57,1.83,1.3,1.68,2.98,4.0,9.5,1.3,1.25,3.6,1.38,2.8,1.92,1.88,2.03,1.76,2.85,1.37
China Chinese Super League,2024-06-14,09:00:00,15,Nantong Zhiyun,Sichuan Jiuniu,3.4,2.2,3.1,2.8,3.4,2.45,1.36,3.0,1.01,9.3,1.28,3.5,1.85,1.95,1.7,2.05,1.45,1.25,1.52,0.67,1.14,1.37,1.37,2.74,1.91,8.0,2.2,1.25,3.6,1.42,2.65,1.88,1.92,2.14,1.67,2.85,1.37
China Chinese Super League,2024-06-14,09:00:00,15,Tianjin Teda,Shanghai SIPG,6.0,2.63,1.83,6.5,5.0,1.4,1.25,3.75,1.02,23.0,1.11,5.2,1.65,2.12,1.62,2.2,2.9,1.12,1.06,0.67,2.33,1.55,2.49,4.04,4.33,10.0,1.29,1.2,4.0,1.33,3.0,1.57,2.32,2.0,1.73,2.39,1.54
Egypt Egyptian Premier League,2024-06-14,13:00:00,11,Ceramica Cleopatra,Zamalek,4.0,2.1,2.63,3.4,3.3,2.05,1.38,2.8,1.03,9.0,1.29,3.3,1.9,1.83,1.83,1.83,1.69,1.27,1.28,1.92,1.22,1.55,1.65,3.2,2.21,6.35,1.97,1.19,3.9,1.39,2.67,2.2,2.03,2.2,1.64,2.79,1.36
Egypt Egyptian Premier League,2024-06-14,13:00:00,11,Pharco,Al Ahly,7.5,2.3,1.83,6.0,4.0,1.5,1.4,2.7,1.04,8.5,1.33,3.0,2.0,1.75,2.38,1.53,2.51,1.19,1.08,0.91,2.0,1.33,1.77,3.1,4.33,7.4,1.33,1.31,3.04,1.62,2.25,2.0,1.78,2.6,1.41,3.65,1.22
Sweden Superettan,2024-06-14,14:00:00,12,Örgryte,GIF Sundsvall,2.33,2.27,4.25,1.87,3.75,3.75,1.3,3.2,1.02,15.0,1.22,4.2,1.7,2.15,1.62,2.16,1.25,1.22,1.95,0.67,0.0,1.68,1.26,2.94,1.31,10.0,4.11,1.15,4.6,1.27,3.3,1.46,2.5,1.73,2.0,2.08,1.66
Uruguay Primera División,2024-06-14,19:00:00,2,Miramar Misiones,Cerro,3.1,1.95,3.5,2.5,3.1,2.8,1.45,2.5,1.08,6.5,1.37,2.85,2.2,1.62,1.83,1.8,1.38,1.3,1.5,0.75,0.71,1.22,0.73,1.95,2.05,8.0,2.0,1.22,3.65,1.41,2.6,1.77,1.95,2.19,1.57,2.93,1.33
Brazil Serie B,2024-06-14,19:00:00,10,Operário PR,Santos,4.0,1.91,3.2,3.3,2.95,2.35,1.53,2.33,1.11,6.25,1.5,2.43,2.4,1.51,2.1,1.67,1.48,1.38,1.34,2.0,1.2,1.58,1.39,2.97,2.06,6.55,2.14,1.22,3.8,1.3,3.3,1.91,2.38,2.0,1.8,2.5,1.49
Argentina Primera División,2024-06-14,19:00:00,5,Talleres Córdoba,Platense,2.38,2.05,6.0,1.7,3.4,5.5,1.5,2.5,1.05,6.95,1.42,2.57,2.35,1.57,2.2,1.62,1.16,1.26,2.15,1.89,1.28,1.92,1.35,3.27,1.64,8.0,2.81,1.4,2.7,1.73,2.0,2.2,1.58,2.95,1.34,4.1,1.19
Argentina Primera División,2024-06-14,19:00:00,5,Boca Juniors,Vélez Sarsfield,2.63,2.0,5.0,1.91,3.2,4.5,1.53,2.38,1.08,7.2,1.46,2.65,2.4,1.53,2.1,1.67,1.28,1.3,1.75,1.74,1.67,1.64,1.44,3.08,1.57,8.3,3.0,1.36,2.8,1.67,2.1,2.1,1.64,2.8,1.37,3.85,1.21
USA MLS,2024-06-14,20:30:00,19,New York City,Columbus Crew,2.75,2.3,3.6,2.15,3.6,3.4,1.33,3.25,1.01,11.0,1.2,3.85,1.75,2.1,1.57,2.25,1.36,1.25,1.72,2.11,1.71,1.72,1.15,2.87,2.08,5.8,1.84,1.41,2.65,1.7,2.05,2.05,1.7,2.7,1.38,3.65,1.23
Brazil Serie B,2024-06-14,21:00:00,10,Avaí,Guarani,2.63,1.95,5.5,1.87,3.2,4.5,1.57,2.25,0.0,0.0,1.49,2.45,2.4,1.51,2.25,1.57,0.0,0.0,0.0,2.0,0.0,1.4,1.22,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
