League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Uruguay Primera División,2024-10-16,12:00:00,8,Racing,Rampla Juniors,2.6,2.05,4.75,1.82,3.46,4.32,1.44,2.63,1.07,7.5,1.38,2.88,2.12,1.67,2.0,1.73,1.22,1.25,1.83,1.21,1.17,1.34,1.09,2.43,1.55,8.5,2.75,1.24,3.22,1.47,2.29,1.91,1.8,2.36,1.44,3.22,1.24
Uruguay Primera División,2024-10-16,15:00:00,8,Danubio,Peñarol,4.75,1.95,2.5,4.28,3.38,1.85,1.5,2.4,1.07,7.5,1.42,2.75,2.26,1.59,2.0,1.67,1.91,1.25,1.17,1.48,2.33,1.24,1.43,2.67,3.3,6.1,1.52,1.42,2.62,1.75,1.92,2.32,1.52,3.25,1.28,4.15,1.14
Uruguay Primera División,2024-10-16,17:30:00,8,Boston River,Progreso,2.8,2.0,3.75,1.83,3.36,4.41,1.43,2.65,1.07,7.5,1.33,3.1,2.33,1.56,1.8,1.95,1.3,1.25,1.66,1.72,1.21,1.3,1.34,2.64,1.68,5.8,2.85,1.43,2.58,1.82,1.85,2.42,1.49,3.4,1.26,3.9,1.21
Chile Primera División,2024-10-16,19:00:00,25,Unión La Calera,Colo-Colo,6.0,2.1,2.3,5.13,3.42,1.52,1.44,2.63,0.0,0.0,0.0,0.0,2.07,1.68,2.1,1.67,0.0,0.0,0.0,1.17,2.0,1.36,1.36,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2024-10-16,19:00:00,15,Nacional Asunción,2 de Mayo,3.0,2.0,4.33,2.03,3.0,3.16,1.44,2.7,1.06,7.5,1.37,2.96,2.23,1.62,2.0,1.73,1.28,1.32,1.62,1.31,1.49,1.4,1.22,2.62,1.75,6.6,2.48,1.44,2.55,1.82,1.85,2.48,1.47,3.55,1.24,3.95,1.2
Brazil Serie B,2024-10-16,20:00:00,32,Chapecoense,Santos,4.5,1.95,2.88,3.78,2.9,1.85,1.52,2.39,1.06,7.5,1.4,2.75,2.38,1.53,2.1,1.67,1.9,1.28,1.16,1.27,1.47,1.47,1.21,2.68,3.2,7.7,1.47,1.22,4.0,1.33,3.0,2.2,2.15,2.05,1.65,2.75,1.38
Uruguay Primera División,2024-10-16,20:00:00,8,River Plate,Defensor Sporting,3.9,2.1,2.6,3.16,3.03,1.91,1.38,2.8,1.05,8.5,1.28,3.4,1.98,1.78,1.67,2.0,1.73,1.25,1.3,1.14,1.55,1.29,1.44,2.73,2.45,8.5,1.67,1.26,3.08,1.49,2.24,1.95,1.77,2.42,1.42,3.28,1.23
Brazil Serie B,2024-10-16,21:30:00,16,Sport Recife,Operário PR,2.4,1.95,6.5,1.52,3.4,5.13,1.5,2.5,1.08,7.5,1.4,2.8,2.02,1.72,2.63,1.44,1.07,1.2,2.4,2.07,1.0,1.43,1.2,2.63,1.28,8.9,4.35,1.15,5.0,1.25,3.5,1.47,2.48,1.8,1.88,2.32,1.52
Brazil Serie A,2024-10-16,21:45:00,30,São Paulo,Vasco da Gama,2.3,2.05,6.0,1.65,3.75,5.13,1.5,2.5,1.04,6.3,1.37,2.61,2.14,1.66,2.2,1.62,1.15,1.33,2.06,2.13,0.86,1.45,1.15,2.6,1.36,7.0,3.15,1.22,3.7,1.38,2.7,2.1,2.1,1.98,1.72,2.5,1.46
Brazil Serie A,2024-10-16,21:45:00,30,Fortaleza,Atlético Mineiro,2.38,2.0,6.5,1.79,3.55,4.46,1.46,2.52,1.05,8.0,1.4,2.6,2.14,1.66,2.25,1.57,1.18,1.3,2.06,2.6,1.23,1.38,1.44,2.82,1.42,6.75,2.95,1.27,3.3,1.48,2.45,2.1,1.94,2.18,1.58,2.8,1.37
