League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J2 League,2024-06-02,01:00:00,18,Iwaki,Vegalta Sendai,2.82,1.92,4.15,2.09,3.08,3.27,1.5,2.48,1.05,7.1,1.36,2.79,2.09,1.69,1.86,1.8,1.3,1.33,1.65,1.33,2.0,1.56,1.25,2.81,1.64,8.0,2.77,1.29,3.3,1.54,2.32,1.95,1.85,2.55,1.45,3.3,1.29
Japan J1 League,2024-06-02,01:05:00,17,Tokyo Verdy,Consadole Sapporo,3.0,2.2,3.5,2.26,3.27,2.84,1.38,2.91,1.01,9.2,1.26,3.34,1.89,1.82,1.72,2.05,1.4,1.3,1.57,1.33,0.38,1.53,1.23,2.76,1.95,8.0,2.05,1.3,3.35,1.53,2.4,1.88,1.92,2.35,1.53,3.15,1.32
Japan J2 League,2024-06-02,02:00:00,18,Kagoshima United,Blaublitz Akita,3.75,1.95,3.25,2.75,3.1,2.45,1.53,2.38,1.09,6.2,1.42,2.65,2.1,1.69,2.0,1.73,1.5,1.4,1.36,1.11,1.4,1.37,1.46,2.83,2.0,8.0,2.05,1.2,4.0,1.29,3.3,1.53,2.28,1.88,1.78,2.42,1.47
Japan J2 League,2024-06-02,02:00:00,18,Renofa Yamaguchi,Shimizu S-Pulse,4.33,2.1,2.63,3.7,3.35,1.91,1.4,2.75,1.03,8.5,1.28,3.3,1.99,1.79,1.8,1.95,1.8,1.3,1.25,1.78,1.8,1.66,1.47,3.13,2.2,8.0,1.91,1.29,3.3,1.44,2.5,1.92,1.88,2.28,1.53,3.1,1.32
Japan J2 League,2024-06-02,02:00:00,18,Mito Hollyhock,V-Varen Nagasaki,3.56,2.08,2.81,2.95,3.3,2.25,1.35,2.85,1.02,8.9,1.28,3.2,2.06,1.78,1.73,2.0,1.6,1.3,1.36,1.0,2.33,1.55,1.66,3.21,1.82,8.0,2.39,1.33,3.0,1.5,2.4,1.94,1.77,2.5,1.47,3.1,1.32
Japan J2 League,2024-06-02,02:00:00,18,ThespaKusatsu Gunma,Montedio Yamagata,4.5,2.05,2.63,3.6,3.25,1.95,1.44,2.63,1.03,7.9,1.34,2.88,2.12,1.67,1.91,1.8,1.75,1.33,1.22,0.3,1.1,1.08,1.34,2.42,2.39,8.0,1.82,1.22,3.8,1.36,2.9,1.88,1.92,2.04,1.66,2.67,1.39
South Korea K League 2,2024-06-02,04:30:00,16,Anyang,Cheongju,2.49,1.99,4.7,1.88,2.93,3.38,1.48,2.54,1.04,7.4,1.36,2.79,2.05,1.7,1.93,1.74,1.2,1.3,1.83,2.0,1.25,1.88,1.55,3.43,1.7,8.0,2.47,1.56,2.36,1.99,1.81,2.54,1.48,3.42,1.25,4.5,1.17
South Korea K League 2,2024-06-02,04:30:00,16,Busan I'Park,Suwon Bluewings,3.25,2.13,3.59,2.32,2.97,2.67,1.43,2.83,1.03,8.5,1.3,3.2,1.87,1.85,1.77,1.87,1.4,1.22,1.5,0.5,1.43,1.86,1.71,3.57,1.91,8.5,2.1,1.26,3.34,1.51,2.48,1.86,1.94,2.34,1.57,3.28,1.27
South Korea K League 1,2024-06-02,04:30:00,16,Daejeon Citizen,Daegu,3.1,2.1,3.5,2.4,3.1,2.75,1.4,2.75,1.06,8.5,1.3,3.35,2.14,1.75,1.73,2.0,1.4,1.25,1.55,1.38,0.89,1.34,1.56,2.9,1.91,7.5,2.2,1.52,2.36,1.93,1.81,2.55,1.45,3.48,1.24,5.15,1.11
South Korea K League 1,2024-06-02,04:30:00,16,Jeju United,Gangwon,3.4,2.1,3.2,2.44,3.09,2.71,1.4,2.75,1.06,8.5,1.3,3.35,2.14,1.75,1.73,2.0,1.5,1.25,1.42,1.5,1.63,1.57,1.28,2.85,2.2,7.5,1.91,1.44,2.58,1.81,1.94,2.34,1.53,3.18,1.28,4.55,1.14
Japan J1 League,2024-06-02,05:00:00,17,Kawasaki Frontale,Nagoya Grampus,2.54,2.17,4.2,2.02,3.19,3.42,1.38,2.91,1.01,9.3,1.26,3.34,2.02,1.86,1.75,2.0,1.25,1.29,1.83,1.56,1.88,1.71,1.35,3.06,1.73,8.0,2.5,1.22,3.65,1.43,2.62,1.82,1.98,2.21,1.59,2.93,1.33
Japan J2 League,2024-06-02,05:00:00,18,Tochigi,Roasso Kumamoto,4.05,2.01,2.69,3.22,3.15,2.11,1.45,2.63,1.04,7.8,1.35,2.84,2.12,1.67,1.86,1.8,1.65,1.35,1.29,0.89,1.63,1.17,1.66,2.83,2.8,8.0,1.59,1.33,3.0,1.53,2.28,2.0,1.8,2.51,1.44,3.2,1.3
South Korea K League 1,2024-06-02,07:00:00,16,FC Seoul,Gwangju,3.28,2.01,3.44,2.53,3.08,2.61,1.45,2.64,1.04,7.8,1.33,3.4,2.12,1.73,1.79,1.96,1.45,1.25,1.5,0.88,1.0,1.48,1.38,2.86,2.1,7.5,1.95,1.43,2.62,1.9,1.9,2.29,1.55,3.08,1.3,4.45,1.15
Japan J1 League,2024-06-02,07:00:00,17,Kashiwa Reysol,Avispa Fukuoka,2.71,1.94,4.8,2.06,3.01,3.53,1.54,2.39,1.06,6.5,1.57,2.4,2.5,1.47,2.13,1.69,1.25,1.35,1.79,1.33,1.75,1.41,1.24,2.65,1.62,8.0,2.62,1.23,3.9,1.4,2.75,1.73,2.0,2.1,1.7,2.7,1.42
South Korea K League 2,2024-06-02,07:00:00,16,Cheonan City,Asan Mugunghwa,3.7,2.16,3.09,2.82,3.0,2.2,1.42,2.85,1.06,7.2,1.3,3.2,2.0,1.76,1.8,1.87,1.52,1.22,1.37,0.33,1.29,1.35,1.39,2.74,2.16,8.0,1.89,1.48,2.58,1.82,1.98,2.29,1.59,3.14,1.29,3.8,1.22
Sweden Superettan,2024-06-02,08:00:00,11,Örebro,Oddevold,2.85,2.0,3.75,2.15,3.04,2.97,1.45,2.55,1.07,9.65,1.37,3.13,2.11,1.71,1.88,1.9,1.35,1.35,1.62,1.67,0.83,1.43,1.2,2.63,1.73,6.4,2.2,1.27,3.3,1.48,2.48,1.76,1.94,2.18,1.58,2.8,1.38
