League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2024-05-27,07:30:00,15,Bucheon 1995,Asan Mugunghwa,2.95,2.0,3.6,2.3,3.2,3.0,1.48,2.5,1.04,7.6,1.36,2.95,2.1,1.68,1.85,1.9,1.35,1.28,1.57,1.38,1.0,1.5,1.35,2.85,2.08,6.5,2.15,1.45,2.55,1.88,1.92,2.4,1.5,3.3,1.29,4.0,1.2
South Korea K League 2,2024-05-27,07:30:00,15,Ansan Greeners,Busan I'Park,4.6,2.2,2.3,4.2,3.6,1.7,1.38,2.85,1.04,13.0,1.25,3.5,1.82,1.93,1.78,1.95,2.0,1.23,1.2,1.0,2.29,1.23,2.0,3.23,2.94,9.0,1.5,1.3,3.2,1.48,2.47,1.88,1.92,2.37,1.51,3.3,1.29
Egypt Egyptian Premier League,2024-05-27,10:00:00,25,Pyramids FC,El Gounah,1.73,2.5,7.0,1.33,5.0,8.5,1.29,3.3,1.01,11.0,1.2,4.0,1.57,2.35,1.91,1.8,1.08,1.17,3.2,2.27,1.4,1.95,1.37,3.32,1.23,11.0,4.7,1.19,3.98,1.37,2.75,2.0,2.12,2.15,1.68,2.75,1.37
Finland Veikkausliiga,2024-05-27,12:00:00,8,Lahti,SJK,4.0,2.2,2.63,3.45,3.22,2.04,1.4,2.75,1.01,9.2,1.26,3.34,1.78,1.95,1.8,1.95,1.81,1.29,1.29,1.0,1.75,1.75,1.65,3.4,2.2,8.0,1.91,1.2,4.25,1.38,2.88,1.67,2.12,2.12,1.66,2.85,1.38
Finland Veikkausliiga,2024-05-27,12:00:00,8,VPS,Inter Turku,2.5,2.3,4.0,1.9,3.6,3.5,1.33,3.25,1.03,13.0,1.22,4.2,1.7,2.1,1.62,2.2,1.33,1.3,1.9,2.0,0.0,1.84,1.35,3.19,2.1,8.0,1.91,1.22,4.0,1.41,2.75,1.73,2.04,2.23,1.61,3.0,1.36
Estonia Meistriliiga,2024-05-27,13:00:00,13,Tammeka,Trans,1.91,2.63,4.75,1.81,3.8,3.8,1.25,3.5,1.02,11.5,1.15,4.6,1.69,2.05,1.53,2.43,1.21,1.21,1.97,0.8,0.5,1.95,1.76,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2024-05-27,13:00:00,25,Al Ittihad,Zamalek,4.5,1.95,2.63,4.2,3.0,1.95,1.38,2.96,1.03,9.0,1.29,3.3,2.35,1.57,2.1,1.67,1.8,1.3,1.25,1.64,1.0,1.4,1.68,3.08,2.33,7.9,1.78,1.26,3.34,1.53,2.42,1.92,1.88,2.37,1.55,3.18,1.28
Egypt Egyptian Premier League,2024-05-27,13:00:00,25,Al Ahly,Masr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,1.92,1.73,1.32,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden Allsvenskan,2024-05-27,14:00:00,11,Norrköping,Värnamo,2.63,2.25,4.0,1.95,3.8,3.63,1.36,3.0,1.04,13.0,1.28,3.75,1.7,2.03,1.7,2.05,1.25,1.29,1.75,1.5,2.0,1.33,1.26,2.59,1.82,8.5,2.32,1.12,5.05,1.29,3.45,1.5,2.45,1.95,1.85,2.43,1.52
Norway First Division,2024-05-27,14:00:00,10,Mjøndalen,Moss,3.0,2.2,3.0,2.66,3.53,2.56,1.34,3.1,1.04,14.0,1.24,4.08,1.75,2.09,1.62,2.2,1.48,1.32,1.52,1.8,1.0,1.63,1.37,3.0,1.65,9.3,2.55,1.19,4.1,1.33,2.93,1.66,2.2,2.05,1.75,2.57,1.42
