League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J2 League,2024-06-30,01:04:00,22,Blaublitz Akita,Montedio Yamagata,3.1,1.95,3.5,2.45,3.18,2.92,1.5,2.4,1.05,7.3,1.42,2.75,2.1,1.6,1.91,1.8,1.38,1.28,1.53,1.27,1.17,1.5,1.38,2.88,1.89,6.55,2.29,1.17,4.5,1.3,3.2,1.47,2.42,1.95,1.85,2.3,1.52
South Korea K League 1,2024-06-30,06:00:00,20,Pohang Steelers,Ulsan,3.25,2.25,3.0,2.7,3.25,2.35,1.33,3.25,1.03,14.0,1.2,4.0,1.75,2.02,1.57,2.25,1.53,1.25,1.42,1.8,1.4,1.65,1.45,3.1,2.09,6.15,2.21,1.46,2.52,1.85,1.89,2.41,1.5,3.28,1.27,4.75,1.13
Japan J1 League,2024-06-30,06:00:00,21,Gamba Osaka,Machida Zelvia,3.65,2.0,2.88,3.2,3.25,2.2,1.38,2.24,1.08,7.5,1.4,2.88,2.15,1.66,1.77,1.64,1.77,1.45,1.43,2.2,2.36,1.52,1.31,2.83,2.46,6.55,1.87,1.24,3.48,1.47,2.49,1.82,1.98,2.34,1.53,3.14,1.29
Japan J1 League,2024-06-30,06:00:00,21,Cerezo Osaka,Nagoya Grampus,2.6,1.8,3.24,2.4,3.0,3.1,1.4,2.18,1.09,7.0,1.55,2.3,2.38,1.55,1.8,1.62,1.45,1.47,1.72,2.0,1.5,1.48,1.47,2.95,1.54,7.2,3.28,1.22,4.0,1.35,2.84,1.63,2.14,2.06,1.71,2.69,1.41
Japan J2 League,2024-06-30,06:00:00,22,Shimizu S-Pulse,Fagiano Okayama,2.5,2.05,4.2,1.9,3.35,3.85,1.4,2.75,1.03,8.0,1.31,3.04,1.98,1.73,1.83,1.83,1.25,1.33,1.75,2.8,1.5,1.78,1.57,3.35,1.61,6.8,2.86,1.2,4.0,1.33,3.0,1.73,2.0,1.86,1.8,2.4,1.48
Japan J1 League,2024-06-30,06:30:00,21,Tokyo,Avispa Fukuoka,2.6,1.75,3.48,2.3,3.05,3.25,1.45,2.06,1.06,6.5,1.57,2.42,2.4,1.53,1.93,1.53,1.39,1.47,1.78,1.45,1.67,1.33,1.2,2.53,1.71,6.65,2.79,1.24,3.48,1.47,2.49,1.8,2.0,2.34,1.53,3.14,1.29
Japan J1 League,2024-06-30,06:30:00,21,Urawa Reds,Jubilo Iwata,1.96,2.02,4.12,1.71,3.8,4.5,1.28,2.56,1.01,9.7,1.24,3.5,1.83,1.92,1.66,1.75,1.22,1.33,2.43,1.8,0.9,1.66,1.24,2.9,1.3,8.3,4.9,1.18,4.5,1.28,3.2,1.53,2.34,1.89,1.85,2.41,1.5
China Chinese Super League,2024-06-30,07:00:00,17,Qingdao Youth Island,Shanghai Shenhua,7.82,2.84,1.67,9.0,6.0,1.26,1.25,3.72,1.02,23.0,1.12,5.05,1.41,2.55,1.81,1.89,3.45,1.13,1.04,0.75,2.5,1.18,1.55,2.73,6.5,9.5,1.18,1.16,4.3,1.33,2.93,1.65,2.18,2.02,1.76,2.6,1.41
South Korea K League 2,2024-06-30,07:00:00,20,Suwon Bluewings,Ansan Greeners,2.01,2.08,5.22,1.45,4.35,6.5,1.38,2.93,1.05,8.5,1.3,3.3,1.94,1.81,2.05,1.65,1.05,1.16,2.37,1.44,1.0,1.8,1.12,2.92,1.21,8.3,5.85,1.32,2.98,1.8,2.0,2.01,1.68,2.67,1.39,3.74,1.21
Japan J2 League,2024-06-30,07:00:00,22,JEF United,Kagoshima United,1.95,2.3,5.5,1.52,4.1,5.25,1.33,3.25,1.02,10.5,1.21,3.74,1.7,2.02,1.8,1.91,1.12,1.22,2.38,1.9,0.6,2.08,1.42,3.5,1.36,7.6,4.0,1.2,4.0,1.29,3.3,1.7,2.05,1.92,1.75,2.51,1.44
