League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-10-02,07:00:00,29,Cerezo Osaka,Gamba Osaka,3.25,2.0,3.3,2.63,3.2,2.7,1.44,2.6,1.07,8.0,1.33,3.1,2.08,1.7,1.8,1.95,1.45,1.28,1.47,1.6,1.47,1.41,1.23,2.64,1.67,8.5,2.45,1.25,3.75,1.44,2.65,1.77,1.95,2.12,1.71,2.8,1.4
Estonia Meistriliiga,2024-10-02,12:00:00,27,Tallinna FC Levadia,Trans,1.62,2.63,8.0,1.25,5.75,10.0,1.24,3.7,1.01,23.0,1.14,4.9,1.52,2.38,1.88,1.85,1.03,1.08,3.4,2.47,1.43,2.46,1.8,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway First Division,2024-10-02,14:00:00,23,Lyn,Egersund,2.12,2.69,4.42,1.7,4.2,4.2,1.22,4.0,1.01,17.0,1.08,5.3,1.42,2.65,1.44,2.58,1.21,1.2,2.1,1.5,1.92,1.84,1.63,3.47,1.58,9.1,2.76,0.0,0.0,1.23,3.6,1.36,2.61,1.7,2.12,2.11,1.71
Norway First Division,2024-10-02,14:00:00,26,Vålerenga,Mjøndalen,1.55,3.15,8.28,1.25,6.5,9.0,1.19,4.4,0.0,0.0,1.05,6.0,1.33,3.04,1.7,2.03,1.03,1.1,3.92,2.33,0.92,1.99,1.37,3.36,1.26,13.0,4.25,0.0,0.0,1.21,3.8,1.35,2.65,1.66,2.19,2.05,1.75
Norway First Division,2024-10-02,14:00:00,26,Levanger,Stabæk,2.79,2.4,2.94,2.5,3.75,2.5,1.22,4.0,1.01,17.0,1.08,6.5,1.4,2.73,1.36,2.88,1.5,1.24,1.53,1.08,1.08,1.74,1.95,3.69,2.13,7.1,2.02,1.13,4.8,1.23,3.28,1.5,2.52,1.83,1.97,2.26,1.61
Norway First Division,2024-10-02,14:00:00,26,Raufoss,Sandnes Ulf,2.0,2.62,5.24,1.6,4.33,4.75,1.26,3.62,1.01,15.0,1.14,5.5,1.47,2.5,1.57,2.25,1.15,1.19,2.34,1.42,0.42,1.35,1.05,2.4,1.55,9.4,2.82,0.0,0.0,1.15,4.5,1.24,3.22,1.52,2.5,1.83,1.97
England Championship,2024-10-02,15:45:00,8,Sheffield United,Swansea City,2.3,2.3,4.75,1.73,3.8,4.5,1.33,3.25,1.02,10.0,1.2,4.0,1.77,1.98,1.73,2.0,1.2,1.22,2.1,2.33,1.0,1.56,0.85,2.41,1.63,7.0,2.97,1.13,4.25,1.29,2.92,1.57,2.19,1.98,1.77,2.54,1.43
England Championship,2024-10-02,15:45:00,8,Preston North End,Watford,3.2,2.05,3.25,2.5,3.3,2.75,1.4,2.75,1.07,9.5,1.35,3.25,2.05,1.8,1.73,2.0,1.45,1.3,1.52,1.33,1.0,1.01,1.06,2.07,1.98,6.4,1.98,1.3,3.15,1.5,2.33,1.84,1.84,2.3,1.53,2.95,1.33
England Championship,2024-10-02,15:45:00,8,Stoke City,Portsmouth,2.3,2.25,4.75,1.73,3.8,4.5,1.36,3.0,1.01,11.0,1.2,4.0,1.83,2.03,1.73,2.0,1.22,1.2,2.15,1.0,0.67,1.07,0.84,1.91,1.37,8.0,4.2,1.11,4.65,1.25,3.14,1.49,2.38,1.87,1.87,2.34,1.5
England Championship,2024-10-02,16:00:00,8,Bristol City,Sheffield Wednesday,3.0,2.1,3.6,2.25,3.5,3.0,1.4,2.75,1.03,12.0,1.29,3.65,2.0,1.85,1.8,1.91,1.35,1.32,1.67,2.33,0.0,1.65,1.08,2.73,1.79,6.95,2.56,1.16,4.3,1.3,3.1,1.5,2.35,1.81,1.88,2.23,1.56
USA MLS,2024-10-02,20:30:00,35,Orlando City,Philadelphia Union,2.25,2.4,4.5,1.7,4.1,4.33,1.29,3.5,1.01,13.0,1.14,4.8,1.52,2.43,1.57,2.25,1.22,1.24,2.15,1.47,1.33,1.49,1.34,2.83,1.43,6.75,2.9,1.27,3.3,1.46,2.48,1.76,1.94,2.18,1.58,2.8,1.37
USA MLS,2024-10-02,20:30:00,35,New York City,FC Cincinnati,2.5,2.4,3.75,1.95,3.9,3.4,1.29,3.5,1.01,13.0,1.11,5.5,1.49,2.51,1.53,2.38,1.28,1.2,1.83,1.8,2.13,1.72,1.36,3.08,1.67,6.25,2.33,1.28,3.2,1.49,2.4,1.8,1.88,2.25,1.55,2.9,1.34
USA MLS,2024-10-02,20:30:00,35,Atlanta United FC,Montreal Impact,2.05,2.6,4.75,1.57,4.5,4.75,1.22,4.0,1.01,17.0,1.08,6.5,1.42,2.74,1.53,2.38,1.17,1.17,2.3,1.27,0.73,1.62,1.01,2.63,1.41,6.75,2.95,1.28,3.3,1.48,2.43,1.79,1.9,2.23,1.56,2.9,1.35
USA MLS,2024-10-02,20:30:00,35,Toronto,New York RB,3.4,2.25,3.0,2.88,3.5,2.35,1.33,3.25,1.01,11.0,1.2,4.0,1.75,2.01,1.62,2.2,1.59,1.29,1.42,1.4,1.07,1.35,1.37,2.72,2.15,5.8,1.79,1.38,2.7,1.65,2.08,2.08,1.65,2.65,1.41,3.55,1.24
USA MLS,2024-10-02,20:30:00,35,Charlotte,Chicago Fire,2.3,2.38,4.5,1.73,4.0,4.2,1.3,3.4,1.02,13.0,1.16,4.0,1.7,2.08,1.67,2.1,1.2,1.2,2.05,1.73,0.69,1.2,1.24,2.44,1.45,6.5,2.9,1.26,3.4,1.46,2.5,1.74,1.96,2.17,1.58,2.8,1.37
USA MLS,2024-10-02,20:45:00,35,Columbus Crew,Inter Miami,2.4,2.5,3.75,2.35,3.25,3.0,1.25,3.75,1.01,15.0,1.14,5.5,1.5,2.48,1.5,2.5,1.29,1.26,1.9,2.0,2.07,1.62,1.34,2.96,1.45,6.4,2.9,1.36,2.8,1.61,2.14,1.98,1.72,2.55,1.44,3.4,1.26
USA MLS,2024-10-02,21:30:00,35,Nashville SC,DC United,2.75,2.38,3.4,2.15,3.7,3.0,1.3,3.4,1.04,10.0,1.14,4.2,1.57,2.2,1.53,2.38,1.39,1.28,1.68,1.31,1.13,1.2,1.19,2.39,1.68,6.4,2.3,1.28,3.2,1.49,2.4,1.79,1.9,2.23,1.56,2.9,1.35
USA MLS,2024-10-02,21:30:00,35,Houston Dynamo,New England Revolution,2.0,2.5,5.5,1.48,4.33,6.5,1.3,3.4,1.01,13.0,1.14,4.8,1.57,2.15,1.75,2.0,1.13,1.21,2.55,1.47,0.86,1.65,1.24,2.89,1.42,6.75,2.95,1.26,3.4,1.46,2.5,1.72,1.98,2.15,1.61,2.7,1.38
USA MLS,2024-10-02,22:30:00,35,Colorado Rapids,LA Galaxy,2.5,2.75,3.25,1.95,4.1,3.2,1.18,4.5,0.0,0.0,1.04,6.55,1.3,3.2,1.3,3.4,1.35,1.18,1.77,2.2,1.27,1.6,1.42,3.02,1.58,6.4,2.43,1.25,3.45,1.44,2.55,1.71,2.0,2.1,1.63,2.65,1.4
USA MLS,2024-10-02,22:30:00,35,Real Salt Lake,Minnesota United,2.4,2.5,3.6,1.91,4.0,3.5,1.22,4.0,1.01,17.0,1.08,5.35,1.4,2.75,1.4,2.75,1.3,1.2,1.85,2.13,1.53,1.73,1.31,3.04,1.46,6.75,2.8,1.16,4.4,1.29,3.2,1.49,2.4,1.77,1.92,2.17,1.6
USA MLS,2024-10-02,23:30:00,35,SJ Earthquakes,FC Dallas,3.1,2.38,3.1,2.55,3.6,2.55,1.3,3.4,1.01,11.0,1.14,4.8,1.55,2.2,1.5,2.5,1.51,1.28,1.53,0.67,0.53,1.39,1.11,2.5,1.58,6.5,2.43,1.25,3.4,1.46,2.5,1.73,1.96,2.15,1.61,2.75,1.38
USA MLS,2024-10-02,23:30:00,35,Los Angeles FC,St. Louis City,1.95,2.63,5.0,1.48,4.75,5.5,1.22,4.0,0.0,0.0,1.08,6.5,1.4,2.75,1.53,2.38,1.14,1.18,2.55,2.07,0.73,1.91,1.35,3.26,1.42,7.0,2.9,1.17,4.35,1.3,3.15,1.49,2.4,1.77,1.91,2.18,1.58
USA MLS,2024-10-02,23:30:00,35,Portland Timbers,Austin,2.2,2.5,4.33,1.7,4.2,4.2,1.25,3.75,1.01,17.0,1.09,5.05,1.44,2.6,1.5,2.5,1.21,1.23,2.12,2.07,0.87,1.79,0.99,2.78,1.5,6.5,2.65,1.33,2.95,1.57,2.23,1.95,1.74,2.45,1.48,3.15,1.29
USA MLS,2024-10-02,23:30:00,35,Vancouver Whitecaps,Seattle Sounders,3.0,2.25,3.25,2.45,3.5,2.7,1.33,3.25,1.01,11.0,1.2,4.0,1.7,1.95,1.62,2.2,1.46,1.3,1.55,1.57,1.33,1.62,1.27,2.89,1.9,6.4,1.98,1.25,3.45,1.44,2.55,1.72,1.98,2.1,1.64,2.65,1.4
