League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2024-09-19,11:00:00,9,Lokomotiv Plovdiv,CSKA 1948 Sofia,3.25,2.0,3.6,2.3,3.2,2.7,1.5,2.5,1.08,6.5,1.44,2.65,2.2,1.6,2.0,1.73,1.38,1.38,1.55,1.0,1.67,1.43,1.54,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2024-09-19,12:00:00,2,Lahti,Mariehamn,2.77,2.2,4.16,2.12,3.24,3.3,1.41,2.91,1.06,10.5,1.34,3.32,1.98,1.75,1.85,1.95,1.3,1.25,1.7,1.18,0.58,1.51,1.13,2.64,1.55,8.5,2.91,1.2,4.25,1.33,3.05,1.61,2.17,2.07,1.67,2.75,1.4
Sweden Superettan,2024-09-19,14:00:00,23,Degerfors,Gefle,1.83,2.4,6.5,1.39,4.56,6.47,1.26,3.5,1.01,13.0,1.14,4.8,1.5,2.9,1.8,2.0,1.09,1.14,2.95,2.18,0.82,2.21,1.32,3.53,1.31,10.0,4.11,1.16,4.6,1.28,3.3,1.48,2.45,1.98,1.82,2.12,1.63
Spain La Liga,2024-09-19,14:00:00,7,Leganés,Athletic Club Bilbao,5.0,2.0,2.63,4.33,3.4,1.9,1.53,2.38,1.09,8.0,1.47,2.75,2.38,1.57,2.1,1.67,1.92,1.28,1.22,1.5,1.5,1.17,1.05,2.22,2.7,6.5,1.54,1.37,2.8,1.64,2.1,2.0,1.7,2.55,1.44,3.4,1.26
Sweden Superettan,2024-09-19,14:00:00,23,Helsingborg,Oddevold,2.6,2.0,4.2,1.89,3.41,3.82,1.38,2.95,1.03,9.0,1.29,3.3,1.93,1.8,1.8,2.0,1.27,1.28,1.79,1.27,0.82,1.53,1.34,2.87,1.75,8.5,2.41,1.17,4.35,1.3,3.15,1.49,2.4,1.88,1.92,2.18,1.58
Turkey Süper Lig,2024-09-19,14:00:00,3,Trabzonspor,Kayserispor,2.1,2.25,5.0,1.57,4.1,4.6,1.3,3.2,1.03,12.0,1.2,4.33,1.65,2.16,1.75,2.05,1.18,1.23,2.36,1.0,1.0,0.55,1.0,1.55,1.46,8.5,3.6,1.35,3.05,1.47,2.57,1.81,1.98,2.27,1.6,3.05,1.33
Sweden Allsvenskan,2024-09-19,14:00:00,24,Elfsborg,Norrköping,2.0,2.63,5.0,1.47,3.92,5.17,1.22,4.0,1.01,17.0,1.15,5.5,1.46,2.52,1.53,2.38,1.13,1.15,2.5,2.27,0.82,1.69,1.21,2.9,1.3,10.0,4.42,1.18,4.3,1.3,3.05,1.52,2.33,1.95,1.85,2.23,1.56
Sweden Allsvenskan,2024-09-19,14:00:00,18,Häcken,Djurgården,2.86,2.35,3.15,2.13,3.17,2.9,1.28,3.48,1.03,17.75,1.14,4.55,1.57,2.25,1.49,2.51,1.48,1.27,1.57,1.64,2.1,1.77,1.59,3.36,1.8,6.75,2.05,1.14,4.8,1.25,3.4,1.44,2.55,1.7,2.02,2.05,1.68
Sweden Superettan,2024-09-19,14:00:00,23,Örgryte,Landskrona,3.3,2.2,2.88,2.87,3.46,2.24,1.29,3.3,1.01,11.0,1.17,4.5,1.65,2.11,1.53,2.45,1.66,1.25,1.4,1.27,1.91,1.69,1.6,3.29,2.05,8.5,2.0,1.21,4.6,1.27,3.3,1.47,2.48,1.92,1.88,2.12,1.63
Brazil Serie B,2024-09-19,19:00:00,28,Ponte Preta,América Mineiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.69,1.47,1.19,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
