League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-06-19,07:00:00,13,Yokohama F. Marinos,Sanfrecce Hiroshima,4.0,2.57,2.46,3.6,3.9,1.84,1.25,3.45,1.03,11.0,1.16,5.45,1.55,2.3,1.48,2.45,1.9,1.2,1.28,1.29,1.5,1.74,1.68,3.42,3.0,9.0,1.5,1.17,4.5,1.27,3.28,1.5,2.41,1.95,1.77,2.34,1.53
Estonia Meistriliiga,2024-06-19,12:00:00,16,Nõmme United,Tallinna FC Levadia,8.5,2.63,1.62,10.1,5.55,1.17,1.22,3.75,1.01,20.0,1.12,5.5,1.39,2.4,1.85,1.91,3.6,1.08,1.05,1.14,2.63,1.25,2.49,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-06-19,12:00:00,16,Trans,Kuressaare,2.63,2.25,3.5,1.96,3.4,3.0,1.32,3.2,1.03,9.1,1.18,4.05,1.55,2.04,1.54,2.41,1.41,1.25,1.53,1.29,0.57,1.8,1.41,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-06-19,13:00:00,16,Tallinna FC Flora,Tammeka,1.95,2.5,5.0,1.47,3.9,5.0,1.22,3.75,1.01,18.0,1.14,5.0,1.48,2.18,1.57,2.34,1.07,1.2,2.3,1.89,1.13,1.88,1.68,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2024-06-19,13:00:00,26,Baladiyyat Al Mehalla,Pyramids FC,7.5,2.38,1.8,8.3,4.75,1.27,1.33,3.22,1.02,10.0,1.22,3.8,1.77,1.94,2.2,1.62,3.3,1.16,1.04,1.08,2.5,1.27,1.68,2.95,5.5,8.1,1.23,1.28,3.2,1.58,2.31,1.96,1.83,2.46,1.52,3.42,1.25
Egypt Egyptian Premier League,2024-06-19,13:00:00,26,Ceramica Cleopatra,Coca-Cola,3.1,2.0,3.5,2.29,3.1,2.77,1.5,2.4,1.1,6.25,1.44,2.65,2.25,1.57,1.83,1.83,1.3,1.36,1.53,1.77,1.67,1.55,1.41,2.96,1.67,6.4,2.77,1.28,3.2,1.58,2.31,1.97,1.82,2.52,1.5,3.42,1.25
Finland Veikkausliiga,2024-06-19,15:00:00,12,HJK,KuPS,2.75,2.05,3.6,2.15,3.2,3.3,1.4,2.7,1.03,8.2,1.32,2.98,2.1,1.74,1.77,1.93,1.25,1.33,1.62,2.0,1.86,1.95,1.63,3.58,2.05,8.0,1.95,1.16,4.4,1.32,2.98,1.59,2.21,2.0,1.76,2.58,1.44
Finland Veikkausliiga,2024-06-19,15:00:00,12,EIF,Mariehamn,3.52,2.05,3.12,2.7,2.95,2.45,1.45,2.64,1.03,7.9,1.34,2.89,2.1,1.65,1.86,1.88,1.5,1.35,1.32,1.0,0.8,1.23,1.18,2.41,1.82,8.0,2.39,1.23,3.56,1.46,2.52,1.82,1.98,2.32,1.54,3.08,1.3
Finland Veikkausliiga,2024-06-19,15:00:00,12,Ilves,SJK,2.38,2.31,4.32,1.8,3.5,3.6,1.31,3.28,1.04,12.0,1.17,4.3,1.65,2.1,1.55,2.25,1.17,1.27,1.9,1.67,1.4,1.91,1.61,3.52,1.45,9.0,3.28,1.19,4.3,1.37,3.0,1.61,2.22,2.0,1.76,2.5,1.49
Finland Veikkausliiga,2024-06-19,15:00:00,12,VPS,Oulu,2.08,2.55,5.76,1.53,3.9,5.0,1.33,3.35,1.04,12.0,1.17,4.3,1.62,2.15,1.7,2.08,1.08,1.22,2.4,1.83,0.33,1.86,1.59,3.45,1.51,9.0,3.14,1.15,4.55,1.3,3.08,1.56,2.27,1.95,1.8,2.49,1.47
