League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-07-03,07:00:00,16,Yokohama F. Marinos,Sagan Tosu,2.2,2.6,4.33,1.65,4.33,4.33,1.22,4.0,1.01,10.75,1.14,5.5,1.41,2.63,1.5,2.5,1.2,1.17,2.2,1.2,0.7,1.71,1.18,2.89,1.32,8.4,4.6,1.15,4.75,1.22,3.65,1.42,2.65,1.73,2.04,2.14,1.63
Egypt Egyptian Premier League,2024-07-03,10:00:00,29,Coca-Cola,Baladiyyat Al Mehalla,2.05,2.1,7.0,1.42,4.0,7.5,1.4,2.85,1.05,8.5,1.33,3.1,2.15,1.65,2.38,1.53,1.05,1.18,2.74,1.15,0.69,1.21,1.13,2.34,1.24,9.3,4.9,1.38,2.8,1.69,2.12,2.16,1.67,2.62,1.42,3.6,1.25
Estonia Meistriliiga,2024-07-03,12:00:00,18,Nõmme Kalju,Vaprus,1.83,2.4,6.5,1.36,4.33,6.5,1.28,3.2,1.03,12.0,1.16,4.4,1.66,2.15,1.9,1.85,1.01,1.05,2.34,2.13,1.13,1.99,1.38,3.37,1.25,8.5,5.0,0.0,0.0,1.22,3.65,1.4,2.64,1.69,2.0,2.11,1.62
Egypt Egyptian Premier League,2024-07-03,13:00:00,29,Ceramica Cleopatra,Ismaily SC,2.63,2.0,4.33,2.0,3.2,3.75,1.42,2.85,1.06,8.0,1.36,3.0,2.05,1.72,1.91,1.8,1.25,1.25,1.77,1.64,1.0,1.57,1.49,3.06,1.55,8.4,2.83,1.3,3.2,1.55,2.41,1.92,1.88,2.44,1.53,3.0,1.33
Egypt Egyptian Premier League,2024-07-03,13:00:00,29,Pharco,Zamalek,4.33,2.1,2.5,4.5,3.5,1.73,1.38,2.85,1.06,8.0,1.33,3.1,1.95,1.85,1.83,1.83,2.05,1.22,1.14,1.0,1.27,1.31,1.66,2.97,3.08,8.5,1.48,1.3,3.2,1.54,2.39,1.91,1.88,2.39,1.54,3.0,1.33
Norway Eliteserien,2024-07-03,14:00:00,2,Sandefjord,Tromsø,3.1,2.15,3.5,2.45,3.3,2.8,1.42,2.95,1.05,11.0,1.3,3.6,1.93,1.93,1.68,2.15,1.44,1.28,1.58,1.2,0.25,1.41,1.29,2.7,1.94,6.55,2.35,1.21,3.74,1.42,2.65,1.7,2.05,2.19,1.64,2.93,1.33
Estonia Meistriliiga,2024-07-03,14:00:00,18,Tallinna Kalev,Kuressaare,2.7,2.2,3.6,2.1,3.3,3.0,1.34,3.1,1.02,10.25,1.22,3.65,1.68,2.1,1.57,2.25,1.17,1.18,1.46,1.0,0.88,1.58,1.4,2.98,2.03,6.8,2.09,0.0,0.0,0.0,0.0,1.25,3.42,1.47,2.5,1.75,1.96
Brazil Serie A,2024-07-03,19:00:00,14,Cuiabá,Botafogo,3.5,2.05,3.25,3.0,3.05,2.5,1.53,2.38,0.0,0.0,0.0,0.0,2.45,1.55,1.95,1.8,0.0,0.0,0.0,0.86,1.57,1.11,1.13,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0
USA MLS,2024-07-03,19:30:00,23,Columbus Crew,Nashville SC,2.2,2.3,5.0,1.62,3.6,5.0,1.33,3.25,1.05,9.5,1.25,3.9,1.65,2.25,1.8,1.95,1.17,1.2,2.2,1.88,1.13,1.68,0.96,2.64,1.38,6.75,3.15,1.38,2.7,1.65,2.08,2.04,1.67,2.6,1.43,3.45,1.25
Brazil Serie A,2024-07-03,20:00:00,14,Criciúma,Cruzeiro,3.5,1.95,3.6,2.85,3.05,2.7,1.5,2.5,1.07,9.0,1.38,3.0,2.43,1.55,2.05,1.7,1.53,1.3,1.42,1.0,0.71,1.53,1.12,2.65,2.74,9.5,1.67,1.18,4.1,1.36,2.79,2.25,2.0,2.09,1.69,2.72,1.4
