League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Argentina Primera División,2024-11-06,16:00:00,21,Barracas Central,Racing Club,5.5,2.05,2.4,5.5,3.4,1.73,1.53,2.38,1.08,7.15,1.45,2.69,2.3,1.6,2.1,1.67,1.7,1.32,1.3,0.8,1.55,1.15,1.51,2.66,2.9,8.0,1.59,1.45,2.65,1.7,2.05,2.27,1.59,3.05,1.35,4.2,1.2
England Championship,2024-11-06,16:45:00,14,Millwall,Leeds United,4.5,2.1,2.6,3.95,3.5,1.9,1.44,2.63,1.06,8.5,1.35,3.1,2.07,1.76,1.91,1.8,1.85,1.22,1.25,1.86,1.67,1.43,1.41,2.84,2.53,8.5,1.69,1.17,4.38,1.37,2.96,1.66,2.22,2.0,1.8,2.61,1.47
England Championship,2024-11-06,16:45:00,14,Blackburn Rovers,Stoke City,2.75,2.1,4.0,2.02,3.35,3.65,1.4,2.75,1.05,12.0,1.3,3.6,1.92,1.89,1.73,2.0,1.3,1.26,1.8,2.29,0.67,1.23,1.03,2.26,1.82,8.5,2.32,1.17,4.65,1.32,3.2,1.55,2.36,1.89,1.85,2.39,1.54
England Championship,2024-11-06,16:45:00,14,Coventry City,Derby County,2.5,2.2,4.5,1.75,3.65,4.6,1.4,2.75,1.06,8.5,1.3,3.35,1.85,1.95,1.83,1.83,1.22,1.25,1.91,1.5,0.29,1.94,1.09,3.03,1.55,9.0,2.9,1.14,5.15,1.27,3.52,1.47,2.57,1.77,1.98,2.21,1.62
England Championship,2024-11-06,17:00:00,14,Preston North End,Sunderland,3.75,2.1,2.88,3.3,3.2,2.23,1.4,2.75,1.04,6.35,1.39,3.02,2.18,1.68,1.8,1.91,1.57,1.3,1.36,1.57,1.86,1.18,1.29,2.47,3.16,8.0,1.64,1.2,4.06,1.41,2.79,1.72,2.12,2.13,1.71,2.76,1.42
England Championship,2024-11-06,17:00:00,14,Luton Town,Cardiff City,2.5,2.2,4.5,1.86,3.75,3.85,1.4,2.75,1.01,12.4,1.27,3.8,1.82,2.0,1.8,1.91,1.22,1.25,1.9,1.14,0.5,1.4,1.07,2.47,1.31,10.0,5.35,1.16,4.46,1.36,3.0,1.64,2.24,2.02,1.8,2.57,1.48
Argentina Primera División,2024-11-06,17:00:00,21,Banfield,Belgrano,3.2,1.91,4.0,2.35,3.1,3.2,1.53,2.38,1.1,6.6,1.49,2.54,2.6,1.48,2.1,1.67,1.33,1.33,1.63,1.05,1.3,1.24,1.22,2.46,1.51,8.0,3.17,1.38,2.88,1.7,2.05,2.05,1.7,2.77,1.41,3.78,1.24
Argentina Primera División,2024-11-06,19:30:00,21,Boca Juniors,Godoy Cruz,2.5,2.0,6.0,1.75,3.6,4.5,1.53,2.38,1.07,7.61,1.46,2.65,2.4,1.53,2.25,1.57,1.19,1.28,2.0,1.25,1.4,1.25,1.22,2.47,1.45,8.5,3.46,0.0,0.0,1.7,2.05,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2024-11-06,21:00:00,32,Atlético GO,Atlético Mineiro,3.2,2.0,3.75,2.45,3.1,3.1,1.5,2.5,1.08,8.0,1.42,2.8,2.25,1.62,1.95,1.8,1.4,1.3,1.55,0.87,1.21,1.48,1.45,2.93,1.84,7.5,2.42,1.28,3.45,1.5,2.45,2.25,1.98,2.35,1.55,3.1,1.33
Brazil Serie A,2024-11-06,21:00:00,32,Cruzeiro,Flamengo,2.75,2.0,4.5,2.05,3.5,3.5,1.5,2.5,1.08,8.5,1.44,2.8,2.3,1.6,2.05,1.7,1.28,1.28,1.78,2.07,1.47,1.53,1.47,3.0,1.62,8.1,2.86,1.2,4.3,1.37,2.95,2.0,2.2,1.95,1.7,2.6,1.47
Argentina Primera División,2024-11-06,21:30:00,21,Instituto,River Plate,4.5,1.95,3.0,3.5,3.25,2.1,1.57,2.25,1.01,7.6,1.36,2.64,2.5,1.5,2.1,1.67,1.63,1.3,1.36,1.45,1.5,1.32,1.62,2.94,1.95,6.1,1.95,1.38,2.75,1.66,2.07,2.0,1.73,2.65,1.41,3.55,1.24
