League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2024-07-29,07:30:00,25,Busan I'Park,Cheongju,2.5,2.0,4.5,1.74,3.46,4.36,1.45,2.63,1.03,7.9,1.34,2.88,2.15,1.66,2.0,1.72,1.17,1.25,1.93,0.75,1.5,1.79,1.34,3.13,1.44,6.7,3.64,1.39,2.67,1.76,2.02,2.26,1.62,2.98,1.32,3.9,1.21
South Korea K League 2,2024-07-29,07:30:00,25,Gimpo Citizen,Suwon Bluewings,4.0,1.97,2.7,3.36,3.21,2.09,1.45,2.5,1.08,6.5,1.37,2.8,2.15,1.65,1.93,1.75,1.6,1.32,1.22,1.18,1.58,1.33,1.6,2.93,2.41,6.05,1.86,1.49,2.55,1.84,1.96,2.33,1.58,3.2,1.28,4.2,1.19
China Chinese Super League,2024-07-29,08:35:00,20,Wuhan Three Towns,Shanghai Shenhua,5.5,2.4,2.1,4.52,3.72,1.56,1.3,3.4,1.01,11.0,1.18,4.1,1.63,2.2,1.75,2.0,2.4,1.17,1.1,0.73,2.64,1.66,1.77,3.43,2.9,8.7,1.55,1.15,4.45,1.32,2.98,1.82,1.98,2.0,1.79,2.5,1.5
Bulgaria First League,2024-07-29,13:00:00,2,Beroe,Lokomotiv Sofia 1929,2.88,1.95,4.5,2.05,3.0,3.6,1.53,2.38,1.06,6.8,1.45,2.65,2.12,1.52,2.2,1.62,1.28,1.3,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-07-29,13:00:00,3,UTA Arad,Universitatea Cluj,3.68,2.03,2.94,2.88,3.1,2.4,1.44,2.65,1.03,7.9,1.34,2.88,2.19,1.49,1.85,1.85,1.57,1.31,1.36,1.0,1.0,1.7,0.54,2.24,2.2,7.0,2.0,1.3,3.08,1.56,2.21,2.0,1.72,2.6,1.41,3.65,1.22
Sweden Allsvenskan,2024-07-29,14:00:00,16,AIK,GAIS,2.4,2.3,4.33,1.8,3.75,4.0,1.33,3.25,1.03,15.0,1.25,4.0,1.61,2.14,1.7,2.05,1.25,1.22,2.0,2.14,0.86,1.69,1.57,3.26,1.64,6.75,2.32,1.1,5.55,1.22,3.65,1.42,2.65,1.73,2.04,2.14,1.63
Norway First Division,2024-07-29,14:00:00,16,Vålerenga,Ranheim,1.95,2.7,5.0,1.4,4.75,5.75,1.22,3.98,1.02,24.0,1.12,6.0,1.39,2.64,1.53,2.4,1.13,1.16,2.48,1.86,0.88,2.04,1.5,3.54,1.28,10.75,4.33,0.0,0.0,1.23,3.56,1.42,2.57,1.74,1.98,2.15,1.59
Sweden Superettan,2024-07-29,14:00:00,16,Örgryte,Oddevold,3.0,2.2,3.6,2.3,3.2,2.95,1.4,2.75,1.01,9.3,1.26,3.34,1.98,1.9,1.7,2.05,1.33,1.25,1.72,1.0,1.0,1.81,1.22,3.03,1.74,6.75,2.15,1.17,4.3,1.3,3.15,1.5,2.4,1.79,1.9,2.2,1.57
Sweden Superettan,2024-07-29,14:00:00,16,Helsingborg,Öster,4.0,2.2,2.75,3.1,3.5,2.05,1.36,3.0,1.01,9.3,1.26,3.34,2.03,1.85,1.75,2.0,1.72,1.28,1.3,1.25,1.57,1.56,1.95,3.51,2.15,6.75,1.74,1.17,4.35,1.3,3.1,1.5,2.38,1.79,1.9,2.23,1.57
Poland Ekstraklasa,2024-07-29,14:00:00,2,Raków Częstochowa,Cracovia Kraków,2.25,2.2,5.5,1.62,3.85,5.25,1.41,2.78,1.02,8.7,1.29,3.14,2.04,1.8,1.95,1.8,1.17,1.26,2.09,0.0,0.0,0.0,0.0,0.0,1.31,9.9,4.15,1.19,3.95,1.38,2.71,2.0,2.06,2.09,1.63,2.78,1.36
Denmark Superliga,2024-07-29,14:00:00,2,Brøndby,Vejle,1.8,2.63,7.0,1.42,4.75,6.5,1.29,3.5,1.01,18.5,1.19,4.7,1.44,2.42,1.91,1.91,1.12,1.16,2.7,0.0,0.0,0.0,0.0,0.0,1.18,11.0,6.57,1.22,3.75,1.41,2.63,2.1,2.05,2.18,1.6,2.88,1.35
Egypt Egyptian Premier League,2024-07-29,15:00:00,19,Al Ahly,Ceramica Cleopatra,1.73,2.5,7.5,1.33,4.75,8.0,1.4,2.75,1.02,8.8,1.26,3.44,1.54,2.06,2.1,1.67,1.3,1.3,1.53,2.67,1.07,1.59,1.58,3.17,1.15,9.6,6.85,1.25,3.6,1.36,2.79,2.0,2.09,2.04,1.66,2.67,1.39
Iceland Úrvalsdeild,2024-07-29,15:00:00,16,KR,KA,2.51,2.52,3.22,2.1,3.8,2.9,1.2,4.0,1.01,11.25,1.09,6.0,1.3,2.92,1.34,2.98,1.4,1.25,1.7,0.43,1.0,1.93,1.81,3.74,1.63,7.3,2.82,0.0,0.0,1.15,4.75,1.22,3.64,1.41,2.6,1.68,2.01
Argentina Primera División,2024-07-29,15:00:00,8,Barracas Central,Atlético Tucumán,3.6,1.95,3.5,2.75,3.25,2.55,1.44,2.63,1.07,7.61,1.43,2.76,2.5,1.5,2.05,1.7,1.47,1.32,1.5,0.71,1.43,1.29,1.5,2.79,2.08,7.3,2.08,1.32,3.0,1.58,2.18,1.95,1.77,2.63,1.42,3.6,1.24
Uruguay Primera División,2024-07-29,15:00:00,7,River Plate,Racing,3.6,2.05,3.2,2.75,3.2,2.4,1.5,2.5,1.04,7.5,1.36,2.78,1.98,1.6,1.91,1.8,1.47,1.31,1.39,1.2,1.5,1.41,1.45,2.86,2.14,6.25,2.04,1.24,3.48,1.5,2.52,2.0,1.8,2.31,1.59,3.08,1.3
Serbia SuperLiga,2024-07-29,15:00:00,2,OFK Beograd,Tekstilac Odžaci,2.38,2.1,4.75,1.55,3.75,5.5,1.41,2.77,1.03,9.0,1.3,3.2,2.04,1.72,1.86,1.9,1.16,1.24,2.01,0.0,0.0,0.0,0.0,0.0,1.76,6.2,2.66,1.38,2.71,1.68,2.01,2.15,1.59,2.93,1.33,3.8,1.22
Egypt Egyptian Premier League,2024-07-29,15:00:00,19,Al Mokawloon,Zamalek,5.0,2.2,2.25,5.75,4.0,1.5,1.36,3.0,1.02,8.9,1.31,3.3,1.91,1.89,1.91,1.8,2.26,1.28,1.16,0.5,1.5,1.19,1.64,2.83,3.24,6.8,1.51,1.25,3.42,1.47,2.42,1.81,1.85,2.34,1.5,3.18,1.28
Bulgaria First League,2024-07-29,15:15:00,2,Cherno More,Septemvri Sofia,1.8,2.4,9.5,1.29,4.75,9.5,1.4,2.75,1.02,8.7,1.3,3.3,1.88,1.88,2.38,1.53,1.06,1.16,2.65,1.0,0.0,2.14,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2024-07-29,15:15:00,2,Bravo,Primorje,0.0,0.0,0.0,1.5,3.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-07-29,16:00:00,3,Petrolul 52,Rapid Bucureşti,4.33,2.08,2.54,3.75,3.25,1.95,1.43,2.7,1.03,8.4,1.31,3.04,2.05,1.77,1.84,1.86,1.79,1.29,1.26,1.0,1.0,0.95,1.86,2.81,2.6,7.0,1.75,1.28,3.2,1.53,2.28,1.93,1.78,2.5,1.44,3.42,1.25
Argentina Primera División,2024-07-29,16:30:00,8,Defensa y Justicia,Platense,3.1,1.83,4.75,2.25,2.9,3.8,1.62,2.2,1.11,6.18,1.52,2.35,3.1,1.36,2.5,1.5,1.26,1.33,1.75,0.71,1.14,1.32,1.22,2.54,1.9,7.3,2.35,1.4,2.7,1.7,2.05,2.18,1.58,2.95,1.34,4.1,1.19
