League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Estonia Meistriliiga,2024-10-22,12:00:00,33,Tammeka,Kuressaare,2.5,2.4,3.4,2.1,3.5,2.95,1.3,3.2,1.01,15.0,1.18,4.5,1.53,2.35,1.45,2.45,1.25,1.22,1.8,1.13,0.87,1.99,1.49,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-10-22,12:00:00,33,Tallinna FC Levadia,Nõmme United,1.33,3.6,12.0,1.05,11.0,19.0,1.15,4.75,0.0,0.0,1.02,7.3,1.23,3.73,2.0,1.67,1.01,1.01,6.0,2.38,0.19,2.38,1.18,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden Superettan,2024-10-22,14:00:00,27,Degerfors,Örebro,2.1,2.38,5.5,1.5,4.45,5.65,1.33,3.25,1.03,13.0,1.22,4.0,1.58,2.24,1.8,1.95,1.15,1.18,2.35,2.31,0.54,2.17,1.46,3.63,1.45,7.0,2.9,1.24,3.65,1.45,2.5,1.75,1.94,2.15,1.61,2.52,1.41
Spain Segunda División,2024-10-22,14:00:00,11,Real Oviedo,Mirandés,2.45,1.95,5.5,1.71,3.28,5.0,1.55,2.32,1.09,7.0,1.48,2.37,2.45,1.5,2.38,1.53,1.12,1.25,2.05,2.25,1.25,1.61,0.94,2.55,1.28,7.2,4.75,1.26,3.4,1.5,2.4,1.9,1.8,2.5,1.46,3.5,1.25
France Ligue 2,2024-10-22,14:30:00,8,Pau,Bastia,2.9,2.0,3.65,2.38,3.05,3.0,1.42,2.62,1.07,8.0,1.35,3.1,2.17,1.62,1.77,1.91,1.35,1.28,1.6,3.0,1.33,1.57,1.1,2.67,1.64,8.0,2.77,1.29,3.4,1.53,2.4,2.0,1.8,2.55,1.48,3.5,1.27
Netherlands Eerste Divisie,2024-10-22,15:00:00,10,Volendam,Den Bosch,2.4,2.5,4.0,1.85,3.9,3.6,1.29,3.5,1.01,13.0,1.16,5.0,1.53,2.4,1.5,2.5,1.28,1.2,1.95,1.5,1.75,1.8,1.39,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2024-10-22,15:00:00,10,Utrecht II,AZ II,3.1,2.38,3.0,2.6,3.5,2.45,1.29,3.5,1.04,10.0,1.18,5.0,1.57,2.35,1.5,2.5,1.53,1.22,1.5,0.2,1.0,1.34,1.4,2.74,2.18,6.4,2.04,1.18,3.74,1.38,2.62,1.7,2.03,2.1,1.59,2.73,1.33
Netherlands Eerste Divisie,2024-10-22,15:00:00,10,Dordrecht,Vitesse,2.63,2.5,3.25,2.15,3.6,3.0,1.25,3.75,1.01,17.0,1.15,5.5,1.48,2.6,1.44,2.63,1.38,1.22,1.72,2.0,1.4,2.02,1.38,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2024-10-22,15:00:00,10,Emmen,Oss,2.05,2.5,5.5,1.53,4.2,5.5,1.29,3.5,1.02,17.0,1.2,4.5,1.62,2.25,1.73,2.0,1.14,1.17,2.5,0.6,0.5,1.82,1.06,2.88,1.36,9.8,3.72,0.0,0.0,1.23,3.28,1.44,2.43,1.79,1.92,2.21,1.53
England EFL League Two,2024-10-22,15:45:00,13,Barrow,Notts County,2.88,2.2,3.6,2.32,3.5,2.68,1.36,3.0,1.04,12.0,1.28,3.6,1.9,1.8,1.73,2.0,1.42,1.25,1.6,2.17,2.0,1.45,1.23,2.68,1.65,7.2,2.58,1.19,4.1,1.34,2.98,1.6,2.18,2.02,1.68,2.75,1.39
