League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-10-30,07:00:00,35,Yokohama F. Marinos,Urawa Reds,2.85,2.3,3.0,2.27,3.5,2.6,1.25,3.5,1.01,13.0,1.15,5.25,1.55,2.35,1.4,2.65,1.48,1.2,1.55,1.29,1.06,1.62,1.25,2.87,1.86,6.85,2.44,0.0,0.0,1.25,3.14,1.49,2.38,1.85,1.85,2.32,1.51
South Korea K League 2,2024-10-30,07:30:00,37,Suwon Bluewings,Asan Mugunghwa,2.63,2.2,4.0,2.02,3.1,3.1,1.36,3.0,1.05,8.5,1.28,3.5,1.85,1.85,1.73,2.0,1.28,1.22,1.75,1.5,1.56,1.78,1.3,3.08,1.82,7.5,2.42,1.63,2.14,1.8,2.0,2.77,1.39,3.82,1.22,0.0,0.0
South Korea K League 2,2024-10-30,07:30:00,37,Seoul E-Land,Seongnam,2.2,2.3,5.5,1.55,3.6,4.6,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.0,1.8,1.91,1.12,1.18,2.25,1.5,0.75,1.47,1.25,2.72,1.45,8.5,3.33,1.36,2.61,1.9,1.9,2.15,1.53,2.88,1.3,0.0,0.0
South Korea K League 2,2024-10-30,07:30:00,37,Ansan Greeners,Gyeongnam,4.0,2.2,2.75,3.1,3.1,2.0,1.4,2.75,1.05,8.5,1.28,3.5,1.85,1.85,1.73,2.0,1.72,1.22,1.33,1.25,0.88,1.13,1.52,2.65,2.29,7.5,1.85,1.53,2.34,1.91,1.79,2.5,1.47,3.4,1.27,0.0,0.0
Finland Veikkausliiga,2024-10-30,13:00:00,0,Haka,SJK,4.13,2.48,2.44,2.39,3.58,2.44,1.25,3.7,1.03,9.0,1.15,4.6,1.62,2.25,1.54,2.48,1.83,1.2,1.27,1.45,1.48,1.48,1.76,3.24,2.76,7.0,1.7,1.1,4.85,1.23,3.28,1.51,2.46,1.84,1.95,2.27,1.6
Netherlands Eredivisie,2024-10-30,14:00:00,4,Feyenoord,Ajax,2.0,2.63,5.0,2.17,3.61,3.2,1.22,4.0,1.01,22.0,1.1,5.35,1.58,2.38,1.53,2.38,1.15,1.15,2.45,2.33,1.75,1.77,1.51,3.28,1.32,7.0,3.8,1.24,3.55,1.43,2.6,1.68,2.02,2.07,1.66,2.63,1.42
Italy Serie A,2024-10-30,14:30:00,10,Empoli,Inter Milan,6.5,2.4,1.95,7.17,4.57,1.46,1.33,3.25,1.03,15.0,1.22,4.33,1.7,2.15,1.95,1.8,2.9,1.16,1.08,0.75,2.0,0.91,1.62,2.53,3.45,7.0,1.36,1.28,3.3,1.49,2.4,1.78,1.91,2.23,1.56,2.9,1.35
Italy Serie A,2024-10-30,14:30:00,10,Venezia,Udinese,3.4,2.05,3.25,2.81,3.23,2.65,1.44,2.63,1.07,9.5,1.36,3.2,2.08,1.74,1.91,1.91,1.53,1.3,1.47,1.0,1.0,1.33,1.23,2.56,1.8,6.4,2.2,1.28,3.3,1.48,2.43,1.77,1.91,2.2,1.58,2.8,1.36
Italy Serie B,2024-10-30,15:30:00,11,Südtirol,Frosinone,3.1,1.85,3.8,1.81,3.49,3.72,1.55,2.3,1.1,6.5,1.5,2.55,2.35,1.52,2.0,1.7,1.33,1.33,1.55,1.2,0.75,1.52,1.18,2.7,2.1,7.5,1.95,1.28,2.94,1.57,2.19,1.95,1.77,2.6,1.41,3.52,1.2
Italy Serie B,2024-10-30,16:30:00,11,Pisa,Catanzaro,2.45,2.05,4.5,1.85,3.4,4.2,1.42,2.62,1.07,8.0,1.34,3.16,2.0,1.7,1.83,1.83,1.22,1.25,1.85,2.6,0.75,1.35,1.13,2.48,1.55,8.0,3.02,1.31,2.82,1.7,2.05,2.11,1.68,2.75,1.37,3.72,1.18
Italy Serie B,2024-10-30,16:30:00,11,Mantova,Palermo,3.3,2.1,2.95,2.8,3.3,2.45,1.36,2.88,1.05,9.0,1.28,3.5,1.84,1.84,1.65,2.05,1.55,1.25,1.42,2.5,1.67,1.32,1.13,2.45,1.75,8.0,2.42,1.26,3.08,1.52,2.3,1.95,1.77,2.5,1.44,3.28,1.23
Italy Serie B,2024-10-30,16:30:00,11,Cittadella,Sampdoria,3.6,1.95,3.0,3.57,3.2,2.19,1.48,2.45,1.08,7.5,1.4,2.88,2.12,1.62,1.85,1.83,1.55,1.3,1.36,0.75,1.4,1.52,1.31,2.83,1.95,7.5,2.1,1.36,2.79,1.7,2.05,2.11,1.62,2.73,1.33,3.85,1.16
Switzerland Super League,2024-10-30,16:30:00,12,St. Gallen,Winterthur,1.85,2.7,5.0,1.16,8.23,7.49,1.21,3.95,1.02,22.0,1.12,5.75,1.44,2.67,1.57,2.3,1.08,1.12,2.8,2.0,0.0,1.6,1.0,2.6,0.0,0.0,0.0,0.0,0.0,1.28,3.35,1.57,2.32,1.96,1.84,2.43,1.53
Switzerland Super League,2024-10-30,16:30:00,12,Sion,Zürich,2.95,2.05,3.4,3.18,5.18,1.66,1.4,2.7,1.06,8.5,1.3,3.4,1.92,1.82,1.67,2.05,1.4,1.25,1.55,1.67,2.0,1.54,1.45,2.99,0.0,0.0,0.0,0.0,0.0,1.43,2.62,1.78,2.02,2.24,1.64,3.0,1.34
Switzerland Super League,2024-10-30,16:30:00,12,Young Boys,Basel,2.5,2.25,3.6,1.97,4.37,2.69,1.28,3.3,1.04,10.0,1.18,4.75,1.56,2.35,1.48,2.45,1.3,1.22,1.75,1.0,1.67,1.55,1.68,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.54,1.81,1.99,2.24,1.61
Scotland Premiership,2024-10-30,16:45:00,10,St. Mirren,St. Johnstone,2.38,2.3,4.5,1.54,3.7,5.23,1.33,3.25,1.03,13.0,1.22,4.2,1.7,2.08,1.67,2.1,1.22,1.2,2.05,1.4,1.17,1.06,1.12,2.18,1.49,6.75,2.65,1.18,4.1,1.32,3.05,1.53,2.32,1.9,1.9,2.3,1.53
Italy Serie A,2024-10-30,16:45:00,10,Juventus,Parma,1.95,2.38,7.0,1.48,4.48,6.85,1.36,3.0,1.04,13.0,1.28,3.75,1.8,2.02,2.0,1.75,1.08,1.17,2.85,1.8,0.75,1.25,1.41,2.66,1.3,7.5,3.8,1.29,3.15,1.49,2.4,1.81,1.88,2.28,1.55,2.9,1.34
Italy Serie A,2024-10-30,16:45:00,10,Atalanta,Monza,1.8,2.6,7.5,1.39,5.1,7.83,1.29,3.5,1.03,11.0,1.2,4.5,1.62,2.3,1.95,1.8,1.07,1.12,3.1,2.25,1.25,1.88,0.72,2.6,1.25,7.5,4.35,1.35,2.88,1.61,2.15,1.97,1.73,2.48,1.46,3.3,1.28
Scotland Premiership,2024-10-30,16:45:00,10,Ross County,Hibernian,3.75,2.2,2.75,5.12,1.7,3.07,1.4,2.75,1.05,9.0,1.3,3.45,1.87,1.87,1.75,2.0,1.67,1.25,1.33,1.33,0.25,1.31,1.36,2.67,2.18,6.75,1.72,1.19,4.1,1.32,3.05,1.54,2.3,1.92,1.88,2.28,1.55
Wales Welsh Premier League,2024-10-30,16:45:00,3,Connah's Quay,The New Saints,4.33,2.38,2.2,4.33,3.6,1.67,1.29,3.5,0.0,0.0,0.0,0.0,1.57,2.35,1.57,2.25,0.0,0.0,0.0,1.17,2.4,1.47,2.15,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland Premiership,2024-10-30,16:45:00,10,Dundee United,Motherwell,2.75,2.2,3.75,3.38,1.69,4.48,1.4,2.75,1.05,9.0,1.3,3.45,1.91,1.83,1.75,2.0,1.33,1.25,1.67,1.75,1.5,1.15,1.24,2.39,1.71,6.75,2.18,1.15,4.6,1.26,3.4,1.44,2.55,1.72,1.98,2.08,1.65
Scotland Premiership,2024-10-30,16:45:00,10,Celtic,Dundee,1.5,3.0,15.0,1.13,7.67,10.02,1.25,3.75,1.01,15.0,1.16,5.0,1.56,2.33,2.75,1.4,1.01,1.06,6.25,2.5,1.25,2.17,1.31,3.48,1.06,13.0,9.0,1.14,4.8,1.24,3.55,1.41,2.65,1.64,2.1,1.96,1.73
Scotland Premiership,2024-10-30,16:45:00,10,Hearts,Kilmarnock,2.4,2.3,4.33,2.0,3.08,3.54,1.33,3.25,1.04,10.0,1.22,4.0,1.71,2.07,1.67,2.1,1.22,1.22,1.93,1.25,0.8,1.54,1.17,2.71,1.5,6.75,2.65,1.14,4.8,1.26,3.4,1.44,2.55,1.68,2.02,2.05,1.67
Scotland Premiership,2024-10-30,17:00:00,10,Aberdeen,Rangers,4.33,2.25,2.5,3.44,4.14,1.74,1.36,3.0,1.03,13.0,1.25,3.75,1.78,1.97,1.7,2.05,1.95,1.22,1.25,3.0,1.0,1.25,1.28,2.53,2.55,6.75,1.53,1.15,4.6,1.27,3.3,1.47,2.48,1.72,1.98,2.1,1.64
