League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 1,2024-08-09,07:30:00,26,Jeonbuk Motors,Gwangju,3.4,2.15,2.9,2.67,3.35,2.37,1.36,2.85,1.04,13.0,1.25,3.6,1.8,1.84,1.62,2.1,1.55,1.27,1.4,1.25,1.08,1.44,1.37,2.81,2.05,8.0,1.95,1.35,2.95,1.98,1.82,2.18,1.65,2.85,1.4,3.9,1.23
South Korea K League 1,2024-08-09,07:30:00,26,Sangju Sangmu,Gangwon,2.7,2.1,3.6,2.02,3.35,3.3,1.4,2.75,1.05,7.8,1.25,3.5,1.85,1.79,1.75,2.0,1.3,1.25,1.7,2.17,1.42,1.69,1.38,3.07,1.53,6.7,3.44,1.48,2.55,1.9,1.9,2.33,1.56,3.2,1.28,4.6,1.14
China Chinese Super League,2024-08-09,08:35:00,22,Shijiazhuang Ever Bright,Shandong Luneng,4.8,2.45,2.05,5.22,4.21,1.52,1.27,3.6,1.03,18.5,1.17,5.1,1.56,2.45,1.58,2.25,2.25,1.25,1.18,1.0,1.33,0.97,1.6,2.57,4.95,8.2,1.28,1.25,3.6,1.42,2.62,1.82,1.98,2.13,1.68,2.62,1.42
China Chinese Super League,2024-08-09,08:35:00,22,Sichuan Jiuniu,Chengdu Better City FC,6.28,2.48,1.94,6.2,4.34,1.46,1.32,3.27,1.02,10.0,1.22,3.8,1.7,2.05,1.8,1.95,2.6,1.2,1.13,1.09,1.82,1.33,1.67,3.0,5.55,8.4,1.24,1.29,3.3,1.49,2.51,1.82,1.98,2.25,1.61,2.88,1.36
China Chinese Super League,2024-08-09,08:35:00,22,Shanghai SIPG,Meizhou Hakka,1.36,3.4,19.0,1.08,9.5,21.0,1.2,4.33,1.01,42.5,1.1,6.25,1.29,3.11,2.75,1.4,1.03,1.04,7.5,2.82,0.9,2.55,1.2,3.75,1.06,21.0,7.5,1.15,4.45,1.32,2.98,1.56,2.34,2.0,1.79,2.42,1.53
Finland Veikkausliiga,2024-08-09,12:00:00,19,Lahti,EIF,2.38,2.38,4.33,1.84,3.8,3.65,1.3,3.4,1.03,16.0,1.16,4.33,1.61,2.32,1.62,2.2,1.25,1.25,1.99,1.0,0.78,1.51,1.29,2.8,1.59,8.5,2.78,1.24,3.48,1.51,2.43,1.88,1.92,2.35,1.54,3.08,1.3
Poland Ekstraklasa,2024-08-09,13:00:00,4,Radomiak Radom,Górnik Zabrze,2.75,2.2,3.75,1.95,3.5,3.6,1.35,3.14,1.05,9.5,1.28,3.5,1.88,1.98,1.7,2.05,1.32,1.28,1.69,0.0,0.5,2.08,1.51,3.59,1.63,6.85,2.97,1.22,3.8,1.31,3.04,1.91,2.21,2.0,1.8,2.51,1.44
Bulgaria First League,2024-08-09,13:00:00,4,Slavia Sofia,Spartak Varna,2.88,2.05,4.33,1.84,3.3,3.65,1.5,2.5,1.04,7.4,1.38,2.71,2.2,1.6,2.0,1.73,1.21,1.3,1.88,0.0,2.0,0.0,1.36,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-08-09,13:00:00,4,OFK Beograd,Čukarički,3.75,2.05,2.88,3.1,3.25,2.2,1.44,2.63,1.06,8.0,1.36,3.0,2.05,1.67,1.91,1.8,1.62,1.28,1.35,3.0,1.0,0.98,1.72,2.7,2.4,7.5,1.82,1.35,2.84,1.63,2.09,2.09,1.63,2.79,1.36,0.0,0.0
Austria 2. Liga,2024-08-09,13:00:00,2,Amstetten,SV Stripfing Weiden,2.75,2.3,3.2,2.16,3.35,2.7,1.28,3.48,1.03,12.0,1.15,4.45,1.55,2.3,1.53,2.38,1.39,1.26,1.63,0.0,0.0,0.0,0.0,0.0,1.61,6.8,2.96,0.0,0.0,1.34,2.88,2.1,2.12,2.03,1.7,2.64,1.4
