League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Slovenia PrvaLiga,2024-04-11,11:45:00,30,Koper,Aluminij,2.11,2.24,5.41,1.67,3.6,4.33,1.35,3.04,1.01,9.9,1.23,3.56,1.8,1.91,1.78,1.99,1.13,1.21,2.22,1.4,1.0,1.51,1.17,2.68,1.33,10.0,3.76,1.22,3.8,1.38,2.8,1.65,2.1,2.0,1.73,2.5,1.48
Bulgaria First League,2024-04-11,12:45:00,8,CSKA 1948 Sofia,Ludogorets,4.33,2.2,2.5,8.0,4.1,1.4,1.4,2.75,1.02,9.2,1.27,3.32,1.71,2.0,1.73,2.0,1.79,1.29,1.23,1.43,2.43,1.49,2.07,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
