League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2024-07-08,07:30:00,21,Anyang,Cheonan City,2.2,2.15,5.0,1.6,3.65,5.0,1.4,2.81,1.02,8.9,1.3,3.3,1.9,1.83,1.9,1.83,1.07,1.22,2.2,2.2,1.8,1.85,1.3,3.15,1.34,7.2,4.3,1.33,2.91,1.68,2.17,2.12,1.71,2.75,1.37,3.86,1.2
South Korea K League 2,2024-07-08,07:30:00,21,Seongnam,Gyeongnam,3.1,2.0,3.3,2.4,3.0,2.8,1.45,2.6,1.03,8.3,1.33,3.1,2.05,1.72,1.8,1.95,1.44,1.28,1.5,1.0,1.1,1.57,1.61,3.18,2.14,6.25,2.04,1.25,3.42,1.53,2.42,2.0,1.8,2.38,1.55,3.2,1.28
Egypt Egyptian Premier League,2024-07-08,10:00:00,30,Pharco,El Daklyeh FC,2.38,2.05,5.0,1.7,3.3,4.9,1.48,2.45,1.08,7.0,1.45,2.48,2.2,1.63,2.1,1.67,1.12,1.25,2.05,1.0,0.27,1.28,0.99,2.27,1.42,6.7,3.78,1.44,2.51,1.79,1.87,2.32,1.51,3.2,1.28,4.0,1.2
Egypt Egyptian Premier League,2024-07-08,11:30:00,30,Al Ittihad,Pyramids FC,6.5,2.2,2.0,6.5,3.85,1.47,1.4,2.7,1.04,8.5,1.3,3.2,1.95,1.8,2.2,1.62,2.5,1.25,1.11,1.36,2.58,1.39,1.64,3.03,3.88,7.1,1.39,1.28,3.18,1.59,2.28,2.38,1.82,2.49,1.5,3.48,1.24
Finland Veikkausliiga,2024-07-08,12:00:00,14,Oulu,SJK,3.75,2.25,2.7,3.3,3.4,2.1,1.33,3.3,1.03,13.0,1.22,4.33,1.72,2.1,1.57,2.3,1.8,1.33,1.36,1.5,1.33,1.22,1.54,2.76,2.44,8.0,1.75,1.23,4.0,1.42,2.75,1.7,2.05,2.12,1.67,2.7,1.43
Finland Veikkausliiga,2024-07-08,12:00:00,14,Inter Turku,Lahti,1.98,2.54,6.19,1.55,4.1,5.5,1.31,3.28,1.01,11.0,1.18,4.05,1.68,2.2,1.75,1.95,1.13,1.2,2.6,1.57,0.5,1.58,0.98,2.56,1.37,9.5,3.69,1.18,4.5,1.34,3.1,1.61,2.23,2.02,1.74,2.7,1.44
Egypt Egyptian Premier League,2024-07-08,13:00:00,30,Al Ahly,El Geish,1.67,2.63,8.5,1.3,4.8,9.0,1.33,3.0,1.04,9.5,1.22,3.85,1.72,2.05,2.1,1.67,1.03,1.14,3.35,2.6,1.07,1.63,1.28,2.91,1.07,11.5,10.5,1.29,3.14,1.54,2.25,2.25,1.75,2.54,1.43,3.48,1.24
Sweden Allsvenskan,2024-07-08,14:00:00,13,Norrköping,Djurgården,4.75,2.3,2.3,4.4,3.85,1.73,1.33,3.25,1.03,15.0,1.22,4.33,1.72,2.15,1.7,2.05,2.15,1.2,1.2,1.2,2.4,1.38,1.7,3.08,2.7,6.5,1.49,1.25,3.45,1.45,2.55,1.74,1.98,2.15,1.61,2.7,1.38
Sweden Allsvenskan,2024-07-08,14:00:00,13,Västerås SK,Häcken,3.2,2.4,2.88,2.75,3.55,2.4,1.29,3.5,1.02,19.0,1.18,5.0,1.58,2.4,1.44,2.63,1.57,1.25,1.44,0.67,1.17,1.69,1.6,3.29,1.95,6.75,1.92,1.14,4.8,1.26,3.4,1.44,2.55,1.7,2.0,2.05,1.68
Norway Eliteserien,2024-07-08,14:00:00,13,Kristiansund,Fredrikstad,4.0,2.2,2.75,3.4,3.35,2.1,1.36,3.0,1.01,9.5,1.25,3.42,1.88,1.92,1.7,2.05,1.68,1.29,1.32,1.5,2.0,1.43,1.18,2.61,2.5,8.5,1.67,1.11,5.2,1.24,3.48,1.49,2.49,1.85,1.95,2.22,1.61
