League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Slovenia PrvaLiga,2024-10-12,08:00:00,9,Primorje,Radomlje,0.0,0.0,0.0,2.5,3.25,2.45,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.75,0.0,0.0,0.0,0.0,0.0,1.2,0.6,1.1,1.24,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2024-10-12,08:30:00,0,Chesterfield,Notts County,2.5,2.38,4.0,1.91,3.75,3.75,1.29,3.5,1.02,17.0,1.18,4.75,1.57,2.25,1.53,2.38,1.28,1.2,1.9,1.33,2.0,1.26,1.14,2.4,0.0,0.0,0.0,1.2,4.0,1.36,2.9,1.6,2.31,1.97,1.83,2.5,1.52
Portugal LigaPro,2024-10-12,10:00:00,8,Alverca,FC Penafiel,3.12,2.03,3.42,2.4,3.1,2.6,1.44,2.67,1.02,7.5,1.31,2.82,2.0,1.65,1.82,1.88,1.43,1.32,1.49,0.75,2.5,1.38,1.28,2.66,1.84,8.5,2.25,1.14,4.2,1.3,2.88,1.57,2.14,1.99,1.73,2.52,1.41
Wales Welsh Premier League,2024-10-12,10:30:00,12,The New Saints,Cardiff MU,1.57,3.0,7.5,1.2,6.5,9.5,1.17,4.5,0.0,0.0,1.07,8.0,1.3,3.4,1.73,2.0,1.03,1.08,4.0,1.8,1.88,2.85,1.44,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2024-10-12,10:30:00,12,Haverfordwest County,Connah's Quay,3.0,2.1,3.25,2.3,3.1,2.9,1.4,2.75,0.0,0.0,0.0,0.0,1.85,1.75,1.83,1.83,0.0,0.0,0.0,1.5,1.33,1.25,1.72,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2024-10-12,10:30:00,0,Aberystwyth Town,Penybont,9.0,2.6,1.62,10.0,5.25,1.25,1.3,3.4,1.01,15.0,1.17,5.0,1.57,2.25,2.25,1.57,3.3,1.12,1.03,0.67,2.67,0.96,1.65,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2024-10-12,10:30:00,12,Flint Town United,Bala Town,4.0,2.2,2.5,3.6,3.5,1.91,1.36,3.0,0.0,0.0,0.0,0.0,1.75,1.91,1.73,2.0,0.0,0.0,0.0,0.57,1.4,1.56,1.22,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2024-10-12,11:00:00,11,Tranmere Rovers,Bradford City,3.4,2.1,3.25,2.75,3.3,2.5,1.44,2.63,1.05,9.0,1.33,3.25,2.05,1.73,1.83,1.83,1.5,1.25,1.45,1.2,1.17,1.15,1.15,2.3,1.75,8.5,2.3,1.2,4.0,1.33,3.0,1.59,2.33,1.9,1.9,2.46,1.53
England EFL League Two,2024-10-12,11:00:00,11,AFC Wimbledon,Carlisle United,2.5,2.2,4.75,1.85,3.6,4.2,1.4,2.75,1.05,11.0,1.3,3.4,1.85,1.85,1.83,1.83,1.22,1.22,2.0,3.0,0.67,1.5,1.2,2.7,1.5,9.0,2.88,1.25,3.6,1.42,2.62,1.7,2.12,2.13,1.7,2.6,1.44
England EFL League Two,2024-10-12,11:00:00,11,Barrow,Morecambe,2.1,2.3,6.0,1.57,4.0,5.75,1.36,3.0,1.04,12.0,1.28,3.75,1.83,1.91,1.91,1.8,1.12,1.18,2.5,2.17,0.67,1.43,0.85,2.28,1.44,9.0,3.0,1.22,3.8,1.38,2.8,1.64,2.23,2.03,1.77,2.5,1.48
