League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-10-23,07:00:00,35,Albirex Niigata,Tokyo Verdy,2.9,2.05,3.55,2.25,3.25,3.05,1.42,2.65,1.07,8.0,1.38,3.0,2.06,1.68,1.8,1.85,1.35,1.28,1.6,1.06,1.53,1.43,1.26,2.69,1.69,6.7,2.84,1.23,3.28,1.48,2.4,1.85,1.85,2.38,1.49,3.08,1.26
Japan J1 League,2024-10-23,07:00:00,35,Gamba Osaka,Nagoya Grampus,2.95,1.95,3.75,2.11,3.13,3.25,1.51,2.4,1.08,7.5,1.42,2.75,2.24,1.58,1.95,1.8,1.3,1.28,1.63,1.82,1.19,1.6,1.33,2.93,1.62,6.8,3.04,1.24,3.22,1.49,2.38,1.87,1.87,2.4,1.48,3.14,1.25
Japan J1 League,2024-10-23,07:30:00,25,Urawa Reds,Kashiwa Reysol,2.88,2.2,3.6,2.55,3.15,2.74,1.36,3.0,1.01,9.9,1.23,3.58,1.92,1.82,1.67,2.1,1.32,1.26,1.57,1.4,1.19,1.63,1.47,3.1,1.91,8.0,2.2,1.18,4.33,1.27,3.28,1.7,2.05,2.0,1.73,2.36,1.52
Bulgaria First League,2024-10-23,11:30:00,13,Spartak Varna,Lokomotiv Plovdiv,2.88,2.05,4.33,2.1,3.4,3.4,1.5,2.5,1.03,6.9,1.4,2.8,2.2,1.65,2.0,1.73,1.33,1.3,1.57,2.0,1.6,1.59,1.18,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2024-10-23,11:30:00,8,Porto II,CD Mafra,2.75,2.2,4.0,2.03,3.28,3.2,1.4,2.75,1.05,8.5,1.3,3.3,1.91,1.83,1.73,2.0,1.3,1.25,1.7,0.67,1.33,0.8,1.06,1.86,1.55,6.95,3.16,1.16,3.95,1.33,2.73,1.69,2.15,2.1,1.72,2.66,1.37
Estonia Meistriliiga,2024-10-23,12:00:00,33,Vaprus,Paide,6.0,2.5,1.8,6.5,5.0,1.3,1.25,3.5,1.01,17.0,1.17,4.75,1.5,2.41,1.7,1.95,2.9,1.12,1.06,0.94,1.94,1.5,1.93,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland Veikkausliiga,2024-10-23,12:00:00,5,Haka,Inter Turku,2.75,2.38,3.4,2.92,3.3,2.25,1.29,3.5,1.02,15.0,1.18,4.75,1.72,2.0,1.5,2.5,1.42,1.3,1.72,1.58,1.0,1.69,1.61,3.3,1.85,8.0,2.28,1.13,4.3,1.36,3.0,2.0,2.24,1.98,1.77,2.53,1.48
Estonia Meistriliiga,2024-10-23,12:00:00,33,Tallinna Kalev,Trans,3.5,2.38,2.5,2.88,3.4,2.15,1.28,3.46,1.01,15.0,1.12,4.4,1.58,2.25,1.48,2.4,1.62,1.25,1.28,1.06,1.38,1.58,1.68,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-10-23,13:00:00,33,Tallinna FC Flora,Nõmme Kalju,2.88,2.38,2.88,2.5,3.6,2.38,1.3,3.2,1.02,13.0,1.2,4.2,1.6,2.2,1.48,2.38,1.5,1.25,1.42,2.33,1.88,1.88,1.75,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2024-10-23,13:30:00,8,Śląsk Wrocław,Stal Mielec,2.3,2.25,5.0,1.9,3.47,3.93,1.44,2.67,1.03,8.1,1.33,2.93,2.0,1.78,1.8,1.95,1.17,1.28,2.2,0.75,0.2,1.61,1.12,2.73,1.57,7.6,3.1,1.42,2.62,1.7,2.05,2.05,1.7,2.7,1.4,3.6,1.25
Spain Segunda División,2024-10-23,14:00:00,11,SD Eibar,Cádiz,2.95,1.93,3.8,2.23,3.13,3.12,1.48,2.45,1.09,7.0,1.42,2.8,2.2,1.6,1.85,1.8,1.33,1.3,1.57,2.0,1.75,1.43,1.54,2.97,1.72,6.6,2.77,1.24,3.22,1.54,2.36,1.92,1.88,2.41,1.52,3.14,1.25
Spain Segunda División,2024-10-23,14:00:00,11,CD Eldense,Real Zaragoza,3.45,1.85,3.45,2.64,2.98,2.66,1.55,2.3,1.1,6.5,1.53,2.5,2.45,1.48,2.05,1.67,1.44,1.3,1.44,1.4,1.67,1.49,1.5,2.99,2.02,6.5,2.25,1.22,3.35,1.49,2.49,1.84,1.95,2.27,1.58,3.02,1.27
England Championship,2024-10-23,15:45:00,11,Millwall,Plymouth Argyle,2.2,2.2,6.0,1.58,3.95,5.2,1.4,2.75,1.05,11.0,1.33,3.4,1.95,1.76,2.0,1.73,1.16,1.22,2.3,1.4,0.2,1.45,0.81,2.26,1.63,6.75,2.48,1.15,4.6,1.28,3.3,1.46,2.48,1.73,1.96,2.14,1.61
England Championship,2024-10-23,15:45:00,11,Luton Town,Sunderland,3.1,2.2,3.4,2.41,3.28,2.78,1.4,2.75,1.06,8.5,1.3,3.45,1.85,1.85,1.67,2.1,1.42,1.28,1.53,1.4,1.8,1.3,1.37,2.67,1.48,7.5,2.9,1.15,4.6,1.28,3.25,1.47,2.48,1.72,1.97,2.1,1.63
England Championship,2024-10-23,15:45:00,11,Hull City,Burnley,3.2,2.05,3.5,2.45,3.27,2.73,1.44,2.63,1.06,10.0,1.36,3.2,2.05,1.69,1.83,1.83,1.47,1.28,1.55,1.0,2.0,1.37,1.11,2.48,1.95,7.0,1.98,1.14,4.8,1.26,3.4,1.44,2.55,1.72,1.98,2.06,1.66
England Championship,2024-10-23,15:45:00,11,Blackburn Rovers,West Bromwich Albion,3.6,2.05,3.1,2.87,3.37,2.3,1.44,2.63,1.07,9.5,1.36,3.2,2.05,1.69,1.83,1.83,1.53,1.3,1.47,3.0,2.0,1.41,1.26,2.67,2.0,6.75,1.95,1.16,4.3,1.3,3.05,1.52,2.32,1.84,1.84,2.28,1.55
England Championship,2024-10-23,16:00:00,11,Middlesbrough,Sheffield United,2.75,2.1,4.0,2.06,3.35,3.35,1.44,2.63,1.06,11.0,1.33,3.4,2.14,1.63,1.83,1.83,1.32,1.28,1.75,1.6,1.6,1.89,1.21,3.1,1.74,7.0,2.25,1.11,5.3,1.2,3.9,1.35,2.88,1.57,2.23,1.88,1.8
