League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 1,2024-07-26,07:30:00,25,Jeju United,Ulsan,3.7,2.25,2.64,3.3,3.3,2.05,1.33,3.16,1.02,10.0,1.2,3.85,1.67,2.1,1.62,2.22,1.72,1.28,1.35,1.75,1.25,1.62,1.45,3.07,2.33,7.5,1.85,1.4,2.72,1.8,1.91,2.17,1.67,2.93,1.33,4.25,1.17
South Korea K League 1,2024-07-26,07:30:00,25,Gangwon,Jeonbuk Motors,2.55,2.24,3.92,2.0,3.6,3.2,1.33,3.14,1.01,10.5,1.21,3.75,1.7,2.05,1.64,2.17,1.31,1.28,1.79,2.0,0.67,1.73,1.24,2.97,1.55,8.0,3.02,1.46,2.58,1.77,1.95,2.3,1.58,3.14,1.29,4.55,1.15
China Chinese Super League,2024-07-26,08:35:00,20,Shanghai SIPG,Nantong Zhiyun,1.31,3.95,13.03,1.04,13.0,29.0,1.15,4.75,1.01,51.0,1.06,8.0,1.21,3.93,2.0,1.67,1.02,1.03,6.0,2.8,0.9,2.53,1.18,3.71,1.05,15.0,11.0,1.17,4.5,1.3,3.2,1.5,2.49,1.85,1.94,2.33,1.56
China Chinese Super League,2024-07-26,09:00:00,20,Sichuan Jiuniu,Beijing Guoan,3.5,2.15,2.8,3.1,3.4,2.2,1.36,2.9,1.05,8.5,1.25,3.75,1.8,1.95,1.65,2.15,1.66,1.25,1.36,0.9,1.5,1.3,1.12,2.42,2.06,6.95,2.1,1.29,3.3,1.48,2.53,1.81,1.98,2.25,1.61,2.8,1.38
Romania Liga I,2024-07-26,13:00:00,3,Hermannstadt,Unirea Slobozia,2.6,1.95,4.5,2.0,3.1,3.6,1.51,2.4,1.06,6.85,1.42,2.75,2.38,1.53,2.0,1.75,1.2,1.28,1.8,1.0,3.0,0.84,0.97,1.81,1.51,8.5,3.16,1.35,2.84,1.63,2.09,2.11,1.65,2.79,1.36,3.92,1.19
Poland Ekstraklasa,2024-07-26,13:00:00,2,Puszcza Niepołomice,Górnik Zabrze,3.4,2.1,3.25,2.6,3.2,2.6,1.38,2.95,1.06,8.5,1.33,3.3,1.95,1.8,1.8,1.95,1.48,1.28,1.48,0.0,0.0,0.0,0.99,0.99,1.88,7.5,2.3,1.17,4.1,1.33,2.91,2.0,2.14,2.02,1.71,2.6,1.41
Bulgaria First League,2024-07-26,13:00:00,2,Arda,Levski Krumovgrad,2.63,2.05,4.5,1.88,3.25,3.8,1.44,2.67,1.03,8.1,1.33,2.93,2.1,1.65,1.91,1.8,1.21,1.28,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-07-26,13:30:00,21,Trans,Nõmme United,2.2,2.4,4.0,1.55,3.8,4.75,1.28,3.46,1.02,18.0,1.17,4.5,1.58,2.25,1.56,2.36,1.17,1.19,2.1,1.0,0.2,1.75,1.06,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark Superliga,2024-07-26,14:00:00,2,SønderjyskE,Lyngby,2.63,2.2,4.0,1.95,3.5,3.5,1.36,3.0,1.03,11.5,1.29,3.55,1.8,1.91,1.7,2.05,1.3,1.25,1.83,0.0,0.0,0.0,0.0,0.0,1.7,7.5,2.71,1.22,3.75,1.41,2.63,2.2,1.95,2.18,1.6,2.88,1.35
Switzerland Challenge League,2024-07-26,14:30:00,2,Stade Lausanne-Ouchy,FC Schaffhausen,2.4,2.3,3.75,1.95,3.75,3.1,1.3,3.4,1.03,9.0,1.16,4.25,1.57,2.25,1.57,2.25,1.19,1.21,2.02,0.0,0.0,0.0,0.0,0.0,1.65,8.4,2.55,1.21,3.74,1.41,2.6,2.2,2.01,2.24,1.63,2.91,1.33
