League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2024-10-29,07:30:00,0,Busan I'Park,Cheongju,2.38,2.2,5.0,1.73,3.9,4.7,1.4,2.75,1.05,8.5,1.3,3.25,2.0,1.82,1.83,1.83,1.14,1.22,2.1,0.88,1.35,1.65,1.28,2.93,1.42,6.75,3.76,1.43,2.39,1.82,1.84,2.31,1.46,3.14,1.25,0.0,0.0
South Korea K League 2,2024-10-29,07:30:00,37,Anyang,Jeonnam Dragons,2.75,2.25,3.75,2.13,3.7,3.2,1.36,3.0,1.04,9.0,1.25,3.7,1.82,2.0,1.67,2.1,1.33,1.22,1.7,1.94,1.71,1.76,1.46,3.22,1.64,6.25,2.88,1.37,2.58,1.72,1.95,2.16,1.53,2.94,1.28,0.0,0.0
South Korea K League 2,2024-10-29,07:30:00,37,Cheonan City,Bucheon 1995,4.33,2.2,2.5,3.85,3.65,1.94,1.36,3.0,1.05,8.5,1.28,3.45,1.87,1.94,1.73,2.0,1.85,1.25,1.2,0.76,1.35,1.32,1.41,2.73,2.88,6.4,1.63,1.3,2.88,1.56,2.1,2.01,1.68,2.61,1.36,3.62,1.19
Italy Serie A,2024-10-29,14:30:00,10,Lecce,Hellas Verona,2.75,2.1,4.33,2.15,3.4,3.5,1.44,2.63,1.07,9.5,1.38,3.1,2.1,1.67,1.95,1.8,1.28,1.28,1.8,1.4,0.6,1.25,0.85,2.1,1.64,6.4,2.55,1.3,3.05,1.54,2.28,1.9,1.79,2.4,1.49,3.1,1.3
Austria 2. Liga,2024-10-29,14:30:00,6,Floridsdorfer AC,Liefering,3.1,2.2,3.1,2.55,3.5,2.55,1.33,3.25,1.03,10.0,1.2,4.2,1.95,1.85,1.67,2.1,1.36,1.22,1.66,1.4,2.0,1.41,1.31,2.72,1.99,6.65,2.21,0.0,0.0,1.23,3.56,1.5,2.48,1.83,1.96,2.26,1.6
Italy Serie A,2024-10-29,14:30:00,10,Cagliari,Bologna,3.5,2.05,3.25,2.95,3.4,2.4,1.44,2.63,1.07,9.5,1.38,3.1,2.15,1.65,1.91,1.91,1.55,1.28,1.45,0.83,1.6,1.35,1.36,2.71,1.85,6.5,2.15,1.3,3.05,1.54,2.3,1.88,1.81,2.35,1.5,3.05,1.3
France Ligue 2,2024-10-29,16:30:00,11,Martigues,Caen,4.75,2.1,2.5,3.75,3.3,1.95,1.44,2.63,1.06,8.5,1.36,3.1,2.0,1.67,1.91,1.8,1.93,1.25,1.2,0.2,0.25,1.06,1.4,2.46,2.88,8.9,1.6,1.22,3.35,1.46,2.45,2.0,1.8,2.3,1.52,3.02,1.27
France Ligue 2,2024-10-29,16:30:00,11,Amiens SC,Paris,4.0,2.05,2.88,3.75,3.05,2.05,1.44,2.63,1.08,7.5,1.4,2.88,2.1,1.6,1.83,1.83,1.65,1.3,1.3,3.0,2.4,1.69,1.32,3.01,2.3,8.4,1.88,1.26,3.08,1.52,2.3,2.0,1.8,2.48,1.45,3.28,1.23
France Ligue 2,2024-10-29,16:30:00,11,Bastia,Rodez,2.75,2.1,4.33,2.25,3.0,3.25,1.44,2.63,1.07,8.0,1.35,3.1,1.95,1.7,1.83,1.83,1.33,1.28,1.62,1.8,1.2,1.65,1.19,2.84,1.81,8.5,2.41,1.23,3.28,1.48,2.4,1.95,1.85,2.38,1.49,3.08,1.26
France Ligue 2,2024-10-29,16:30:00,11,Guingamp,Ajaccio,2.88,2.05,4.0,1.8,3.1,4.7,1.5,2.5,1.09,7.0,1.44,2.7,2.15,1.57,1.91,1.8,1.22,1.3,1.75,1.4,0.2,1.8,1.13,2.93,1.37,9.2,4.02,1.39,2.67,1.74,2.02,2.19,1.57,2.88,1.3,4.1,1.15
