League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Finland Veikkausliiga,2024-05-24,12:00:00,8,Haka,Oulu,2.48,2.23,4.15,1.95,3.4,3.2,1.35,3.05,1.01,10.0,1.22,3.66,1.75,1.95,1.68,2.11,1.28,1.28,1.84,1.75,0.5,1.21,1.65,2.86,1.89,9.1,2.2,1.18,4.15,1.35,2.84,1.64,2.12,2.09,1.69,2.72,1.4
Croatia Prva HNL,2024-05-24,13:00:00,36,Gorica,Istra 1961,3.25,2.0,3.4,2.65,2.93,2.73,1.48,2.5,1.07,7.0,1.4,2.86,2.29,1.6,1.91,1.8,1.44,1.38,1.48,1.41,1.0,1.26,1.25,2.51,2.53,7.5,1.75,1.39,2.67,1.73,1.99,2.21,1.56,2.98,1.32,3.9,1.21
Egypt Egyptian Premier League,2024-05-24,13:00:00,25,ENPPI,Ceramica Cleopatra,3.6,2.0,3.1,3.0,2.9,2.25,1.49,2.51,1.09,6.5,1.42,2.7,2.2,1.6,1.91,1.8,1.55,1.31,1.33,1.33,1.1,1.16,1.71,2.87,2.58,8.6,1.66,1.28,3.18,1.53,2.27,1.92,1.75,2.51,1.44,3.42,1.25
Egypt Egyptian Premier League,2024-05-24,13:00:00,25,Pharco,Smouha SC,3.4,1.91,3.5,2.7,2.7,2.7,1.55,2.3,1.09,6.0,1.49,2.51,2.45,1.5,2.1,1.67,1.4,1.42,1.45,0.9,1.18,1.39,1.34,2.73,1.74,8.1,2.45,1.37,2.75,1.68,2.01,2.15,1.59,2.91,1.33,3.6,1.25
Serbia SuperLiga,2024-05-24,13:30:00,7,Novi Pazar,Radnički Niš,4.75,1.83,2.75,3.85,2.83,2.15,1.5,2.5,1.06,7.5,1.4,2.75,2.31,1.55,2.1,1.7,1.6,1.4,1.17,1.5,0.76,1.59,1.36,2.95,2.67,8.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-24,13:30:00,7,Javor Ivanjica,Železničar Pančevo,3.1,2.0,3.5,2.45,2.91,3.07,1.36,2.88,1.03,9.0,1.29,3.3,1.99,1.73,1.75,2.03,1.3,1.33,1.5,1.47,0.78,1.37,1.36,2.73,1.95,7.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-24,13:30:00,7,Spartak Subotica,IMT Novi Beograd,5.0,1.91,2.6,4.33,2.88,2.0,1.5,2.5,1.06,7.5,1.4,2.75,2.29,1.56,2.1,1.7,1.73,1.36,1.14,1.39,1.06,1.23,1.37,2.6,2.92,8.0,1.55,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0
Serbia SuperLiga,2024-05-24,13:30:00,7,Voždovac,Radnik Surdulica,1.57,2.75,8.0,1.28,5.5,8.6,1.2,4.0,1.01,17.0,1.08,6.5,1.42,2.65,1.85,1.91,1.05,1.07,3.75,1.41,0.56,1.59,0.92,2.51,1.26,10.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden Allsvenskan,2024-05-24,14:00:00,11,Malmö FF,Kalmar,1.73,2.75,8.0,1.25,5.25,8.5,1.25,3.75,1.02,21.5,1.17,5.25,1.44,2.6,1.91,1.91,1.04,1.13,3.65,3.0,1.2,2.18,1.27,3.45,1.06,15.0,11.1,1.09,5.6,1.29,3.4,1.5,2.45,1.92,1.88,2.43,1.52
Turkey Süper Lig,2024-05-24,14:00:00,38,Alanyaspor,Antalyaspor,2.45,2.3,4.2,1.8,3.7,3.8,1.36,3.4,1.04,15.0,1.19,4.5,1.6,2.2,1.6,2.3,1.28,1.3,2.0,1.56,0.89,1.43,1.24,2.67,1.83,8.0,2.25,1.24,3.48,1.55,2.3,1.98,1.82,2.4,1.5,3.14,1.29
