League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-07-12,08:35:00,19,Shijiazhuang Ever Bright,Wuhan Three Towns,4.2,2.25,2.3,4.0,3.8,1.8,1.3,3.2,1.04,9.5,1.2,4.2,1.56,2.35,1.53,2.25,1.95,1.2,1.2,1.1,1.5,1.03,1.24,2.27,2.98,6.65,1.62,1.29,3.14,1.58,2.3,2.02,1.78,2.52,1.48,3.48,1.24
China Chinese Super League,2024-07-12,08:35:00,19,Shanghai SIPG,Beijing Guoan,1.71,2.88,6.76,1.25,6.0,9.0,1.22,3.75,1.02,24.5,1.12,5.5,1.41,2.69,1.64,2.2,1.05,1.11,3.0,2.78,1.5,2.38,1.13,3.51,1.25,12.0,4.2,1.13,4.75,1.28,3.2,1.51,2.32,1.95,1.75,2.38,1.49
China Chinese Super League,2024-07-12,09:00:00,19,Chengdu Better City FC,Tianjin Teda,1.93,2.45,5.25,1.45,4.33,5.75,1.25,3.5,1.03,10.0,1.17,4.75,1.53,2.4,1.62,2.1,1.09,1.15,2.6,2.5,1.6,1.81,1.35,3.16,1.25,11.0,4.33,1.18,4.05,1.36,2.78,1.85,1.85,2.07,1.64,2.71,1.38
Estonia Meistriliiga,2024-07-12,13:30:00,19,Kuressaare,Tammeka,3.0,2.2,3.1,3.1,3.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.91,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.57,1.63,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2024-07-12,14:00:00,14,Sarpsborg 08,Rosenborg,2.85,2.4,3.25,2.3,3.5,2.5,1.28,3.75,1.02,21.0,1.18,5.0,1.53,2.25,1.48,2.65,1.45,1.22,1.65,0.86,0.57,1.6,1.2,2.8,1.69,7.05,2.26,1.14,4.7,1.28,3.18,1.55,2.33,1.92,1.8,2.5,1.48
Egypt Egyptian Premier League,2024-07-12,15:00:00,14,Al Ahly,Pyramids FC,2.75,2.1,3.75,2.1,2.9,3.7,1.42,2.73,1.02,8.6,1.32,3.31,2.05,1.75,1.8,1.91,1.33,1.28,1.59,2.67,2.43,1.63,1.67,3.3,1.51,6.75,3.25,1.28,3.2,1.52,2.3,1.88,1.78,2.48,1.45,3.42,1.25
Republic of Ireland Premier Division,2024-07-12,15:45:00,24,Dundalk,Drogheda United,2.75,2.1,4.0,2.0,3.25,3.5,1.42,2.65,1.06,8.5,1.35,3.1,2.0,1.8,1.8,1.95,1.2,1.25,1.93,1.27,0.25,1.37,1.1,2.47,1.44,9.0,3.1,1.35,2.93,1.8,1.91,2.07,1.67,2.71,1.38,3.7,1.21
Republic of Ireland Premier Division,2024-07-12,15:45:00,24,Galway United,Waterford,2.6,2.1,4.33,1.9,3.3,3.75,1.42,2.65,1.06,8.5,1.35,3.1,1.95,1.85,1.8,1.95,1.28,1.25,1.75,1.45,1.55,1.38,1.11,2.49,1.65,8.5,2.5,1.25,3.42,1.49,2.44,1.85,1.85,2.39,1.51,3.2,1.28
Republic of Ireland Premier Division,2024-07-12,15:45:00,24,Bohemians,Sligo Rovers,2.5,2.25,4.33,1.83,3.5,3.75,1.38,2.8,1.05,9.5,1.28,3.5,1.8,2.0,1.7,2.05,1.18,1.22,2.1,1.2,1.09,1.15,1.03,2.18,1.44,9.0,3.0,1.19,3.92,1.4,2.72,2.25,1.91,2.14,1.63,2.79,1.36
Brazil Serie B,2024-07-12,19:00:00,15,Ponte Preta,Mirassol,3.75,1.8,4.0,2.7,2.7,2.8,1.6,2.2,1.11,6.25,1.63,2.1,2.37,1.48,2.38,1.53,1.42,1.33,1.42,2.17,0.43,1.49,1.17,2.66,1.9,7.6,2.27,1.26,3.65,1.48,2.55,2.0,1.85,2.43,1.52,3.3,1.3
Uruguay Primera División,2024-07-12,19:00:00,5,Deportivo Maldonado,Racing,3.69,2.07,3.25,2.7,2.9,2.45,1.48,2.64,1.07,7.0,1.38,2.8,2.3,1.58,1.88,1.88,1.48,1.34,1.36,0.6,1.56,1.13,1.37,2.5,2.22,8.2,1.83,1.21,3.74,1.41,2.6,1.7,2.05,2.17,1.58,2.91,1.33
Brazil Serie B,2024-07-12,21:00:00,15,Botafogo SP,Amazonas,3.0,1.83,5.0,2.1,2.85,3.85,1.62,2.2,1.08,5.95,1.65,2.1,2.38,1.52,2.5,1.5,1.22,1.3,1.75,1.43,0.5,1.42,1.04,2.46,1.67,8.2,2.71,1.2,4.0,1.38,2.8,1.91,2.12,2.03,1.7,2.55,1.45
Brazil Serie B,2024-07-12,21:30:00,15,Paysandu,Ceará,3.1,2.05,3.75,2.35,3.0,3.0,1.49,2.51,1.05,7.2,1.37,2.75,2.2,1.6,1.83,1.83,1.3,1.33,1.64,1.33,0.67,1.18,1.53,2.71,1.82,7.9,2.42,1.15,4.8,1.29,3.2,2.0,2.4,1.82,1.88,2.27,1.56
