League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Brazil Serie A,2024-07-17,19:00:00,17,Atlético GO,Vasco da Gama,2.75,2.1,4.0,2.32,3.2,2.85,1.44,2.63,1.06,10.0,1.36,3.1,2.17,1.56,1.95,1.8,1.36,1.25,1.66,0.29,0.43,1.42,1.15,2.57,1.54,7.3,3.26,1.14,4.7,1.28,3.18,1.91,2.33,2.0,1.8,2.44,1.49
Brazil Serie A,2024-07-17,20:00:00,17,São Paulo,Grêmio,2.25,2.1,6.0,1.57,3.7,5.4,1.44,2.63,1.06,10.0,1.36,3.1,2.12,1.59,2.1,1.67,1.14,1.22,2.3,2.0,0.17,1.46,1.16,2.62,1.44,9.5,3.44,1.22,3.8,1.3,3.2,1.91,2.32,2.0,1.8,2.52,1.46
Brazil Serie B,2024-07-17,20:30:00,9,CRB,Botafogo SP,2.5,2.0,5.5,1.84,3.15,4.2,1.5,2.4,1.09,7.0,1.48,2.46,2.39,1.47,2.25,1.57,1.15,1.25,2.05,2.33,1.17,1.56,1.35,2.91,1.48,7.0,3.48,1.29,3.4,1.48,2.5,1.73,2.0,2.2,1.62,2.8,1.38
USA MLS,2024-07-17,20:30:00,26,Philadelphia Union,New England Revolution,2.3,2.4,4.33,1.75,3.85,3.85,1.29,3.5,1.02,19.0,1.18,5.0,1.53,2.29,1.57,2.25,1.25,1.2,2.05,0.64,1.0,1.72,1.31,3.03,1.54,6.4,2.55,1.32,3.05,1.55,2.25,1.9,1.79,2.4,1.5,3.05,1.3
USA MLS,2024-07-17,20:30:00,26,New York RB,Montreal Impact,2.0,2.5,6.0,1.47,4.35,5.55,1.3,3.4,1.04,18.0,1.2,5.0,1.57,2.22,1.75,2.0,1.12,1.19,3.1,2.2,0.75,1.66,1.02,2.68,1.3,7.0,3.45,1.28,3.3,1.53,2.54,1.78,1.91,2.36,1.59,2.85,1.36
USA MLS,2024-07-17,20:30:00,26,Inter Miami,Toronto,2.3,2.38,4.33,1.71,3.85,4.05,1.3,3.4,1.03,15.0,1.2,4.5,1.6,2.16,1.62,2.2,1.22,1.2,2.15,1.91,0.75,1.58,1.05,2.63,1.52,6.4,2.65,1.34,2.9,1.58,2.2,1.95,1.75,2.48,1.47,3.2,1.28
USA MLS,2024-07-17,20:30:00,26,Columbus Crew,Charlotte,2.0,2.4,6.0,1.45,4.35,5.9,1.3,3.4,1.03,17.0,1.2,4.5,1.6,2.16,1.8,1.95,1.12,1.17,2.65,2.1,1.18,1.64,1.29,2.93,1.38,6.75,3.05,1.34,2.9,1.58,2.2,1.95,1.75,2.48,1.47,3.2,1.28
USA MLS,2024-07-17,20:30:00,26,FC Cincinnati,Chicago Fire,2.05,2.5,5.5,1.42,4.55,6.05,1.29,3.5,1.02,19.0,1.19,4.75,1.54,2.26,1.7,2.05,1.08,1.14,3.0,1.67,0.64,1.58,1.2,2.78,1.43,6.75,2.95,1.3,3.05,1.53,2.3,1.87,1.82,2.33,1.5,3.05,1.32
USA MLS,2024-07-17,20:30:00,26,Atlanta United FC,New York City,2.75,2.4,3.25,2.43,3.55,2.53,1.29,3.5,1.03,15.0,1.24,4.2,1.65,2.06,1.5,2.5,1.52,1.25,1.53,1.27,1.0,1.62,1.16,2.78,1.9,6.1,1.98,1.36,2.85,1.6,2.17,1.98,1.72,2.55,1.44,3.3,1.27
Brazil Serie B,2024-07-17,21:00:00,15,Operário PR,Goiás,3.75,1.83,3.6,2.5,3.05,2.7,1.53,2.38,1.09,7.0,1.57,2.25,2.32,1.5,2.25,1.57,1.42,1.3,1.47,1.83,0.71,1.49,1.07,2.56,1.62,8.1,2.86,1.2,4.0,1.3,3.35,1.83,2.4,1.85,1.85,2.48,1.5
