League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2024-05-23,09:15:00,5,Arda,Slavia Sofia,3.25,1.95,3.75,2.4,3.0,2.85,1.5,2.5,1.1,7.0,1.44,2.62,2.39,1.56,2.1,1.7,1.4,1.36,1.53,1.59,1.06,1.49,1.4,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2024-05-23,11:45:00,5,CSKA 1948 Sofia,Botev Plovdiv,2.3,2.1,5.5,1.73,3.7,4.2,1.44,2.62,1.07,9.0,1.33,3.25,1.89,1.89,2.0,1.77,1.17,1.25,2.15,1.41,1.18,1.5,1.44,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-05-23,12:00:00,12,Nõmme United,Trans,3.0,2.3,3.0,2.85,3.6,2.15,1.33,3.14,1.02,10.5,1.2,4.33,1.68,2.11,1.52,2.45,1.43,1.22,1.52,1.0,0.0,1.24,1.77,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2024-05-23,13:00:00,24,Zamalek,Coca-Cola,2.5,2.2,4.0,2.05,2.95,3.6,1.48,2.6,1.07,7.0,1.4,2.7,2.31,1.57,1.73,2.0,1.22,1.29,1.77,2.29,1.73,1.65,1.43,3.08,1.63,8.7,2.57,1.23,3.56,1.5,2.54,2.38,1.96,2.31,1.59,3.08,1.3
Serbia SuperLiga,2024-05-23,13:30:00,7,Bačka Topola,Napredak,1.62,2.88,7.5,1.25,6.0,10.0,1.17,4.5,1.01,15.0,1.06,7.5,1.33,3.0,1.57,2.34,1.04,1.1,3.6,2.06,1.17,1.72,1.26,2.98,1.18,11.0,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2024-05-23,13:45:00,0,NEC,Go Ahead Eagles,2.45,2.35,3.85,2.1,3.5,3.3,1.25,3.6,1.04,10.0,1.16,4.33,1.61,2.33,1.49,2.48,1.25,1.25,1.82,1.56,1.35,1.62,1.26,2.88,1.56,8.5,2.8,1.13,5.0,1.23,3.4,1.44,2.48,1.74,1.95,2.15,1.6
Sweden Superettan,2024-05-23,14:00:00,9,Brage,Degerfors,2.9,2.15,3.4,2.25,3.2,2.95,1.36,2.9,1.01,9.3,1.24,3.48,1.85,1.93,1.65,2.1,1.4,1.33,1.57,2.33,0.75,1.66,1.42,3.08,1.91,8.5,2.2,1.17,4.3,1.3,3.05,1.5,2.35,1.95,1.85,2.23,1.57
Sweden Superettan,2024-05-23,14:00:00,9,Örebro,Utsikten,2.88,2.18,3.3,2.55,3.0,2.65,1.36,2.8,1.04,8.5,1.27,3.3,1.96,1.82,1.68,2.02,1.4,1.32,1.56,2.25,1.25,1.55,1.37,2.92,1.66,6.75,2.3,1.18,4.3,1.3,3.05,1.52,2.33,1.82,1.88,2.23,1.56
Norway First Division,2024-05-23,14:00:00,9,Lyn,Sandnes Ulf,2.0,2.4,4.7,1.55,3.9,5.0,1.25,3.5,1.02,12.0,1.14,4.7,1.55,2.3,1.55,2.2,1.09,1.2,2.2,1.5,0.33,1.38,0.45,1.83,1.3,10.0,4.44,1.17,4.5,1.3,3.08,1.57,2.33,1.95,1.85,2.47,1.51
Estonia Meistriliiga,2024-05-23,14:00:00,12,Vaprus,Tammeka,3.0,2.25,3.1,2.95,3.3,2.15,1.3,3.2,1.01,9.35,1.2,4.0,1.87,1.87,1.57,2.34,1.4,1.25,1.44,1.0,1.33,1.14,1.75,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
