League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-08-12,07:00:00,26,Albirex Niigata,Kyoto Sanga,2.73,2.27,4.02,1.99,3.49,3.64,1.37,3.09,1.01,9.5,1.28,3.5,1.89,1.91,1.75,2.0,1.28,1.25,1.7,1.08,1.36,1.5,1.31,2.81,1.62,7.0,3.02,1.22,4.1,1.3,3.3,1.64,2.23,2.01,1.79,2.3,1.57
South Korea K League 2,2024-08-12,07:30:00,26,Suwon Bluewings,Anyang,2.65,1.96,3.53,2.24,3.16,3.3,1.41,2.87,1.03,8.2,1.33,3.1,2.25,1.57,1.79,1.87,1.26,1.25,1.53,1.36,1.91,1.83,1.42,3.25,1.7,6.35,2.69,1.31,3.04,1.65,2.2,2.06,1.74,2.64,1.4,3.65,1.22
South Korea K League 2,2024-08-12,07:30:00,26,Cheongju,Seongnam,2.9,1.92,3.26,2.37,3.23,2.99,1.45,2.63,1.04,7.8,1.36,2.95,1.9,1.8,1.85,1.9,1.31,1.27,1.46,1.27,0.91,1.3,1.35,2.65,1.87,6.0,2.4,1.5,2.54,1.85,1.94,2.36,1.57,3.2,1.28,4.2,1.18
Finland Veikkausliiga,2024-08-12,13:00:00,19,SJK,VPS,2.4,2.4,4.0,1.82,3.83,3.94,1.29,3.5,1.03,12.0,1.15,4.5,1.55,2.29,1.53,2.38,1.19,1.19,1.95,2.0,1.44,1.9,1.33,3.23,1.42,7.8,3.96,1.13,4.8,1.28,3.2,1.52,2.36,1.88,1.86,2.41,1.5
Bulgaria First League,2024-08-12,13:00:00,4,Septemvri Sofia,Lokomotiv Sofia 1929,3.5,2.0,3.5,2.7,3.1,2.7,1.53,2.38,1.05,7.1,1.42,2.7,2.35,1.57,2.0,1.73,1.33,1.3,1.55,0.0,1.0,1.04,0.84,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-08-12,13:00:00,5,Petrolul 52,Universitatea Cluj,3.75,1.9,3.1,3.7,3.12,2.05,1.54,2.36,1.06,6.55,1.47,2.55,2.41,1.5,2.05,1.72,1.56,1.35,1.34,2.0,1.67,0.81,1.07,1.88,2.29,7.5,1.85,1.4,2.63,1.72,1.96,2.2,1.56,3.0,1.32,4.2,1.17
Sweden Allsvenskan,2024-08-12,14:00:00,18,Hammarby,Brommapojkarna,2.5,2.4,3.75,2.08,3.8,3.13,1.29,3.5,1.03,18.25,1.18,4.93,1.54,2.38,1.53,2.38,1.22,1.19,1.87,2.25,1.67,1.57,1.64,3.21,1.65,6.75,2.33,1.2,3.95,1.34,2.9,1.57,2.23,2.0,1.8,2.38,1.5
Sweden Superettan,2024-08-12,14:00:00,18,Örgryte,Örebro,2.8,2.35,3.05,2.56,3.5,2.45,1.27,3.3,1.02,11.5,1.19,4.1,1.6,2.19,1.52,2.33,1.45,1.27,1.56,1.22,0.63,1.78,1.22,3.0,1.84,6.25,2.05,1.3,3.05,1.55,2.28,1.9,1.79,2.4,1.49,3.15,1.3
Sweden Superettan,2024-08-12,14:00:00,18,Landskrona,GIF Sundsvall,1.74,2.7,6.1,1.38,4.8,6.43,1.22,3.8,1.02,22.5,1.11,5.2,1.44,2.59,1.73,1.98,1.07,1.14,3.2,2.38,0.13,1.52,1.31,2.83,1.2,8.0,4.35,1.32,3.05,1.54,2.3,1.85,1.83,2.33,1.52,3.05,1.32
Poland Ekstraklasa,2024-08-12,14:00:00,4,Piast Gliwice,GKS Katowice,2.25,2.1,6.5,1.58,3.67,5.94,1.5,2.4,1.06,8.0,1.4,2.8,2.17,1.61,2.2,1.62,1.06,1.27,2.3,3.0,3.0,1.34,0.87,2.21,1.27,8.1,5.15,1.27,3.28,1.51,2.32,1.85,1.85,2.45,1.46,3.34,1.26
