League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J2 League,2024-10-20,01:00:00,35,Blaublitz Akita,V-Varen Nagasaki,3.4,2.1,3.2,2.8,3.2,2.45,1.4,2.75,0.0,0.0,0.0,0.0,2.0,1.75,1.73,2.0,0.0,0.0,0.0,1.41,1.85,1.34,1.57,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
Japan J2 League,2024-10-20,01:10:00,35,Shimizu S-Pulse,Montedio Yamagata,2.3,2.38,4.5,1.75,3.75,4.2,1.3,3.4,0.0,0.0,0.0,0.0,1.65,2.15,1.62,2.2,0.0,0.0,0.0,2.15,1.59,1.63,1.47,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
South Korea K League 2,2024-10-20,02:00:00,35,Cheonan City,Seoul E-Land,4.75,2.25,2.38,4.2,3.75,1.75,1.36,3.0,0.0,0.0,2.03,1.78,1.8,1.95,1.8,1.91,0.0,0.0,0.0,1.26,1.58,1.32,1.55,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 2,2024-10-20,02:00:00,35,Seongnam,Asan Mugunghwa,4.0,2.2,2.75,3.4,3.5,2.0,1.4,2.75,1.05,8.5,1.3,3.3,1.9,1.83,1.73,2.0,1.78,1.25,1.25,0.77,1.59,1.38,1.47,2.85,2.18,7.4,1.91,1.48,2.26,2.0,1.73,2.48,1.4,3.44,1.21,0.0,0.0
Japan J2 League,2024-10-20,02:00:00,35,Fagiano Okayama,Iwaki,2.63,2.1,4.33,1.95,3.4,3.6,1.4,2.75,1.05,8.5,1.33,3.1,2.0,1.75,1.83,1.83,1.25,1.25,1.78,1.62,1.5,1.44,1.46,2.9,1.44,9.5,3.0,0.0,0.0,1.3,3.05,2.0,2.22,2.0,1.73,2.36,1.44
Japan J2 League,2024-10-20,02:00:00,35,Tokushima Vortis,Fujieda MYFC,2.6,2.2,4.33,1.9,3.5,3.75,1.4,2.75,0.0,0.0,0.0,0.0,1.9,1.83,1.8,1.91,0.0,0.0,0.0,1.32,1.35,1.24,1.35,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan J2 League,2024-10-20,02:00:00,35,ThespaKusatsu Gunma,Tochigi,4.0,2.05,2.88,3.3,3.1,2.2,1.5,2.5,1.07,7.5,1.38,2.9,2.15,1.65,1.91,1.8,1.63,1.28,1.3,0.5,0.91,1.09,1.22,2.31,1.95,8.0,2.05,1.28,3.42,1.42,2.42,2.25,1.91,2.24,1.49,3.12,1.33
Japan J2 League,2024-10-20,02:00:00,35,Oita Trinita,Mito Hollyhock,3.0,2.05,3.75,2.35,3.1,3.0,1.44,2.63,0.0,0.0,1.55,2.3,2.1,1.7,1.83,1.83,0.0,0.0,0.0,1.06,1.18,1.27,1.35,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan J2 League,2024-10-20,03:00:00,35,Roasso Kumamoto,Renofa Yamaguchi,2.63,2.1,4.33,1.95,3.4,3.6,1.4,2.75,0.0,0.0,0.0,0.0,2.0,1.75,1.83,1.83,0.0,0.0,0.0,1.24,1.38,1.53,1.35,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 1,2024-10-20,03:00:00,34,Gangwon,FC Seoul,3.0,2.1,3.6,2.35,3.25,2.9,1.4,2.75,1.06,8.5,1.3,3.3,1.95,1.8,1.73,2.0,1.38,1.28,1.57,2.0,1.29,1.69,1.35,3.04,1.87,8.5,2.4,1.53,2.4,1.9,1.85,2.5,1.5,3.35,1.3,4.3,1.13
South Korea K League 2,2024-10-20,04:30:00,35,Anyang,Busan I'Park,3.2,2.1,3.5,2.43,3.24,2.71,1.44,2.63,1.06,8.0,1.3,3.3,2.0,1.73,1.8,1.91,1.38,1.25,1.57,1.74,1.56,1.55,1.62,3.17,1.75,8.0,2.38,1.32,2.78,1.59,2.05,2.1,1.67,2.69,1.34,3.74,1.18
Austria 2. Liga,2024-10-20,05:30:00,10,Admira,Amstetten,2.3,2.25,4.33,1.77,3.8,3.79,1.3,3.4,0.0,0.0,0.0,0.0,1.66,2.14,1.67,2.1,0.0,0.0,0.0,2.0,1.25,1.44,1.58,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-10-20,06:30:00,32,Nõmme Kalju,Trans,1.91,2.5,5.0,1.5,4.33,5.43,1.25,3.55,1.01,17.0,1.1,4.8,1.45,2.56,1.6,2.25,1.08,1.15,2.6,2.33,1.4,2.09,1.7,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2024-10-20,07:00:00,28,Shijiazhuang Ever Bright,Nantong Zhiyun,3.1,2.3,3.1,2.47,3.68,2.65,1.3,3.4,1.04,9.5,1.2,4.2,1.64,2.26,1.53,2.38,1.47,1.22,1.53,1.31,0.69,1.08,1.12,2.2,2.2,8.0,1.83,1.18,3.74,1.38,2.62,2.0,2.02,2.0,1.73,2.73,1.33
Poland Ekstraklasa,2024-10-20,07:15:00,12,GKS Katowice,Śląsk Wrocław,2.75,2.1,4.0,2.1,3.38,3.42,1.4,2.75,0.0,0.0,0.0,0.0,2.04,1.75,1.8,1.95,0.0,0.0,0.0,1.33,0.2,1.78,1.11,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2024-10-20,07:15:00,9,Willem II,Fortuna Sittard,3.0,2.05,4.0,2.31,3.6,2.7,1.44,2.63,1.04,9.45,1.32,3.26,1.63,2.09,1.95,1.8,1.36,1.28,1.68,1.5,1.0,1.05,1.05,2.1,1.85,6.5,2.45,1.26,3.6,1.45,2.65,1.75,2.05,2.2,1.63,2.85,1.4
Turkey Süper Lig,2024-10-20,07:30:00,9,Sivasspor,Hatayspor,2.88,2.1,4.0,2.03,3.48,3.68,1.44,2.63,1.05,9.0,1.34,3.15,2.08,1.75,1.83,1.83,1.36,1.36,1.72,1.0,0.33,1.31,1.02,2.33,1.7,5.8,2.32,1.41,2.65,1.7,2.02,2.1,1.64,2.7,1.38,3.55,1.24
Italy Serie A,2024-10-20,07:30:00,8,Empoli,Napoli,5.5,2.2,2.3,5.05,3.54,1.74,1.44,2.63,1.06,10.0,1.33,3.4,1.9,1.9,2.0,1.75,2.25,1.22,1.16,1.0,1.33,0.85,1.19,2.04,3.54,9.5,1.43,1.23,3.28,1.48,2.43,1.85,1.85,2.38,1.5,3.08,1.26
Czech Republic First League,2024-10-20,08:00:00,12,Bohemians 1905,Mladá Boleslav,2.88,2.3,3.4,2.35,3.35,2.65,1.33,3.25,1.04,9.0,1.22,4.0,1.72,2.12,1.57,2.25,1.4,1.25,1.57,1.2,1.2,1.44,1.35,2.79,1.6,9.0,2.6,0.0,0.0,1.21,4.1,1.36,2.6,1.77,1.95,2.11,1.65
Scotland Premiership,2024-10-20,08:00:00,8,Kilmarnock,Rangers,5.5,2.5,2.0,5.4,4.33,1.55,1.29,3.5,1.02,17.0,1.18,4.75,1.67,2.2,1.7,2.05,2.65,1.16,1.12,0.67,1.33,1.31,1.3,2.61,3.75,7.5,1.42,1.1,4.9,1.23,3.28,1.6,2.25,1.95,1.78,2.5,1.47
Estonia Meistriliiga,2024-10-20,08:30:00,32,Paide,Tallinna FC Flora,2.5,2.38,3.4,2.06,3.5,3.21,0.0,0.0,0.0,0.0,0.0,0.0,1.71,2.03,0.0,0.0,0.0,0.0,0.0,1.73,1.63,2.24,1.89,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2024-10-20,08:30:00,11,KRC Genk,Sint-Truiden,1.91,2.6,6.0,1.38,5.15,7.3,1.25,3.75,0.0,0.0,0.0,0.0,1.48,2.54,1.67,2.1,0.0,0.0,0.0,2.2,1.1,1.9,1.22,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2024-10-20,08:30:00,9,Hamburger SV,Magdeburg,2.1,2.6,4.5,1.62,4.54,4.64,1.22,4.0,1.01,17.0,1.14,5.5,1.41,2.78,1.5,2.5,1.15,1.16,2.25,2.0,3.0,1.62,1.22,2.84,1.37,9.5,3.69,1.13,5.45,1.25,3.72,1.43,2.68,1.8,2.0,2.12,1.67
Germany 2. Bundesliga,2024-10-20,08:30:00,9,Greuther Fürth,Nürnberg,2.38,2.4,4.0,1.83,4.04,3.86,1.29,3.5,1.01,13.0,1.18,4.75,1.52,2.43,1.53,2.38,1.22,1.18,1.9,1.25,1.0,1.41,1.22,2.63,1.41,9.0,3.49,1.17,4.7,1.31,3.25,1.91,2.39,2.0,1.8,2.37,1.55
Germany 2. Bundesliga,2024-10-20,08:30:00,9,Ulm,Karlsruher SC,3.5,2.38,2.75,3.09,3.72,2.17,1.3,3.4,1.04,10.0,1.18,4.5,1.65,2.23,1.53,2.38,1.7,1.22,1.36,0.75,1.5,1.52,1.27,2.79,2.43,8.5,1.75,1.22,4.0,1.4,2.83,2.0,2.13,2.08,1.7,2.7,1.43
China Chinese Super League,2024-10-20,08:35:00,28,Sichuan Jiuniu,Meizhou Hakka,2.6,2.38,3.75,1.86,3.52,3.24,1.3,3.4,0.0,0.0,0.0,0.0,1.67,2.15,1.57,2.25,0.0,0.0,0.0,0.92,0.69,1.28,1.24,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
Sweden Allsvenskan,2024-10-20,09:00:00,27,Kalmar,Mjällby,3.5,2.2,3.0,2.98,3.36,2.38,1.4,2.75,1.05,11.0,1.32,3.4,2.1,1.74,1.7,2.05,1.58,1.28,1.42,0.85,1.08,1.24,1.27,2.51,2.05,6.75,2.1,1.12,4.4,1.3,3.25,1.52,2.4,1.81,1.91,2.23,1.6
Sweden Allsvenskan,2024-10-20,09:00:00,27,Hammarby,Djurgården,3.0,2.2,3.4,2.63,3.26,2.73,1.36,3.0,1.05,12.0,1.28,3.75,1.84,1.96,1.67,2.1,1.44,1.28,1.58,2.08,1.92,1.64,1.55,3.19,1.98,6.4,2.22,1.26,3.5,1.45,2.55,1.74,2.0,2.15,1.64,2.7,1.42
Denmark Superliga,2024-10-20,09:00:00,12,AaB,Randers,3.4,2.3,2.75,3.06,3.66,2.21,1.3,3.4,0.0,0.0,0.0,0.0,1.69,2.17,1.57,2.25,0.0,0.0,0.0,1.8,1.4,1.17,1.13,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
Spain Segunda División,2024-10-20,09:00:00,10,Cádiz,Racing Santander,3.4,2.1,3.25,2.65,3.32,2.65,1.44,2.63,1.05,9.0,1.28,3.5,2.06,1.76,1.8,1.91,1.35,1.25,1.65,0.6,3.0,1.49,1.42,2.91,1.73,8.5,2.63,1.38,2.88,1.67,2.13,2.1,1.68,2.77,1.41,3.78,1.24
Denmark Superliga,2024-10-20,09:00:00,12,Lyngby,Viborg,3.6,2.3,2.75,3.03,3.64,2.23,1.33,3.25,0.0,0.0,0.0,0.0,1.71,2.13,1.62,2.2,0.0,0.0,0.0,0.83,0.83,1.17,1.44,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2024-10-20,09:00:00,10,RCD Mallorca,Rayo Vallecano,2.88,1.91,5.0,2.0,3.1,4.33,1.62,2.2,1.12,6.5,1.59,2.32,2.75,1.44,2.38,1.53,1.24,1.32,1.83,1.25,1.6,1.35,1.05,2.4,1.53,8.8,3.12,1.32,2.78,1.62,2.1,2.0,1.73,2.75,1.37,3.72,1.18
Norway Eliteserien,2024-10-20,09:30:00,25,Rosenborg,Brann,2.75,2.4,3.4,2.18,3.56,3.18,1.29,3.5,1.02,19.0,1.18,5.0,1.58,2.37,1.5,2.5,1.42,1.22,1.68,2.33,1.92,1.55,1.51,3.06,1.49,7.1,2.7,1.2,4.1,1.38,2.85,1.67,2.1,2.12,1.66,2.8,1.39
Netherlands Eredivisie,2024-10-20,09:30:00,9,Groningen,Utrecht,3.6,2.2,2.88,3.07,3.6,2.12,1.36,3.0,1.04,13.0,1.24,3.92,1.61,2.13,1.67,2.1,1.8,1.25,1.32,1.25,2.33,1.07,1.19,2.26,2.25,6.5,2.0,1.15,4.05,1.38,2.9,1.63,2.2,2.0,1.75,2.55,1.48
Netherlands Eredivisie,2024-10-20,09:30:00,9,Heracles,Ajax,6.5,2.6,1.83,7.03,5.2,1.35,1.25,3.75,1.01,21.0,1.14,5.31,1.48,2.54,1.75,2.0,2.8,1.15,1.1,1.25,1.33,1.54,1.61,3.15,6.0,10.0,1.2,1.14,4.2,1.36,3.0,1.62,2.3,1.96,1.78,2.5,1.5
Austria Bundesliga,2024-10-20,09:30:00,10,Austria Klagenfurt,Austria Wien,3.5,2.38,2.63,2.33,3.8,2.55,1.29,3.5,1.02,19.0,1.18,4.75,1.8,1.9,1.53,2.38,1.78,1.22,1.35,1.38,1.33,1.3,1.48,2.78,2.25,8.0,1.8,1.17,3.82,1.38,2.71,1.8,1.91,2.1,1.62,2.69,1.34
