League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J2 League,2024-09-25,07:00:00,30,Ventforet Kofu,Roasso Kumamoto,3.0,2.1,3.4,2.5,3.3,2.65,1.36,3.0,1.02,10.0,1.25,3.6,1.85,1.9,1.67,2.1,1.44,1.27,1.5,0.93,1.53,1.43,1.48,2.91,0.0,0.0,0.0,0.0,0.0,1.45,2.55,1.78,2.01,2.22,1.63,3.0,1.34
South Korea K League 2,2024-09-25,07:30:00,32,Suwon Bluewings,Busan I'Park,2.75,2.16,3.6,2.15,3.4,3.1,1.35,2.88,1.05,8.5,1.25,3.6,1.8,1.95,1.65,2.05,1.33,1.26,1.7,1.52,1.48,1.75,1.66,3.41,1.62,8.3,2.64,1.23,3.28,1.53,2.46,1.88,1.91,2.39,1.56,3.08,1.26
South Korea K League 2,2024-09-25,07:30:00,32,Gyeongnam,Gimpo Citizen,2.95,2.05,3.35,2.4,3.4,2.7,1.38,2.8,1.05,8.5,1.28,3.4,1.95,1.8,1.65,2.05,1.4,1.25,1.57,0.9,1.34,1.58,1.27,2.85,1.82,5.95,2.5,1.61,2.27,2.03,1.76,2.58,1.37,3.62,1.19,0.0,0.0
South Korea K League 2,2024-09-25,07:30:00,32,Bucheon 1995,Seongnam,2.79,2.27,3.82,2.05,3.5,3.3,1.35,3.08,1.03,9.0,1.22,3.35,1.87,1.87,1.66,2.04,1.31,1.27,1.64,1.5,0.82,1.4,1.42,2.82,1.67,7.8,2.55,1.36,2.61,1.71,2.11,2.17,1.68,2.88,1.3,0.0,0.0
Estonia Meistriliiga,2024-09-25,11:00:00,23,Nõmme Kalju,Tallinna FC Flora,2.88,2.2,3.25,2.25,3.5,2.85,1.3,3.2,1.03,12.0,1.2,4.33,1.72,2.05,1.57,2.25,1.42,1.2,1.6,2.29,1.64,2.1,1.86,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway First Division,2024-09-25,11:00:00,24,Egersund,Stabæk,2.5,2.6,3.1,2.2,4.2,2.7,1.17,4.65,1.01,14.75,1.05,8.0,1.28,3.34,1.25,3.5,1.43,1.21,1.66,1.36,1.18,2.05,1.95,4.0,1.75,8.5,2.41,0.0,0.0,0.0,0.0,1.32,3.1,1.64,2.23,2.0,1.79
Estonia Meistriliiga,2024-09-25,11:00:00,23,Paide,Trans,2.0,2.4,5.0,1.53,4.33,5.0,1.29,3.15,1.02,13.0,1.15,3.98,1.63,2.2,1.69,2.0,1.12,1.18,2.3,1.92,1.31,2.29,1.8,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2024-09-25,11:30:00,3,Septemvri Sofia,CSKA 1948 Sofia,6.5,2.1,2.2,7.0,3.6,1.53,1.44,2.63,1.04,7.8,1.38,2.9,2.15,1.67,2.2,1.62,2.15,1.22,1.12,0.75,2.0,1.27,1.65,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland Úrvalsdeild,2024-09-25,13:15:00,1,KA,HK,1.67,2.75,6.5,1.3,5.5,8.0,1.21,4.15,1.01,30.0,1.07,7.0,1.36,2.95,1.57,2.25,1.06,1.12,3.34,1.36,0.64,1.79,1.58,3.37,1.12,13.0,7.08,0.0,0.0,1.15,4.75,1.19,3.58,1.37,2.58,1.8,2.0
Austria Bundesliga,2024-09-25,13:30:00,6,Austria Wien,Sturm Graz,3.6,2.25,2.75,3.3,3.6,2.1,1.33,3.25,1.02,10.5,1.18,4.05,1.66,2.2,1.62,2.2,1.65,1.24,1.29,3.0,1.5,1.88,0.94,2.82,2.2,6.6,2.05,1.17,4.25,1.34,2.88,1.62,2.16,2.05,1.72,2.65,1.42
