League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Estonia Meistriliiga,2024-09-17,11:30:00,28,Trans,Tallinna FC Flora,4.33,2.2,2.3,4.2,3.7,1.73,1.3,3.2,1.04,11.0,1.22,4.2,1.67,2.07,1.62,2.2,1.95,1.22,1.14,1.08,1.69,1.79,1.9,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2024-09-17,11:30:00,28,Kuressaare,Tallinna FC Levadia,10.0,2.8,1.53,14.0,6.5,1.15,1.22,3.75,1.01,17.0,1.14,5.5,1.5,2.41,2.2,1.62,4.4,1.08,1.04,0.86,2.54,1.44,2.36,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic First League,2024-09-17,12:00:00,6,Viktoria Plzeň,Sigma Olomouc,1.85,2.64,6.79,999.99,0.0,999.99,1.28,3.4,1.03,18.0,1.2,4.65,1.6,2.19,1.8,1.9,1.13,1.19,2.75,3.0,1.33,1.85,1.22,3.07,1.16,10.25,6.85,1.11,5.9,1.23,3.9,1.36,2.79,1.67,2.19,2.06,1.75
Estonia Meistriliiga,2024-09-17,13:30:00,28,Tallinna Kalev,Paide,7.5,2.8,1.57,8.5,5.0,1.25,1.22,3.9,1.01,25.0,1.1,6.5,1.38,2.81,1.73,2.0,3.6,1.09,1.02,1.0,2.0,1.55,1.85,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2024-09-17,14:00:00,3,Galatasaray,Gazişehir Gaziantep,1.62,2.7,7.5,1.22,5.8,10.0,1.22,3.8,1.01,17.0,1.13,6.0,1.41,2.78,1.8,2.0,1.07,1.15,3.74,3.0,1.5,2.36,1.13,3.49,1.15,9.0,5.3,1.26,3.4,1.44,2.55,1.72,1.98,2.08,1.65,2.65,1.41
Spain La Liga,2024-09-17,14:00:00,7,RCD Mallorca,Real Sociedad,3.75,1.8,3.75,3.05,3.07,2.77,1.67,2.1,1.13,5.5,1.67,2.1,3.1,1.36,2.38,1.53,1.44,1.44,1.4,0.67,2.0,1.4,0.61,2.01,1.9,6.25,2.12,1.47,2.48,1.77,1.91,2.23,1.56,2.9,1.34,3.9,1.2
Czech Republic First League,2024-09-17,14:30:00,6,Mladá Boleslav,Slavia Praha,5.88,2.56,1.98,999.99,0.0,999.99,1.3,3.3,1.03,17.75,1.2,4.63,1.6,2.19,1.75,1.95,2.6,1.2,1.14,3.0,2.0,1.7,1.36,3.06,5.15,8.5,1.26,1.16,4.8,1.27,3.28,1.55,2.37,1.9,1.9,2.34,1.56
Netherlands Eredivisie,2024-09-17,15:00:00,3,Twente,Heerenveen,1.91,2.5,6.5,1.4,4.5,7.0,1.3,3.4,1.03,18.25,1.2,4.55,1.47,2.57,1.91,1.91,1.13,1.18,2.8,1.0,0.0,2.19,1.25,3.44,1.44,7.0,3.15,1.15,4.6,1.27,3.3,1.47,2.48,1.73,1.96,2.14,1.62
Netherlands Eerste Divisie,2024-09-17,15:00:00,5,Ajax II,AZ II,2.54,2.66,3.45,2.11,3.93,3.06,1.22,3.8,1.01,27.0,1.08,5.9,1.35,2.84,1.35,2.9,1.3,1.25,1.67,0.5,0.5,1.96,1.06,3.02,1.7,6.7,2.72,1.2,4.25,1.36,2.79,1.7,2.13,2.12,1.71,2.71,1.38
Netherlands Eerste Divisie,2024-09-17,15:00:00,5,Volendam,Dordrecht,2.4,2.5,3.3,2.13,3.98,2.98,1.2,3.95,1.01,30.0,1.11,6.25,1.36,3.1,1.33,3.25,1.36,1.22,1.67,1.5,1.33,1.64,1.64,3.28,1.81,6.75,2.47,1.15,4.7,1.3,3.2,1.52,2.37,1.9,1.9,2.3,1.55
Belgium Pro League,2024-09-17,15:00:00,5,RSC Anderlecht,KRC Genk,2.75,2.15,3.45,2.2,3.5,3.0,1.33,3.0,1.01,14.5,1.24,4.01,1.7,2.08,1.53,2.3,1.36,1.25,1.65,1.67,2.0,1.68,1.92,3.6,1.94,6.55,2.35,1.24,3.48,1.47,2.49,1.83,1.91,2.33,1.53,3.08,1.3
