League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
China Chinese Super League,2024-08-02,08:35:00,21,Qingdao Youth Island,Shijiazhuang Ever Bright,2.5,2.38,4.0,1.89,3.46,3.44,1.3,3.4,1.04,9.0,1.2,4.2,1.65,2.2,1.57,2.25,1.25,1.22,1.83,0.91,0.6,1.28,0.97,2.25,1.57,8.5,2.75,1.25,3.42,1.48,2.4,1.9,1.9,2.38,1.49,3.2,1.28
Finland Veikkausliiga,2024-08-02,12:00:00,18,Inter Turku,Mariehamn,2.0,2.4,6.0,1.55,3.6,5.25,1.33,3.25,1.03,10.5,1.19,3.92,1.7,2.05,1.91,1.91,1.11,1.21,2.68,1.67,1.0,1.61,1.19,2.8,1.21,11.0,5.17,1.17,4.2,1.41,2.75,1.64,2.2,2.04,1.74,3.0,1.36
Czech Republic First League,2024-08-02,12:30:00,3,Slovan Liberec,Slavia Praha,5.4,2.39,1.99,4.8,4.0,1.5,1.29,3.3,1.01,12.0,1.18,4.33,1.61,2.15,1.73,1.99,2.46,1.19,1.12,1.0,1.0,1.26,1.65,2.91,3.56,9.5,1.41,1.16,4.7,1.28,3.2,1.51,2.32,2.05,1.7,2.38,1.49
Romania Liga I,2024-08-02,13:00:00,4,Oţelul Galaţi,Hermannstadt,2.95,1.87,4.0,2.1,2.9,3.4,1.58,2.26,1.1,6.0,1.5,2.4,2.43,1.54,2.15,1.65,1.28,1.3,1.63,1.0,0.0,1.29,0.91,2.2,1.91,7.5,2.2,1.47,2.43,1.9,1.9,2.4,1.48,3.3,1.27,4.6,1.14
Austria 2. Liga,2024-08-02,13:00:00,1,Admira,Kapfenberger SV,2.1,2.25,5.0,1.6,3.7,5.5,1.35,3.04,1.01,10.25,1.22,3.65,1.75,2.05,1.83,1.83,1.15,1.23,2.2,0.0,0.0,0.0,0.0,0.0,1.23,8.8,5.6,1.19,4.4,1.35,2.84,2.1,2.15,2.07,1.72,2.67,1.39
Austria 2. Liga,2024-08-02,13:00:00,1,SV Stripfing Weiden,Ried,5.5,2.5,1.91,5.25,4.33,1.44,1.27,3.54,1.02,12.0,1.14,4.6,1.55,2.3,1.8,1.91,2.71,1.17,1.1,0.0,0.0,0.0,0.0,0.0,6.45,8.9,1.19,1.31,3.04,1.56,2.34,1.93,1.86,2.4,1.53,3.64,1.22
Austria 2. Liga,2024-08-02,13:00:00,1,Horn,Rapid Wien II,3.2,2.25,2.88,2.3,3.4,2.5,1.33,3.25,0.0,0.0,0.0,0.0,1.65,2.1,1.57,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2024-08-02,13:00:00,1,Liefering,First Vienna,2.63,2.4,3.1,2.0,3.7,2.8,1.24,3.8,1.01,15.5,1.11,5.25,1.41,2.57,1.44,2.63,1.36,1.24,1.71,0.0,0.0,0.0,0.0,0.0,1.61,7.0,2.93,0.0,0.0,1.25,3.42,1.49,2.5,1.82,1.97,2.26,1.6
Bulgaria First League,2024-08-02,13:00:00,3,Hebar 1918,Slavia Sofia,1.06,2.04,2.08,7.2,3.8,1.51,1.57,2.25,1.09,2.84,1.38,2.84,2.26,1.62,2.38,1.64,2.68,1.3,1.11,0.0,0.0,1.05,1.68,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2024-08-02,13:00:00,3,Zagłębie Lubin,Puszcza Niepołomice,2.6,2.2,4.5,1.95,3.3,3.3,1.38,2.8,1.05,9.5,1.28,3.55,1.85,1.85,1.91,1.91,1.28,1.22,1.8,1.0,0.0,0.84,0.85,1.69,1.48,8.7,3.34,1.22,3.8,1.32,2.98,2.1,2.05,2.05,1.7,2.54,1.43
