IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214529526,South Korean K League 2,2023-05-29,04:00:00,Bucheon FC 1995,Gimpo Citizen,2.6,3.05,2.92,2.22,1.67,1.98,1.92,11.0,11.0,20.0,1.01,9.8,7.6,14.5,42.0,17.5,13.5,22.0,1.01,1.01,36.0,1.01,1.01,1.01,1.01
1.214491456,South Korean K League 1,2023-05-29,04:30:00,Pohang Steelers,Jeonbuk Motors,2.4,3.25,3.25,2.1,1.74,1.83,2.08,13.5,14.0,26.0,65.0,11.5,8.6,17.0,48.0,17.5,14.0,23.0,70.0,38.0,34.0,55.0,140.0,29.0,55.0
1.214604081,Chinese Super League,2023-05-29,08:35:00,Changchun Yatai,Shanghai Port FC,5.7,3.75,1.64,2.04,1.88,2.04,1.76,13.5,7.8,10.0,17.0,990.0,9.4,10.5,21.0,48.0,25.0,26.0,46.0,170.0,100.0,110.0,180.0,150.0,12.5
1.214313726,Danish Superliga,2023-05-29,09:00:00,Lyngby,AaB,3.1,3.6,2.28,1.78,2.02,1.67,2.22,18.5,13.5,18.0,34.0,17.0,10.0,13.5,28.0,26.0,16.5,19.5,42.0,60.0,40.0,50.0,95.0,34.0,19.0
1.214313366,Danish Superliga,2023-05-29,09:00:00,Silkeborg,Midtjylland,3.65,3.8,2.02,1.74,2.24,1.67,2.26,18.0,11.5,14.5,26.0,17.5,9.4,11.5,21.0,30.0,16.5,18.5,34.0,75.0,44.0,50.0,90.0,38.0,13.0
1.214352286,Norwegian 1st Division,2023-05-29,10:00:00,Bryne,KFUM Oslo,2.28,3.55,3.1,1.77,2.1,1.62,2.32,20.0,17.5,28.0,65.0,14.0,10.5,16.5,40.0,18.5,13.5,19.5,48.0,36.0,27.0,40.0,90.0,17.5,32.0
1.214352016,Norwegian 1st Division,2023-05-29,10:00:00,Jerv,Hodd,2.04,3.55,3.65,1.94,1.92,1.79,2.08,14.5,15.0,29.0,1.01,10.0,8.6,17.0,50.0,13.5,11.5,20.0,60.0,27.0,24.0,40.0,1.01,16.5,50.0
1.214352106,Norwegian 1st Division,2023-05-29,10:00:00,Start,Ranheim IL,2.02,4.1,2.94,1.47,2.72,1.53,2.7,34.0,25.0,34.0,60.0,20.0,13.0,17.5,34.0,22.0,14.0,18.0,36.0,34.0,23.0,29.0,60.0,10.5,19.0
1.214351836,Norwegian 1st Division,2023-05-29,10:00:00,Moss,Raufoss,2.3,3.4,3.05,1.76,2.04,1.63,2.28,18.0,15.5,24.0,55.0,13.5,9.4,15.0,36.0,18.5,13.0,18.5,46.0,38.0,27.0,40.0,90.0,19.5,28.0
1.214351746,Norwegian 1st Division,2023-05-29,10:00:00,Fredrikstad,Asane,1.65,4.1,4.9,1.74,2.1,1.79,2.06,18.5,21.0,44.0,1.01,10.5,10.5,22.0,70.0,11.5,10.5,21.0,70.0,18.5,18.0,34.0,1.01,9.6,70.0
