IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216780929,Japanese J League,2023-08-12,02:00:00,Sapporo,Tosu,1.8,4.7,4.2,1.52,2.8,1.58,2.62,26.0,25.0,38.0,90.0,14.5,11.5,17.5,40.0,15.0,10.5,16.0,40.0,21.0,16.5,24.0,60.0,7.2,30.0
1.216859667,Romanian Liga II,2023-08-12,05:00:00,CSC 1599 Selimbar,FC Unirea Dej,2.18,3.1,3.7,2.34,1.58,2.04,1.78,10.5,13.0,29.0,95.0,8.4,8.2,19.0,65.0,14.0,13.0,25.0,90.0,34.0,32.0,60.0,1.01,29.0,85.0
1.216859758,Romanian Liga II,2023-08-12,05:00:00,ACS Dumbravita,FC Hunedoara,2.44,3.3,2.9,1.28,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216859577,Romanian Liga II,2023-08-12,05:00:00,Gloria Buzau,CS Tunari,1.49,3.95,6.0,1.28,1.08,1.89,1.76,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216859487,Romanian Liga II,2023-08-12,05:00:00,Concordia Chiajna,FCM Alexandria,1.66,3.7,5.4,1.35,1.11,2.06,1.72,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216860516,Romanian Liga II,2023-08-12,05:00:00,Unirea Slobozia,ACS Viitorul Tg Jiu,1.51,4.2,7.2,1.98,1.95,2.06,1.79,15.5,24.0,65.0,1.01,8.0,11.0,32.0,1.01,8.8,11.0,29.0,1.01,14.0,18.0,44.0,1.01,9.0,1.01
1.216863775,Romanian Liga II,2023-08-12,05:00:00,Csikszereda,Progresul 1944 Spartac,1.28,5.8,9.6,1.4,1.96,2.1,1.69,32.0,65.0,170.0,990.0,15.0,18.0,65.0,440.0,11.0,12.0,50.0,390.0,12.5,18.5,70.0,440.0,8.2,800.0
1.216845899,Czech 2 Liga,2023-08-12,05:30:00,Prostejov,FC Sellier & Bellot Vlasim,2.46,3.7,2.76,1.63,2.24,1.54,2.34,22.0,990.0,24.0,48.0,990.0,10.5,990.0,30.0,21.0,990.0,990.0,38.0,40.0,26.0,36.0,75.0,990.0,990.0
1.216859938,Romanian Liga II,2023-08-12,06:00:00,CSM Slatina,Chindia Targoviste,3.15,3.05,2.26,2.24,1.74,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216952130,Japanese J League 2,2023-08-12,06:00:00,Shimizu,Renofa Yamaguchi,1.33,5.8,8.6,1.64,2.3,1.01,1.01,30.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216783147,Japanese J League,2023-08-12,06:00:00,Albirex Niigata,Shonan,2.2,3.6,3.5,1.94,2.0,1.72,2.06,17.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216952022,Japanese J League 2,2023-08-12,06:00:00,Mito,Nagasaki,2.44,3.55,3.0,1.93,1.91,1.74,2.14,14.5,13.0,22.0,55.0,11.5,8.4,14.0,36.0,17.0,12.5,19.0,48.0,36.0,28.0,42.0,100.0,22.0,32.0
1.216951806,Japanese J League 2,2023-08-12,06:00:00,FC Machida,Iwata,2.48,3.3,3.2,2.08,1.84,1.01,2.1,1.01,1.01,1.01,1.01,1.01,12.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216953615,Japanese J League,2023-08-12,07:00:00,Kashiwa,C-Osaka,2.72,3.5,2.78,1.98,1.9,1.79,2.12,13.5,12.0,18.5,42.0,11.5,7.8,13.0,32.0,18.0,13.0,17.5,46.0,40.0,30.0,44.0,95.0,26.0,27.0
1.216850775,South Korean K League 2,2023-08-12,07:00:00,FC Anyang,Ansan Greeners FC,1.48,4.5,7.0,1.73,2.1,1.89,1.9,19.0,27.0,70.0,230.0,9.6,12.0,32.0,120.0,9.8,11.0,27.0,110.0,15.0,17.5,40.0,160.0,8.2,140.0
1.216671057,Portuguese Segunda Liga,2023-08-12,07:00:00,Pacos Ferreira,Leiria,1.96,3.65,3.95,1.86,1.94,1.8,2.1,16.0,17.0,34.0,90.0,11.0,9.4,18.5,55.0,14.0,12.0,21.0,65.0,26.0,23.0,40.0,120.0,15.0,55.0
1.216951698,Japanese J League 2,2023-08-12,07:00:00,Kanazawa,Kumamoto,2.86,3.6,2.54,1.7,2.22,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216953361,Japanese J League,2023-08-12,07:00:00,Kawasaki,Kobe,2.18,3.7,3.5,1.86,2.08,1.75,2.18,18.5,18.0,29.0,70.0,13.0,10.0,18.0,46.0,17.0,13.0,20.0,55.0,30.0,27.0,40.0,100.0,17.5,40.0
1.216983927,South Korean K League 1,2023-08-12,07:00:00,Jeonbuk Motors,Suwon Bluewings,1.72,3.9,5.3,1.97,1.93,1.91,1.92,14.5,19.0,42.0,140.0,8.4,9.4,23.0,80.0,10.5,10.5,24.0,90.0,18.0,20.0,40.0,140.0,12.0,100.0
1.216953487,Japanese J League,2023-08-12,07:00:00,FC Tokyo,Kyoto,2.06,3.6,3.9,2.06,1.87,1.88,2.02,12.5,14.5,28.0,85.0,55.0,8.2,17.0,55.0,13.0,11.0,19.5,65.0,25.0,23.0,40.0,120.0,17.0,60.0
1.216951914,Japanese J League 2,2023-08-12,07:00:00,Oita,Fujieda Myfc,1.94,3.85,3.95,1.7,2.18,1.65,2.3,19.0,18.5,32.0,75.0,12.0,9.6,17.0,44.0,14.5,11.0,18.0,48.0,25.0,20.0,32.0,85.0,12.0,36.0
1.216953741,Japanese J League,2023-08-12,07:00:00,Fukuoka,Yokohama FC,1.94,3.45,4.5,2.26,1.69,2.04,1.87,12.5,15.5,36.0,120.0,8.4,8.6,21.0,80.0,12.5,11.5,26.0,95.0,24.0,1.01,55.0,180.0,19.5,110.0
1.216952238,Japanese J League 2,2023-08-12,07:00:00,Yamagata,Jef Utd Chiba,2.86,3.55,2.56,1.83,2.1,1.7,2.26,18.5,15.0,21.0,40.0,16.0,10.0,14.5,32.0,23.0,15.5,19.0,42.0,46.0,34.0,44.0,90.0,26.0,22.0
1.216964660,Thai Division 1,2023-08-12,07:30:00,Rayong FC,Lampang FC,2.92,3.05,2.44,2.14,1.81,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216808145,Japanese J League,2023-08-12,07:30:00,Yokohama FM,G-Osaka,1.76,4.7,4.3,1.42,3.05,1.49,2.84,34.0,30.0,44.0,95.0,17.5,12.0,18.5,42.0,16.0,11.0,16.0,38.0,22.0,15.5,22.0,55.0,5.9,25.0
