ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32699177,1.219407461,Japanese J League Cup,2023-10-11,07:00:00,Yokohama FM,Urawa,2.08,3.75,3.45,1.66,2.24,1.64,2.34,21.0,18.5,30.0,70.0,13.5,9.8,16.5,42.0,16.0,12.0,18.5,48.0,29.0,23.0,34.0,85.0,14.0,34.0
32699227,1.219409158,Japanese J League Cup,2023-10-11,07:00:00,Fukuoka,Nagoya,2.98,3.0,2.74,2.64,1.49,2.14,1.71,8.0,8.6,17.0,50.0,9.0,7.4,14.5,44.0,19.5,15.5,26.0,80.0,60.0,50.0,85.0,980.0,65.0,55.0
32706568,1.219562110,Turkish Cup,2023-10-11,07:00:00,Kastamonuspor,Sebat Genclik Spor,1.05,1.23,1.24,1.4,1.65,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32706550,1.219560861,Turkish Cup,2023-10-11,07:00:00,Eynesil Belediyespor,Erbaaspor,2.76,3.15,2.54,1.06,1.07,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32706577,1.219562019,Turkish Cup,2023-10-11,07:00:00,Zonguldakspor,Tokat Beledi̇ye Plevne Spor,1.47,4.2,1.18,1.2,1.11,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32706576,1.219562290,Turkish Cup,2023-10-11,08:00:00,Nazilli Belediyespor,Yeni Altindag B,1.05,4.0,1.05,1.19,2.24,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32706567,1.219562380,Turkish Cup,2023-10-11,08:00:00,Etimesgut Belediyespor,Mardin Buyuksehir Belediy,1.05,3.55,1.05,1.05,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32706564,1.219562471,Turkish Cup,2023-10-11,08:00:00,Sariyer G.K.,Karabuk Idmanyurdu,1.4,4.4,2.66,1.05,2.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32705666,1.219542675,Turkish Cup,2023-10-11,08:00:00,Usakspor,Aliaga Futbol AS,2.3,3.25,1.07,1.06,1.16,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32706563,1.219562561,Turkish Cup,2023-10-11,08:00:00,Arnavutkoy Belediyesi GVS,Silivrispor,1.67,3.65,4.7,1.06,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
