IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214939358,Argentinian Primera Division,2023-06-09,15:30:00,Barracas Central,Rosario Central,4.2,1.7,5.5,36.0,1.02,11.5,1.08,1.88,7.0,55.0,700.0,5.6,18.5,150.0,1.01,38.0,130.0,970.0,1.01,410.0,1.01,1.01,1.01,1.01,1.01
1.214968374,Irish Premier Division,2023-06-09,15:45:00,Derry City,Bohemians,3.0,2.0,5.5,15.5,1.06,6.6,1.16,2.52,7.6,55.0,1.01,4.6,11.5,100.0,1.01,18.0,60.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214969650,Irish Premier Division,2023-06-09,15:45:00,Shelbourne,Sligo Rovers,3.25,2.18,4.1,1.56,2.72,6.6,1.16,1.01,1.01,1.01,1.01,1.01,2.88,6.2,32.0,1.01,5.2,10.0,50.0,1.01,20.0,42.0,180.0,75.0,110.0
1.214968464,Irish Premier Division,2023-06-09,15:45:00,Cork City,Dundalk,3.95,2.14,3.4,1.54,2.78,3.8,1.33,1.01,1.01,1.01,1.01,1.01,2.88,5.2,23.0,1.01,5.8,10.0,48.0,1.01,28.0,50.0,190.0,110.0,80.0
1.214969740,Irish Premier Division,2023-06-09,15:45:00,Drogheda,St Patricks,4.0,2.48,2.8,1.4,3.4,3.8,1.32,1.01,1.01,1.01,1.01,1.01,3.7,4.9,15.0,1.01,6.6,8.8,28.0,1.01,25.0,40.0,140.0,80.0,42.0
1.214969830,Irish Premier Division,2023-06-09,16:00:00,Shamrock Rovers,UCD,1.01,100.0,100.0,1.52,2.84,3.8,1.32,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,8.6,29.0,1.01,1.01,1.21,1.01
1.215079680,Icelandic 1 Deild,2023-06-09,16:15:00,Aegir,IA Akranes,6.2,3.45,1.74,2.76,1.53,2.58,1.55,9.4,6.2,8.4,1.01,15.5,9.0,1000.0,28.0,50.0,32.0,44.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214939827,Argentinian Primera Division,2023-06-09,20:00:00,CA Independiente,Sarmiento de Junin,2.1,3.2,4.5,2.74,1.56,2.22,1.73,8.6,12.0,32.0,120.0,7.0,7.6,20.0,85.0,11.5,12.0,29.0,120.0,29.0,34.0,75.0,260.0,29.0,150.0
1.215088548,Canadian Premier League,2023-06-09,20:30:00,York9,Atletico Ottawa,2.4,3.1,3.05,2.28,1.64,2.06,1.84,11.0,11.5,23.0,65.0,9.8,7.0,16.0,50.0,16.5,14.0,24.0,75.0,42.0,36.0,60.0,1.01,34.0,55.0
1.215068082,Ecuadorian Serie A,2023-06-09,21:00:00,Univ Catolica (Ecu),Mushuc Runa,1.62,4.1,5.9,1.9,2.0,1.9,1.97,16.5,25.0,60.0,200.0,9.8,11.5,28.0,110.0,11.0,10.5,27.0,110.0,18.5,20.0,42.0,160.0,11.0,130.0
1.215062413,Peruvian Primera Division,2023-06-09,21:00:00,Cienciano,Sport Boys (Per),1.33,5.8,11.5,1.6,2.56,1.96,1.9,25.0,40.0,1.01,1.01,10.5,14.0,42.0,1.01,9.0,11.0,32.0,1.01,11.0,14.0,40.0,1.01,5.1,1.01
1.214986468,Brazilian Serie B,2023-06-09,21:30:00,ABC RN,Chapecoense,2.2,3.2,4.2,2.78,1.55,2.2,1.76,8.6,11.5,29.0,110.0,6.8,7.2,19.0,75.0,12.5,12.0,27.0,110.0,29.0,32.0,65.0,240.0,32.0,120.0
1.215087923,US United Soccer League,2023-06-09,23:00:00,San Diego Loyal SC,Sacramento Republic,2.68,3.65,2.62,1.84,2.1,1.69,2.28,18.5,15.0,22.0,42.0,15.5,10.0,14.5,34.0,22.0,15.0,19.5,44.0,44.0,34.0,46.0,95.0,26.0,24.0
