IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214016280,Mexican Liga MX,2023-05-12,00:10:00,Tigres,Toluca,1.87,3.8,4.0,1.04,2.2,1.01,1.01,19.5,1.01,38.0,100.0,12.0,10.0,19.0,100.0,14.0,11.5,19.5,110.0,23.0,21.0,34.0,95.0,11.5,1.01
1.213910554,Australian A-League Men,2023-05-12,06:45:00,Sydney FC,Melbourne City,2.86,3.75,2.56,1.67,2.3,1.56,2.46,21.0,16.0,21.0,38.0,17.0,10.5,13.5,28.0,1.01,14.5,17.0,36.0,44.0,30.0,38.0,70.0,21.0,18.0
1.213837912,Japanese J League,2023-05-12,07:30:00,FC Tokyo,Kawasaki,3.3,3.45,2.3,1.98,1.87,1.01,1.01,14.5,11.0,16.0,34.0,14.5,8.4,13.0,28.0,25.0,15.5,20.0,1.01,1.01,1.01,1.01,1.01,40.0,21.0
1.214037241,Bulgarian A League,2023-05-12,11:00:00,Pirin Blagoevgrad,Hebar,1.04,1.01,1.04,1.01,1.11,1.01,1.01,1.01,1.01,1.01,1.01,7.6,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213635294,Romanian Liga I,2023-05-12,11:30:00,FC Voluntari,Botosani,1.99,3.1,1.83,2.3,1.62,1.96,1.75,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213848611,Polish Ekstraklasa,2023-05-12,13:00:00,Piast Gliwice,Korona Kielce,1.64,3.5,5.4,2.12,1.7,1.92,1.01,12.5,18.0,1.01,1.01,7.4,9.2,1.01,1.01,10.0,10.5,1.01,1.01,1.01,1.01,50.0,1.01,15.5,1.01
1.213954101,Croatian 1 HNL,2023-05-12,13:00:00,Slaven Belupo,Lokomotiva,1.41,1.5,2.82,2.14,1.71,1.01,1.01,12.5,11.5,1.01,1.01,11.5,8.0,1.01,1.01,20.0,14.5,1.01,1.01,1.01,1.01,1.01,1.01,34.0,34.0
1.214037151,Bulgarian A League,2023-05-12,13:15:00,Beroe Stara Za,Septemvri,1.04,1.01,1.39,2.2,1.35,1.01,1.01,1.01,1.01,1.01,1.01,8.8,8.2,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213854053,German Bundesliga 2,2023-05-12,13:30:00,FC Magdeburg,Nurnberg,2.24,3.75,3.35,1.75,2.18,1.61,2.38,18.0,16.5,25.0,60.0,12.5,9.2,14.5,36.0,15.5,11.5,16.0,42.0,29.0,22.0,32.0,75.0,15.0,29.0
1.213948807,Slovakian Super League,2023-05-12,13:30:00,Zlate Moravce,Trencin,2.54,3.3,2.64,1.85,2.02,1.66,2.08,16.5,14.5,1.01,1.01,13.5,9.2,14.5,1.01,19.5,13.5,18.5,1.01,1.01,1.01,1.01,1.01,24.0,1.01
1.213848866,German Bundesliga 2,2023-05-12,13:30:00,SV Sandhausen,Hansa Rostock,1.04,3.1,2.64,2.1,1.73,1.01,1.01,1.01,1.01,1.01,1.01,1.01,7.8,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213948987,Portuguese Segunda Liga,2023-05-12,14:00:00,CD Trofense,Club Football Estrela,2.6,3.5,2.2,1.98,1.85,1.7,2.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213955091,Norwegian Eliteserien,2023-05-12,14:00:00,Odds BK,Lillestrom,2.78,3.35,2.6,1.94,1.92,1.01,1.01,1.01,1.01,1.01,1.01,1.01,8.6,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213978022,German 3 Liga,2023-05-12,14:00:00,Ingolstadt,Duisburg,1.04,1.01,1.04,1.63,2.26,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213862734,Swedish Superettan,2023-05-12,14:00:00,Jonkopings Sodra,AFC Eskilstuna,1.96,3.25,3.95,1.81,1.9,1.01,1.01,1.01,1.01,1.01,1.01,9.8,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213804870,Danish Superliga,2023-05-12,14:00:00,OB,AaB,2.76,3.65,2.56,1.71,2.26,1.01,1.01,20.0,15.0,20.0,1.01,15.5,10.0,13.5,28.0,22.0,13.5,18.5,1.01,1.01,32.0,1.01,1.01,1.01,1.01
1.213848158,Austrian Bundesliga,2023-05-12,14:30:00,WSG Wattens,SV Ried,1.04,1.01,3.3,1.78,2.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,9.4,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213635204,Romanian Liga I,2023-05-12,14:30:00,Rapid Bucharest,ACS Sepsi OSK,2.1,3.25,3.4,2.02,1.77,1.01,1.01,14.5,15.5,28.0,75.0,10.5,8.8,17.5,50.0,15.0,12.0,21.0,65.0,29.0,27.0,46.0,120.0,19.5,55.0
1.213975782,Dutch Eerste Divisie,2023-05-12,15:00:00,PEC Zwolle,Roda JC,1.25,6.6,1.14,1.37,3.2,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214020585,Peruvian Primera Division,2023-05-12,15:00:00,Sport Huancayo,UTC Cajamarca,1.56,4.1,5.5,1.02,1.32,1.01,1.01,1.01,1.01,1.01,1.01,9.2,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213947899,Dutch Eerste Divisie,2023-05-12,15:00:00,Jong Ajax Amsterdam,Jong AZ Alkmaar,1.36,1.01,1.04,1.02,1.89,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213947511,Dutch Eerste Divisie,2023-05-12,15:00:00,FC Oss,Jong PSV Eindhoven,2.84,3.15,2.24,1.59,2.34,1.47,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213875530,Dutch Eredivisie,2023-05-12,15:00:00,FC Twente,NEC Nijmegen,1.5,5.1,7.0,1.64,2.4,1.82,2.08,22.0,32.0,65.0,210.0,11.0,12.0,26.0,95.0,9.8,9.6,22.0,85.0,14.0,14.5,29.0,110.0,6.6,90.0
1.213975962,Dutch Eerste Divisie,2023-05-12,15:00:00,MVV Maastricht,SC Telstar,2.58,1.57,1.04,1.58,2.44,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213975872,Dutch Eerste Divisie,2023-05-12,15:00:00,Willem II,Jong FC Utrecht,1.2,1.04,1.05,1.4,3.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213947709,Dutch Eerste Divisie,2023-05-12,15:00:00,NAC Breda,Heracles,3.65,1.01,1.83,1.5,2.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213976632,Dutch Eerste Divisie,2023-05-12,15:00:00,ADO Den Haag,FC Dordrecht,1.12,5.0,1.05,1.56,2.46,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213976053,Dutch Eerste Divisie,2023-05-12,15:00:00,FC Eindhoven,Helmond Sport,1.16,4.7,1.04,1.74,2.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213976542,Dutch Eerste Divisie,2023-05-12,15:00:00,VVV Venlo,De Graafschap,1.05,1.04,1.05,1.57,2.42,1.52,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213976359,Dutch Eerste Divisie,2023-05-12,15:00:00,Den Bosch,Almere City,5.5,4.1,1.49,1.53,1.6,1.72,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.213848521,Polish Ekstraklasa,2023-05-12,15:30:00,Legia Warsaw,Jagiellonia Bialystock,1.62,3.6,4.9,1.66,2.24,1.01,1.01,21.0,1.01,1.01,1.01,11.0,11.0,1.01,1.01,12.0,10.5,1.01,1.01,17.0,18.0,1.01,1.01,8.6,1.01
1.213615543,German Bundesliga,2023-05-12,15:30:00,FC Koln,Hertha Berlin,1.93,3.9,4.4,1.91,2.04,1.82,2.14,15.5,17.0,32.0,95.0,9.6,8.6,17.0,55.0,11.5,10.5,19.0,60.0,21.0,19.0,34.0,110.0,12.5,60.0
