ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32835835,1.221852502,Mexican Liga MX,2023-12-01,00:05:00,Guadalajara,Pumas UNAM,2.66,3.35,2.88,2.06,1.72,1.82,1.94,12.5,12.0,19.5,50.0,10.5,7.4,13.5,40.0,17.0,12.5,19.5,60.0,42.0,34.0,55.0,130.0,34.0,40.0
32844364,1.221972979,Indian Matches,2023-12-01,03:30:00,Chawnpui FC,Chanmari FC,1.05,1.61,1.05,1.02,1.05,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32839604,1.221897621,Indonesian Liga 1,2023-12-01,05:00:00,RANS Nusantara FC,Persebaya Surabaya,2.1,3.35,3.5,1.82,1.89,1.7,2.04,15.5,16.5,29.0,70.0,11.5,9.0,17.5,48.0,15.5,12.5,19.0,60.0,28.0,25.0,42.0,100.0,17.0,46.0
32843367,1.221957022,Indonesian Liga 2,2023-12-01,05:00:00,Persipa Pati,Gresik United,1.07,1.09,1.07,2.0,1.08,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32842869,1.221943994,Indian I-League,2023-12-01,05:30:00,Delhi FC,Churchill Brothers,2.62,3.55,2.48,1.67,2.12,1.58,2.26,19.5,15.0,21.0,42.0,15.5,9.6,13.5,29.0,23.0,14.0,18.0,38.0,46.0,32.0,40.0,80.0,22.0,19.5
32843370,1.221956932,Indonesian Liga 2,2023-12-01,05:30:00,Psms Medan,Semen Padang,1.07,1.7,1.07,1.02,1.08,1.03,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32802494,1.221297332,Australian A-League Men,2023-12-01,05:45:00,Brisbane Roar,Western Sydney Wanderers,2.6,3.85,2.72,1.59,2.28,1.56,2.42,21.0,16.0,21.0,980.0,16.0,9.4,12.5,26.0,21.0,11.5,15.5,32.0,40.0,25.0,32.0,65.0,17.5,18.5
32843434,1.221958171,Myanmar Matches,2023-12-01,06:00:00,Yangon United,Ispe FC,1.05,2.6,2.16,1.01,1.08,1.76,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32844007,1.221965582,Friendly Matches,2023-12-01,06:30:00,Dukla Prague,FC Sellier & Bellot Vlasim,1.07,1.1,1.07,1.01,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32843432,1.221958261,Myanmar Matches,2023-12-01,06:30:00,Ayeyawady United,Hanthawaddy United FC,1.06,1.09,1.06,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
