IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215336668,Finnish Ykkonen,2023-06-22,12:00:00,JJK,TPS,3.45,3.55,2.12,1.95,1.98,1.76,2.18,16.5,11.5,15.5,30.0,16.0,9.2,12.5,25.0,29.0,16.5,20.0,40.0,75.0,46.0,55.0,110.0,42.0,17.0
1.215405322,Lithuanian A Lyga,2023-06-22,13:00:00,FC Dziugas,VMFD Zalgiris,14.0,6.6,1.19,1.62,2.44,2.18,1.55,28.0,10.0,8.4,10.5,60.0,1.01,14.0,17.5,1.01,1.01,50.0,60.0,1.01,1.01,1.01,1.01,1.01,5.0
1.215405232,Lithuanian A Lyga,2023-06-22,14:00:00,FK Kauno Zalgiris,FK Suduva,1.4,4.1,6.8,1.96,1.94,2.1,1.67,17.5,26.0,1.01,1.01,8.6,13.0,36.0,1.01,9.2,12.5,36.0,1.01,14.5,20.0,55.0,1.01,9.4,1.01
1.215316490,Egyptian Premier,2023-06-22,15:30:00,Haras El Hodood,Al Ahly Cairo,18.5,6.0,1.2,1.9,1.94,2.94,1.46,21.0,6.8,7.0,9.2,55.0,20.0,14.5,23.0,300.0,110.0,90.0,100.0,1.01,1.01,1.01,1.01,1.01,6.6
1.215404473,Icelandic 1 Deild,2023-06-22,16:15:00,Aegir,Grindavik,4.1,4.2,1.67,1.43,2.48,1.49,2.58,32.0,16.5,16.0,23.0,30.0,13.0,12.5,18.0,50.0,23.0,20.0,29.0,1.01,55.0,55.0,75.0,40.0,7.8
1.215404653,Icelandic 1 Deild,2023-06-22,16:15:00,Throttur,Grotta,2.98,4.0,2.02,1.37,2.76,1.43,2.9,34.0,22.0,22.0,29.0,27.0,15.5,14.0,23.0,34.0,18.0,17.5,27.0,60.0,36.0,34.0,55.0,18.5,9.4
1.215313715,Argentinian Primera Division,2023-06-22,17:00:00,Tigre,Velez Sarsfield,2.28,3.15,3.65,2.58,1.51,2.16,1.78,8.8,11.5,27.0,95.0,8.2,7.4,18.5,70.0,14.0,13.0,28.0,100.0,36.0,36.0,70.0,230.0,36.0,95.0
1.215383873,Peruvian Primera Division,2023-06-22,17:00:00,AD Cantolao,Sporting Cristal,6.8,4.5,1.45,1.8,2.0,2.02,1.81,17.5,8.6,8.8,13.5,25.0,11.5,11.0,17.0,1.01,30.0,28.0,1.01,1.01,1.01,1.01,1.01,1.01,7.8
1.215036309,Brazilian Serie A,2023-06-22,19:00:00,Gremio,America MG,1.72,4.0,5.6,1.9,1.99,1.89,2.06,14.5,20.0,42.0,170.0,9.0,9.0,21.0,75.0,10.0,10.0,22.0,80.0,17.0,18.0,36.0,120.0,10.5,90.0
1.215391255,Argentinian Primera Division,2023-06-22,19:45:00,River Plate,Instituto,1.35,5.5,10.5,1.83,2.06,2.26,1.7,19.0,34.0,110.0,490.0,8.2,13.0,44.0,210.0,8.0,11.5,38.0,190.0,11.0,16.5,48.0,250.0,6.2,340.0
1.215383783,Peruvian Primera Division,2023-06-22,20:00:00,Melgar,Asociacion Deportiva Tarma,1.46,1.03,6.4,1.84,1.34,1.99,1.77,1.01,1.01,1.01,1.01,8.6,1.01,1.01,1.01,1.01,11.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215036417,Brazilian Serie A,2023-06-22,20:00:00,Cuiaba,Botafogo,3.35,3.25,2.5,2.34,1.63,1.99,1.9,11.5,8.4,15.0,36.0,10.5,7.0,12.0,32.0,21.0,14.5,22.0,60.0,65.0,48.0,70.0,150.0,55.0,32.0
1.215367457,Brazilian Serie A,2023-06-22,20:00:01,Vasco da Gama,Goias,1.86,3.6,5.0,2.16,1.77,1.96,1.9,11.5,16.0,40.0,140.0,7.8,8.4,22.0,80.0,11.0,11.5,25.0,95.0,22.0,24.0,50.0,180.0,16.5,110.0
1.215367349,Brazilian Serie A,2023-06-22,20:00:01,Coritiba,Internacional,3.15,3.15,2.66,2.46,1.6,2.08,1.84,9.4,8.6,15.5,40.0,9.8,7.4,13.0,36.0,19.0,14.5,23.0,65.0,60.0,46.0,70.0,170.0,55.0,38.0
1.215383693,Peruvian Primera Division,2023-06-22,21:00:00,Cienciano,Universitario de Deportes,2.14,3.5,3.6,1.93,1.79,1.8,1.97,14.0,16.0,29.0,1.01,10.5,8.6,18.0,55.0,14.5,12.0,21.0,70.0,28.0,26.0,44.0,1.01,19.0,55.0
1.215036525,Brazilian Serie A,2023-06-22,21:30:00,Bragantino SP,Flamengo,3.35,3.55,2.34,1.96,1.93,1.76,2.16,13.5,10.5,15.0,32.0,13.5,8.0,11.0,25.0,23.0,14.5,17.5,40.0,60.0,38.0,50.0,95.0,38.0,19.0
1.215190982,Brazilian Serie B,2023-06-22,21:30:00,Sport Recife,Juventude,1.61,3.85,7.2,1.53,1.34,2.24,1.66,15.0,23.0,1.01,280.0,7.8,14.0,1.01,1.01,14.0,10.5,1.01,1.01,1.01,23.0,1.01,1.01,1.01,320.0
1.215380748,Argentinian Primera Division,2023-06-22,21:45:00,Godoy Cruz,Boca Juniors,2.8,3.0,2.92,2.62,1.49,2.12,1.82,8.6,9.0,19.0,55.0,8.8,7.2,15.0,48.0,18.0,14.5,26.0,85.0,55.0,46.0,80.0,230.0,60.0,60.0
