IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214608668,Japanese J League,2023-05-31,07:30:00,Urawa,Hiroshima,3.0,3.4,2.5,2.02,1.84,1.84,2.1,13.0,10.5,16.5,40.0,12.0,8.0,13.5,32.0,23.0,14.0,19.5,50.0,60.0,42.0,60.0,130.0,40.0,27.0
1.214838997,Serbian Super League,2023-05-31,13:00:00,FK Graficar,Radnik Surdulica,1.04,1.01,1.04,1.01,1.06,1.86,1.94,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214690388,Bulgarian A League,2023-05-31,13:00:00,Beroe Stara Za,Pirin Blagoevgrad,1.98,3.2,4.1,2.32,1.6,2.04,1.79,10.5,13.5,32.0,1.01,7.6,7.8,19.5,75.0,12.0,12.0,25.0,1.01,25.0,28.0,55.0,190.0,23.0,1.01
1.214697608,Bulgarian A League,2023-05-31,13:00:00,Spartak Varna,Septemvri,1.94,3.4,3.4,1.72,1.96,1.69,2.14,19.0,18.0,32.0,80.0,12.5,10.5,18.0,48.0,16.0,12.5,21.0,60.0,30.0,25.0,40.0,110.0,16.0,42.0
1.214737064,Bulgarian A League,2023-05-31,13:00:00,Botev Vratsa,Hebar,5.3,3.5,1.82,2.16,1.69,2.04,1.79,11.5,11.5,10.5,20.0,23.0,8.6,11.0,23.0,38.0,22.0,26.0,50.0,290.0,210.0,290.0,180.0,950.0,36.0
1.214708920,Egyptian Premier,2023-05-31,13:00:00,National Bank,El Daklyeh,2.1,3.1,4.0,2.48,1.53,2.12,1.76,10.0,13.0,32.0,110.0,7.8,8.0,21.0,80.0,13.5,12.5,28.0,110.0,30.0,34.0,70.0,1.01,30.0,120.0
1.214738304,Turkish 1 Lig,2023-05-31,14:00:00,Eyupspor,Bodrum Bodrumspor,1.99,3.3,3.8,2.08,1.75,1.89,1.93,12.5,14.5,1.01,1.01,8.8,8.2,1.01,1.01,13.0,11.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214585594,Swedish Superettan,2023-05-31,14:00:00,Gefle,Sundsvall,2.58,3.45,2.74,1.92,1.92,1.74,2.2,15.0,12.5,19.5,44.0,1.01,8.6,13.5,32.0,19.0,13.0,18.5,44.0,42.0,30.0,44.0,95.0,25.0,26.0
1.214585684,Swedish Superettan,2023-05-31,14:00:00,Utsiktens,Orebro,2.32,3.35,3.25,2.02,1.86,1.79,2.08,13.0,13.5,23.0,55.0,10.5,8.0,15.0,42.0,15.5,12.0,19.0,55.0,1.01,28.0,46.0,1.01,23.0,40.0
1.214628886,Swedish Superettan,2023-05-31,14:00:00,Landskrona,Trelleborgs,2.12,3.6,3.55,1.86,2.0,1.68,2.2,18.0,17.0,29.0,75.0,13.0,9.8,17.0,46.0,1.01,13.0,21.0,55.0,1.01,1.01,42.0,110.0,18.0,40.0
