ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33116207,1.226275129,English U21 Pro Development League,2024-03-18,10:00:00,Crewe U21,Burnley U21,3.65,4.8,1.76,1.34,3.3,1.45,2.92,50.0,980.0,980.0,980.0,980.0,16.5,14.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,55.0
33116205,1.226275039,English Premier League 2 - Div 1,2024-03-18,10:00:00,Sunderland U21,Newcastle U21,1.69,5.0,3.85,1.28,3.8,1.4,3.1,60.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,15.0,980.0,980.0,980.0,980.0,980.0,980.0,55.0,980.0
33117505,1.226293740,Scottish Reserve Matches,2024-03-18,11:00:00,Ayr (Res),Dunfermline Athletic (Res),1.7,4.5,1.6,1.15,3.0,1.1,1.1,95.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,980.0,1.01,1.01
33117667,1.226300663,Romanian Liga I,2024-03-18,12:30:00,UTA Arad,FC Voluntari,1.9,3.4,5.1,2.2,1.71,2.02,1.8,10.5,980.0,980.0,980.0,7.6,8.0,980.0,980.0,11.0,11.5,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0
33104638,1.226307246,Polish 2 Liga,2024-03-18,14:15:00,LKS Lodz II,Hutnik Krakow,2.24,3.45,2.88,1.74,2.08,1.69,2.3,980.0,980.0,980.0,1.01,980.0,980.0,980.0,980.0,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,980.0,980.0
33117542,1.226296296,Argentinian Women's Matches,2024-03-18,15:00:00,San Lorenzo Almagro (W),Rosario Central (W,1.62,3.0,1.7,1.65,1.5,1.1,1.1,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33114328,1.226307453,German Regionalliga Bavaria,2024-03-18,15:00:00,Bayreuth,SPVGG Ansbach,1.73,4.3,4.4,1.58,2.48,1.71,2.36,980.0,980.0,980.0,1.01,980.0,980.0,980.0,1.01,980.0,980.0,980.0,1.01,980.0,980.0,980.0,1.01,55.0,980.0
33104519,1.226100154,Romanian Liga I,2024-03-18,15:30:00,ACS Petrolul 52,FC U Craiova 1948,2.3,3.3,3.55,2.2,1.67,1.96,1.92,13.0,12.0,29.0,980.0,8.8,7.8,18.5,60.0,16.0,14.0,25.0,980.0,36.0,34.0,980.0,980.0,28.0,980.0
33116095,1.226273773,Argentinian Primera C,2024-03-18,15:30:00,CD Cambaceres,CA Claypole,1.52,2.64,1.86,1.1,1.2,1.13,1.12,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33116094,1.226273863,Argentinian Primera C,2024-03-18,15:30:00,Sportivo Barracas,General Lamadrid,2.0,2.7,1.86,1.1,1.2,1.1,1.1,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33116096,1.226273683,Argentinian Primera C,2024-03-18,15:30:00,Deportivo Espanol,Leandro N Alem,1.63,2.82,1.7,1.1,1.2,1.1,1.1,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
