IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216948180,Brazilian U20,2023-08-11,10:30:00,Esporte Clube Futgol U20,Minas Boca U20,1.91,3.6,3.45,1.6,2.3,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216845089,Armenian Premier League,2023-08-11,12:00:00,FC Shirak,BKMA Yerevan,2.48,3.1,3.05,1.44,1.63,1.92,1.87,990.0,990.0,1.01,1.01,1.01,990.0,1.01,1.01,1.01,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216640927,Finnish Veikkausliiga,2023-08-11,12:00:00,Haka,IFK Mariehamn,1.97,3.9,4.0,1.83,2.1,1.73,2.22,18.5,19.0,34.0,90.0,11.5,9.4,18.5,55.0,14.0,11.5,20.0,60.0,25.0,22.0,36.0,100.0,13.0,48.0
1.216845719,Czech 2 Liga,2023-08-11,12:30:00,SFC Opava,Lisen,2.2,3.2,3.6,2.08,1.66,1.78,1.83,13.5,15.0,32.0,85.0,10.0,8.8,19.0,60.0,15.5,13.0,24.0,80.0,32.0,30.0,55.0,1.01,25.0,70.0
1.216763440,Finnish Ykkonen,2023-08-11,12:30:00,JaPS,Gnistan,3.35,4.1,2.06,1.56,2.58,1.56,2.6,27.0,15.5,18.0,28.0,22.0,12.0,12.5,22.0,30.0,17.0,17.0,28.0,60.0,36.0,38.0,60.0,23.0,10.5
1.216933672,Finnish Kakkonen,2023-08-11,12:30:00,Klubi-04,FC Kiffen,1.39,4.6,6.8,1.54,2.44,1.75,1.96,1.01,1.01,1.01,1.01,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,990.0,1.01
1.216937152,Croatian 2 HNL,2023-08-11,12:50:00,Sibenik,Vukovar,1.96,3.3,3.85,2.06,1.83,1.85,1.95,990.0,990.0,30.0,1.01,990.0,990.0,990.0,60.0,990.0,990.0,21.0,1.01,25.0,25.0,1.01,1.01,990.0,1.01
1.216910804,Lithuanian A Lyga,2023-08-11,13:00:00,Fk Siauliai,FC Dziugas,1.39,4.7,8.8,2.0,1.94,2.2,1.67,17.5,32.0,1.01,1.01,7.6,13.0,42.0,1.01,8.6,11.0,38.0,1.01,12.5,19.0,55.0,1.01,8.2,1.01
1.216808415,Bulgarian A League,2023-08-11,13:00:00,Arda,Lokomotiv Sofia,1.5,4.4,7.2,1.89,2.06,1.93,1.79,18.5,27.0,70.0,1.01,9.2,12.0,32.0,130.0,9.6,15.0,29.0,120.0,14.5,18.0,44.0,1.01,13.5,1.01
1.216716795,Polish I Liga,2023-08-11,13:00:00,Gornik Leczna,Chrobry Glogow,1.88,3.6,4.1,1.92,1.92,1.84,2.0,1000.0,990.0,36.0,110.0,990.0,990.0,990.0,65.0,990.0,990.0,22.0,75.0,24.0,23.0,42.0,1.01,990.0,70.0
1.216919689,Lithuanian A Lyga,2023-08-11,13:00:00,FK Suduva,FK Banga Gargzdu,2.86,3.1,2.52,2.26,1.68,1.92,1.87,11.5,10.0,17.0,42.0,11.0,7.8,13.5,34.0,19.0,15.5,21.0,1.01,55.0,1.01,1.01,1.01,42.0,32.0
1.216934656,Finnish Kakkonen,2023-08-11,13:00:00,Atlantis,Sexy Poxyt,1.1,13.0,22.0,1.17,5.5,1.79,2.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,990.0,1.01,1.01,1.01,2.48,1.01
1.216729156,Polish Ekstraklasa,2023-08-11,13:00:00,Cracovia Krakow,Zaglebie Lubin,2.32,3.4,3.05,1.94,1.92,1.8,2.1,15.0,14.5,24.0,60.0,11.0,8.8,15.5,1.01,15.5,12.0,19.5,55.0,34.0,29.0,46.0,110.0,23.0,42.0
1.216930142,Finnish Kakkonen,2023-08-11,13:00:00,Ilves Kissat,Honka Akatemia,2.16,4.9,2.74,1.23,4.6,1.26,3.7,70.0,50.0,46.0,65.0,38.0,1.01,1.01,26.0,32.0,16.0,1.01,26.0,48.0,21.0,20.0,36.0,15.5,10.0
1.216934566,Finnish Kakkonen,2023-08-11,13:00:00,Reipas,Ppj,1.61,4.6,5.0,1.56,2.56,1.66,2.38,28.0,28.0,48.0,1.01,990.0,990.0,23.0,65.0,990.0,17.5,990.0,60.0,990.0,990.0,29.0,80.0,7.2,55.0
1.216687075,Austrian Erste Liga,2023-08-11,13:10:00,SV Stripfing/Weiden,SV Ried,3.35,3.8,2.14,1.69,2.22,1.64,2.34,20.0,13.5,16.5,30.0,18.0,10.0,12.5,23.0,29.0,16.0,18.5,36.0,70.0,40.0,46.0,85.0,32.0,14.0
1.216687132,Austrian Erste Liga,2023-08-11,13:10:00,Admira Wacker,SV Horn,1.89,3.9,3.95,1.8,2.12,1.64,2.14,20.0,20.0,36.0,90.0,12.5,10.5,19.0,55.0,14.0,11.5,19.5,55.0,24.0,21.0,34.0,95.0,12.0,46.0
1.216687222,Austrian Erste Liga,2023-08-11,13:10:00,St Polten,FC Liefering,1.74,4.2,4.4,1.62,2.42,1.62,2.16,24.0,24.0,40.0,95.0,13.0,12.0,21.0,55.0,14.0,11.5,20.0,55.0,20.0,19.0,30.0,80.0,9.0,46.0
1.216918745,Danish 1st Division,2023-08-11,13:30:00,Fredericia,Hillerod Fodbold,1.8,3.95,4.2,1.68,2.32,1.6,2.22,23.0,23.0,40.0,100.0,13.0,11.0,19.5,55.0,14.0,11.5,19.5,55.0,23.0,19.0,32.0,85.0,9.8,44.0
1.216868449,Serbian Super League,2023-08-11,13:55:00,Mladost Lucani,Crvena Zvezda,22.0,10.0,1.1,1.44,2.9,2.98,1.41,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216918926,Danish 1st Division,2023-08-11,14:00:00,HB Koge,B93 Copenhagen,1.72,4.3,4.6,1.56,2.46,1.61,2.2,25.0,25.0,42.0,100.0,14.0,12.0,21.0,55.0,14.0,12.0,19.5,55.0,20.0,19.0,30.0,80.0,8.4,44.0
1.216691609,Danish Superliga,2023-08-11,14:00:00,FC Copenhagen,OB,1.47,5.2,7.2,1.56,2.66,1.72,2.24,25.0,34.0,70.0,240.0,12.0,12.0,29.0,90.0,10.5,9.8,21.0,120.0,14.0,13.5,27.0,130.0,5.5,75.0
1.216918835,Danish 1st Division,2023-08-11,14:00:00,FC Helsingor,AaB,5.0,4.4,1.65,1.57,2.56,1.58,2.2,29.0,15.0,14.5,19.0,30.0,14.0,12.5,18.5,55.0,25.0,22.0,30.0,130.0,70.0,60.0,85.0,55.0,7.4
1.216460659,Spanish Segunda Division,2023-08-11,14:00:00,Amorebieta,Levante,3.65,3.25,2.32,2.42,1.65,1.94,1.78,9.4,8.2,13.5,32.0,11.5,7.4,12.0,30.0,27.0,16.0,23.0,55.0,75.0,55.0,75.0,160.0,70.0,32.0
1.215604150,Spanish La Liga,2023-08-11,14:30:00,Almeria,Rayo Vallecano,2.54,3.4,3.1,2.2,1.8,1.89,2.06,11.5,11.0,19.5,55.0,9.6,7.6,13.5,38.0,15.5,12.0,18.5,55.0,36.0,29.0,46.0,110.0,27.0,38.0
1.216919132,French National,2023-08-11,14:30:00,Epinal,Red Star,3.35,3.2,2.14,2.08,1.67,1.89,1.96,13.0,10.5,16.0,34.0,14.5,8.6,13.5,32.0,28.0,18.0,23.0,55.0,75.0,55.0,75.0,150.0,65.0,27.0
1.216856414,French National,2023-08-11,14:30:00,Orleans,Grand Ouest AL,2.28,3.35,3.15,2.06,1.75,1.86,1.98,12.5,12.5,24.0,65.0,10.0,8.2,15.0,44.0,15.0,12.5,21.0,60.0,34.0,28.0,48.0,1.01,24.0,46.0
1.216919222,French National,2023-08-11,14:30:00,Niort,Avranches,2.32,3.5,2.98,1.7,2.08,1.63,2.34,19.5,16.0,25.0,55.0,14.5,9.6,14.0,34.0,18.5,13.0,18.0,42.0,36.0,26.0,38.0,80.0,17.0,26.0
1.216856286,French National,2023-08-11,14:30:00,Marignane-Gignac,Le Mans,2.6,3.3,2.72,2.02,1.9,1.81,2.0,13.0,11.5,18.5,46.0,11.5,8.2,14.0,36.0,18.0,13.5,19.5,50.0,44.0,34.0,48.0,1.01,28.0,30.0
1.216763530,Swiss Challenge League,2023-08-11,14:30:00,Neuchatel Xamax,Thun,2.66,3.55,2.5,1.6,2.34,1.6,2.4,23.0,17.0,22.0,38.0,18.0,11.5,14.5,29.0,24.0,15.5,18.5,38.0,46.0,32.0,40.0,75.0,990.0,17.5
1.216763620,Swiss Challenge League,2023-08-11,14:30:00,Stade Nyonnais,Schaffhausen,2.1,3.8,3.15,1.68,2.32,1.58,2.38,22.0,19.0,28.0,60.0,15.0,11.0,16.5,38.0,17.5,12.5,990.0,42.0,1.01,23.0,32.0,70.0,13.0,27.0
1.216856196,French National,2023-08-11,14:30:00,Cholet SO,Chateauroux,2.2,3.25,3.5,2.16,1.77,1.9,1.97,12.5,13.5,26.0,75.0,10.0,8.4,17.0,50.0,15.5,12.5,22.0,70.0,34.0,29.0,50.0,140.0,24.0,55.0
1.216617692,Romanian Liga I,2023-08-11,14:30:00,FC U Craiova 1948,FC Voluntari,2.32,3.4,3.25,2.04,1.9,1.84,2.08,15.0,14.5,26.0,65.0,11.5,8.8,15.5,42.0,17.0,12.5,990.0,55.0,34.0,28.0,44.0,110.0,22.0,40.0
1.216948270,Brazilian U20,2023-08-11,15:00:00,Ferroviaria DE U20,Ibrachina FC U20,2.12,3.45,2.92,1.96,1.85,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216942062,Icelandic 1 Deild,2023-08-11,15:00:00,Leiknir R,Grotta,1.97,4.2,3.1,1.4,3.0,1.46,2.6,34.0,27.0,34.0,60.0,19.5,14.5,18.0,36.0,19.0,13.5,17.0,34.0,26.0,21.0,25.0,50.0,8.2,19.5
