IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215760504,South Korean K League 2,2023-07-10,07:00:00,Chungnam Asan,Jeonnam Dragons,2.3,2.92,3.05,2.2,1.68,1.91,1.94,12.5,13.0,25.0,70.0,10.5,8.4,17.0,55.0,17.5,14.0,1.01,75.0,40.0,36.0,60.0,1.01,34.0,60.0
1.215760232,South Korean K League 2,2023-07-10,07:30:00,Gimcheon Sangmu,Busan IPark,2.06,3.4,3.55,2.04,1.82,1.82,2.02,13.5,14.5,27.0,1.01,9.8,8.4,17.0,1.01,14.0,11.5,20.0,1.01,27.0,25.0,1.01,1.01,18.5,1.01
1.215155404,Swedish Superettan,2023-07-10,14:00:00,Trelleborgs,Utsiktens,2.54,3.65,2.7,1.8,2.06,1.69,2.24,18.5,15.0,23.0,50.0,14.5,9.8,14.5,34.0,21.0,14.5,20.0,46.0,46.0,32.0,46.0,100.0,24.0,27.0
1.215756334,Argentinian Primera Division,2023-07-10,14:00:00,Barracas Central,Argentinos Juniors,3.85,3.2,2.18,2.56,1.58,2.14,1.77,9.4,7.8,12.5,32.0,11.5,7.4,12.0,32.0,27.0,17.0,26.0,60.0,90.0,65.0,170.0,200.0,85.0,28.0
1.215730221,Swedish Allsvenskan,2023-07-10,14:00:00,Norrkoping,Halmstads,2.02,3.6,4.0,2.0,1.92,1.83,2.04,14.0,16.0,30.0,90.0,9.4,8.4,17.5,55.0,13.0,11.0,20.0,65.0,25.0,24.0,42.0,120.0,17.0,60.0
1.215615692,Swedish Allsvenskan,2023-07-10,14:00:00,IFK Goteborg,Varbergs BoIS,1.65,4.1,6.2,1.98,1.96,1.99,1.91,14.5,20.0,50.0,190.0,8.4,9.2,24.0,95.0,9.2,10.5,23.0,110.0,16.0,18.0,40.0,140.0,10.0,120.0
1.215155494,Swedish Superettan,2023-07-10,14:00:00,Helsingborgs,Ostersunds FK,2.38,3.35,3.1,2.12,1.78,1.85,1.97,14.0,14.0,26.0,65.0,11.0,8.8,17.0,48.0,17.5,13.5,22.0,65.0,38.0,34.0,55.0,140.0,27.0,48.0
1.215796652,Egyptian Premier,2023-07-10,14:30:00,Ceramica Cleopatra,Pyramids,3.6,2.94,2.26,2.28,1.62,1.98,1.92,11.0,9.0,15.5,34.0,13.0,7.8,13.0,34.0,27.0,17.5,24.0,60.0,80.0,60.0,85.0,170.0,75.0,30.0
1.215796832,Egyptian Premier,2023-07-10,14:30:00,Ghazl El Mahallah,National Bank,3.2,2.76,2.52,2.48,1.52,2.08,1.82,9.6,9.0,17.0,42.0,11.0,7.4,14.0,42.0,24.0,17.0,25.0,75.0,70.0,60.0,90.0,210.0,75.0,44.0
1.215832891,Egyptian Premier,2023-07-10,14:30:00,El Daklyeh,Ismaily,2.56,2.68,2.6,2.32,1.54,2.04,1.87,10.0,10.5,21.0,60.0,10.5,8.2,16.5,50.0,21.0,16.0,26.0,80.0,60.0,48.0,80.0,210.0,55.0,55.0
1.215796742,Egyptian Premier,2023-07-10,14:30:00,El Geish,Aswan FC,1.94,2.94,4.6,2.54,1.49,2.18,1.77,9.4,14.0,40.0,160.0,6.8,8.2,25.0,110.0,12.0,12.0,32.0,150.0,27.0,32.0,75.0,1.01,28.0,190.0
1.215756226,Argentinian Primera Division,2023-07-10,16:30:00,Colon,Belgrano,2.38,3.05,3.3,2.5,1.56,2.06,1.82,9.8,12.0,26.0,80.0,9.2,7.0,16.0,65.0,17.0,12.5,27.0,95.0,42.0,42.0,75.0,220.0,40.0,80.0
1.215815005,Peruvian Primera Division,2023-07-10,17:15:00,Sport Huancayo,Cusco FC,1.87,3.5,4.1,1.89,2.02,1.82,1.98,16.0,18.0,36.0,1.01,10.0,9.4,20.0,60.0,13.0,11.5,22.0,1.01,23.0,23.0,42.0,1.01,15.0,70.0
1.215774407,Uruguayan Primera Division,2023-07-10,19:00:00,Torque,River Plate (Uru),2.36,3.4,2.82,2.0,1.83,1.8,1.98,15.5,14.5,25.0,65.0,12.0,9.2,16.0,44.0,18.0,13.5,22.0,60.0,40.0,32.0,48.0,120.0,25.0,40.0
1.215789434,Argentinian Primera Division,2023-07-10,19:30:00,Boca Juniors,Huracan,1.96,3.1,5.5,3.05,1.43,2.6,1.55,7.6,13.0,44.0,210.0,6.2,8.6,29.0,150.0,10.5,12.5,40.0,200.0,27.0,34.0,95.0,420.0,34.0,300.0
1.215935820,Brazilian Serie D,2023-07-10,20:00:00,Brasiliense,Interporto,1.03,1.13,1.1,1.01,2.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215832801,Brazilian Serie C,2023-07-10,20:00:00,Confianca,Volta Redonda,2.26,2.8,2.96,2.3,1.48,1.01,1.01,10.5,12.0,1.01,1.01,9.6,8.0,1.01,1.01,1.01,14.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215778047,Brazilian Serie C,2023-07-10,20:00:00,Ypiranga RS,Nautico PE,2.06,2.98,3.9,2.48,1.49,2.2,1.67,9.2,13.0,34.0,1.01,7.8,8.2,21.0,1.01,13.0,13.0,28.0,1.01,32.0,34.0,1.01,1.01,30.0,1.01
1.215767726,Brazilian Serie B,2023-07-10,20:00:00,Vila Nova,EC Vitoria Salvador,1.98,3.35,4.8,2.48,1.56,2.14,1.75,9.6,13.5,38.0,1.01,7.2,8.4,22.0,90.0,11.0,12.0,27.0,110.0,24.0,27.0,60.0,1.01,22.0,140.0
1.215928385,Brazilian Serie D,2023-07-10,20:00:00,Campinense,Santa Cruz PE,2.48,2.68,2.94,2.58,1.44,2.06,1.66,8.6,10.0,23.0,1.01,9.0,7.8,17.5,1.01,17.5,15.5,28.0,1.01,1.01,1.01,1.01,1.01,55.0,1.01
1.215832711,Brazilian Serie C,2023-07-10,20:30:00,Remo,Operario PR,2.24,2.84,3.75,2.7,1.43,2.26,1.62,8.0,11.5,30.0,1.01,7.2,8.0,21.0,85.0,14.0,14.0,30.0,1.01,38.0,40.0,1.01,1.01,42.0,1.01
1.215830952,Bolivian Liga de Futbol Profesional,2023-07-10,21:00:00,Nacional Potosi,Oriente Petrolero,1.3,5.1,8.6,1.49,2.48,1.81,1.9,30.0,42.0,1.01,1.01,12.0,15.5,40.0,1.01,10.5,12.0,30.0,1.01,13.0,15.0,36.0,1.01,5.1,1.01
1.215789606,Argentinian Primera Division,2023-07-10,21:30:00,Talleres,Union Santa Fe,1.62,3.6,6.2,2.16,1.72,2.14,1.76,12.5,20.0,60.0,1.01,7.8,9.8,29.0,130.0,9.6,11.5,29.0,140.0,18.0,22.0,55.0,210.0,14.0,190.0
1.215757249,Mexican Liga MX,2023-07-10,23:00:00,Leon,Pachuca,2.16,3.7,3.15,1.74,2.16,1.64,2.32,19.0,16.5,26.0,60.0,13.0,9.6,15.0,36.0,16.0,11.5,18.0,42.0,30.0,23.0,34.0,85.0,14.5,28.0
