IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216941293,Guatemalan Liga Nacional,2023-08-13,00:00:00,Xelaju,Huehueteco Xinabajul,1.72,3.65,5.4,2.16,1.7,2.06,1.77,15.0,21.0,55.0,1.01,8.4,10.5,28.0,110.0,11.5,11.5,30.0,1.01,19.5,24.0,55.0,1.01,14.5,1.01
1.216988386,Mexican Women's Matches,2023-08-13,00:00:00,Tigres (W),Pachuca (W),1.27,6.4,9.0,1.37,3.1,1.79,2.1,50.0,55.0,130.0,1.01,990.0,990.0,46.0,160.0,12.5,13.5,32.0,110.0,13.0,990.0,32.0,120.0,4.1,130.0
1.217021745,Mexican Segunda Division,2023-08-13,00:00:00,Los Cabos United,Alacranes de Durango,1.04,1.01,1.04,1.37,1.29,1.01,1.01,17.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216836560,Mexican Ascenso MX,2023-08-13,00:05:00,CD Tepatitlan De Morelos,Universidad Guadalajara,2.6,3.4,2.92,2.0,1.94,1.78,2.12,14.0,12.5,21.0,48.0,11.5,8.2,14.0,36.0,17.5,13.0,18.5,48.0,38.0,30.0,46.0,100.0,25.0,30.0
1.216870074,Australia Cup,2023-08-13,01:00:00,Oakleigh Cannons,Melbourne City,6.2,5.2,1.49,1.38,3.1,1.61,2.5,38.0,16.5,13.5,16.0,46.0,16.0,12.0,14.5,75.0,26.0,20.0,23.0,180.0,75.0,60.0,70.0,50.0,4.6
1.216842216,Australia Cup,2023-08-13,02:00:00,Sydney FC,Central Coast Mariners,2.26,4.0,2.94,1.54,2.52,1.56,2.5,24.0,24.0,26.0,46.0,980.0,11.0,14.5,30.0,19.0,12.0,15.5,34.0,34.0,22.0,42.0,60.0,12.0,980.0
1.216812545,Japanese J League 3,2023-08-13,03:00:00,Nara Club,Kamatamare Sanuki,1.89,3.25,4.6,2.28,1.65,2.0,1.82,990.0,990.0,36.0,1.01,990.0,990.0,21.0,80.0,990.0,990.0,24.0,1.01,23.0,26.0,55.0,1.01,990.0,1.01
1.217038444,Women's Friendlies,2023-08-13,05:00:00,Villarreal (W),Levante UD (W),3.05,3.25,1.94,1.43,2.84,1.45,1.01,42.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,9.2
1.216996396,Indonesian Liga 1,2023-08-13,05:00:00,Persib Bandung,PS Barito Putera,1.93,3.95,3.95,1.67,2.36,1.58,2.12,23.0,22.0,36.0,95.0,14.0,11.5,20.0,50.0,15.5,12.5,20.0,55.0,25.0,22.0,34.0,1.01,11.0,42.0
1.216996306,Indonesian Liga 1,2023-08-13,05:00:00,Pss Sleman,Bhayangkara FC,2.22,3.6,3.2,1.81,2.12,1.57,2.12,21.0,18.5,30.0,70.0,14.0,10.5,17.0,42.0,18.0,13.0,19.5,50.0,34.0,25.0,38.0,90.0,16.5,34.0
1.217033039,Czech 3 Liga,2023-08-13,05:15:00,Bohemians 1905 B,Viktoria Plzen B,2.44,3.95,2.44,1.52,2.54,1.52,2.42,26.0,990.0,23.0,1.01,990.0,990.0,990.0,28.0,22.0,990.0,990.0,32.0,38.0,26.0,32.0,1.01,990.0,990.0
1.217031144,Czech 3 Liga,2023-08-13,05:15:00,MFK Karvina B,Trinec,2.42,3.7,2.76,1.61,2.34,1.55,2.42,34.0,990.0,23.0,1.01,990.0,990.0,990.0,28.0,990.0,990.0,990.0,36.0,40.0,27.0,34.0,1.01,990.0,990.0
1.217032859,Czech 3 Liga,2023-08-13,05:15:00,Slavia Praha B,Kraluv Dvur,1.15,8.0,16.0,1.3,3.6,1.87,1.86,85.0,1.01,1.01,1.01,990.0,25.0,1.01,1.01,990.0,990.0,42.0,1.01,990.0,990.0,38.0,1.01,2.98,1.01
1.217001612,Czech 3 Liga,2023-08-13,05:15:00,Slovacko B,CSK Uhersky Brod,1.44,4.4,5.5,1.54,2.52,1.64,1.01,42.0,1.01,1.01,1.01,1.01,990.0,1.01,1.01,1.01,990.0,1.01,1.01,1.01,1.01,1.01,1.01,990.0,1.01
1.216864045,Slovakian 2 Liga,2023-08-13,05:30:00,FC Petrzalka,Spartak Myjava,1.94,3.55,3.45,1.67,2.08,1.64,2.14,32.0,1.01,1.01,1.01,13.0,10.5,1.01,1.01,1.01,12.0,1.01,1.01,1.01,1.01,1.01,1.01,13.5,1.01
1.216703561,Austrian Erste Liga,2023-08-13,05:30:00,DSV Leoben,SKU Amstetten,1.82,4.1,4.3,1.63,2.32,1.63,2.16,990.0,23.0,990.0,100.0,13.0,10.5,18.5,50.0,990.0,10.5,17.5,55.0,21.0,17.5,28.0,80.0,10.0,990.0
1.216863955,Slovakian 2 Liga,2023-08-13,05:30:00,Malzenice,Tatran Presov,7.2,4.5,1.44,1.72,1.98,1.95,1.85,21.0,10.0,10.5,15.0,30.0,13.0,12.0,18.5,80.0,34.0,30.0,44.0,1.01,1.01,130.0,1.01,1.01,8.2
1.216703255,Austrian Erste Liga,2023-08-13,05:30:00,SK Sturm Graz II,Floridsdorfer AC,3.8,3.75,2.02,1.67,2.2,1.63,2.28,22.0,14.5,17.0,30.0,21.0,10.5,12.5,23.0,34.0,18.5,18.5,36.0,75.0,44.0,50.0,80.0,34.0,13.5
1.217001522,Czech 3 Liga,2023-08-13,05:30:00,FC Fastav Zlin B,FK Blansko,2.12,3.65,2.9,1.57,2.42,1.56,1.01,34.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.217041201,Friendly Matches,2023-08-13,05:30:00,AC Milan,Novara,1.07,5.7,5.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216999166,Cambodian C-League,2023-08-13,05:45:00,Kirivong Sok Sen,National Defense,6.2,2.76,1.32,1.3,1.88,1.59,2.12,60.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,4.2
1.216860829,Romanian Liga II,2023-08-13,06:00:00,Ceahlaul,CSM Scolar Resita,2.22,3.15,3.6,1.78,1.38,1.01,1.01,990.0,990.0,28.0,85.0,9.2,8.2,990.0,60.0,990.0,990.0,23.0,80.0,34.0,30.0,55.0,160.0,26.0,70.0
1.216952454,Japanese J League 2,2023-08-13,06:00:00,Blaublitz Akita,Tokyo-V,4.5,3.05,2.06,2.72,1.48,2.2,1.67,9.2,7.6,12.5,32.0,13.5,8.8,14.0,36.0,38.0,24.0,34.0,80.0,150.0,110.0,140.0,300.0,170.0,34.0
1.216999490,German Junioren Bundesliga,2023-08-13,06:00:00,Mgladbach U19,Viktoria Koln U19,1.29,6.2,8.0,1.39,3.2,1.66,2.14,55.0,55.0,1.01,1.01,990.0,990.0,42.0,1.01,990.0,990.0,30.0,1.01,990.0,990.0,1.01,1.01,4.0,1.01
1.217016454,German Junioren Bundesliga,2023-08-13,06:00:00,FC Augsburg U19,Kaiserslautern U19,1.21,3.8,3.15,1.52,2.76,1.44,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216999310,German Junioren Bundesliga,2023-08-13,06:00:00,Karlsruher SC U19,TSV 1860 Munchen U19,1.61,4.0,4.3,1.58,2.56,1.59,2.28,36.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216999220,German Junioren Bundesliga,2023-08-13,06:00:00,MSV Duisburg U19,Fortuna Dusseldorf U19,3.55,3.55,1.98,1.72,2.1,1.7,2.1,990.0,990.0,990.0,28.0,990.0,990.0,990.0,25.0,32.0,990.0,21.0,40.0,80.0,50.0,60.0,1.01,46.0,990.0
1.216952346,Japanese J League 2,2023-08-13,06:00:00,Iwaki SC,Kofu,2.58,3.4,2.84,1.9,1.96,1.76,2.12,14.5,13.0,20.0,50.0,11.5,8.4,14.0,34.0,18.0,12.5,18.0,46.0,38.0,30.0,44.0,95.0,24.0,29.0
1.216812637,Japanese J League 3,2023-08-13,06:00:00,Ehime,Tottori,2.28,3.3,3.15,1.98,1.75,1.81,2.02,14.0,990.0,26.0,70.0,11.5,9.0,990.0,48.0,990.0,990.0,22.0,65.0,38.0,32.0,50.0,130.0,25.0,44.0
1.216812821,Japanese J League 3,2023-08-13,06:00:00,Azul Claro Numazu,Sagamihara,1.75,3.55,5.0,2.14,1.7,2.02,1.8,990.0,990.0,42.0,1.01,990.0,990.0,23.0,1.01,990.0,990.0,25.0,1.01,990.0,23.0,50.0,1.01,990.0,1.01
1.216808235,Japanese J League,2023-08-13,06:00:00,Nagoya,Kashima,2.54,3.15,3.25,2.5,1.61,2.04,1.87,9.6,11.0,22.0,65.0,1.01,990.0,16.0,50.0,16.0,13.0,23.0,75.0,40.0,36.0,65.0,170.0,36.0,60.0
1.216999400,German Junioren Bundesliga,2023-08-13,06:00:00,SC Paderborn 07 U19,SC Verl U19,1.38,5.3,6.6,1.44,3.05,1.64,2.22,38.0,42.0,1.01,1.01,990.0,990.0,32.0,1.01,990.0,990.0,23.0,1.01,990.0,990.0,26.0,1.01,1.01,1.01
1.216808055,Japanese J League,2023-08-13,06:00:00,Hiroshima,Urawa,2.7,3.35,2.92,2.22,1.75,1.93,1.99,11.0,990.0,18.0,48.0,10.0,7.6,13.0,65.0,17.0,13.0,21.0,55.0,42.0,34.0,55.0,130.0,32.0,38.0
1.216815067,Ukrainian Premier League,2023-08-13,07:00:00,FC Minaj,Dnipro-1,10.5,5.8,1.31,1.68,2.36,2.08,1.75,24.0,9.8,8.2,11.0,38.0,15.0,12.0,15.0,110.0,44.0,36.0,42.0,1.01,1.01,1.01,1.01,1.01,5.2
1.216851497,Polish 2 Liga,2023-08-13,07:00:00,LKS Lodz II,Stal Stalowa Wola,2.62,3.25,2.58,1.75,1.94,1.68,2.04,990.0,990.0,21.0,1.01,990.0,990.0,990.0,1.01,23.0,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.216952562,Japanese J League 2,2023-08-13,07:00:00,Sendai,Thespakusatsu Gunma,2.12,3.65,3.55,1.83,2.04,1.61,2.22,16.5,16.0,32.0,75.0,11.5,8.8,17.0,46.0,16.5,13.0,21.0,55.0,32.0,24.0,40.0,100.0,16.5,40.0
1.216671147,Portuguese Segunda Liga,2023-08-13,07:00:00,Academico de Viseu,Vilaverdense,1.75,3.85,5.1,1.97,1.84,1.94,1.93,15.0,19.0,42.0,140.0,9.0,9.6,23.0,80.0,11.5,11.0,24.0,90.0,20.0,22.0,44.0,150.0,13.5,100.0
1.216952670,Japanese J League 2,2023-08-13,07:00:00,Tochigi SC,Tokushima,2.34,2.88,3.85,2.8,1.46,2.26,1.7,7.6,11.0,27.0,95.0,7.2,7.2,19.5,75.0,990.0,13.0,27.0,110.0,38.0,38.0,80.0,250.0,42.0,110.0
