ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32616593,1.218016265,South Korean K3 League,2023-09-09,02:00:00,Busan Transportation Corp,Hwaseong FC,4.2,3.25,1.98,2.28,1.66,2.04,1.78,11.0,8.4,13.0,28.0,990.0,9.0,13.0,30.0,38.0,22.0,28.0,65.0,130.0,85.0,110.0,1.01,120.0,25.0
32618417,1.218043555,Japanese Football League,2023-09-09,03:00:00,Okinawa SV,Maruyasu Okazaki,4.5,3.45,1.82,2.16,1.69,2.02,1.79,990.0,990.0,990.0,21.0,990.0,990.0,990.0,23.0,36.0,990.0,25.0,55.0,1.01,1.01,1.01,1.01,1.01,990.0
32620528,1.218073769,AFC U23 Championship,2023-09-09,04:00:00,Qatar U23,Myanmar U23,1.1,11.5,38.0,1.39,2.88,2.66,1.5,44.0,1.01,1.01,1.01,990.0,30.0,1.01,1.01,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,3.1,1.01
32616592,1.218016356,South Korean K3 League,2023-09-09,04:00:00,Yangpyeong FC,Daejeon Korail FC,3.2,3.05,2.32,2.28,1.64,1.95,1.87,990.0,990.0,990.0,36.0,990.0,990.0,990.0,32.0,24.0,990.0,22.0,55.0,70.0,50.0,70.0,1.01,55.0,29.0
32618549,1.218045148,Chinese League 2,2023-09-09,05:00:00,Hubei Chufeng Heli,Jiangxi Dark Horse Junior,2.04,3.25,4.1,2.24,1.59,1.96,1.77,990.0,990.0,34.0,1.01,990.0,990.0,990.0,1.01,990.0,990.0,25.0,1.01,28.0,29.0,1.01,1.01,24.0,1.01
32616588,1.218016626,South Korean K3 League,2023-09-09,05:00:00,Chuncheon,Paju Citizen,3.05,2.68,2.74,3.0,1.4,2.32,1.63,990.0,990.0,1.01,1.01,990.0,990.0,990.0,55.0,21.0,1.01,1.01,1.01,70.0,65.0,1.01,1.01,1.01,1.01
32620714,1.218078781,Thai League Cup,2023-09-09,05:00:00,Rasi Salai United FC,Udon United FC,1.92,3.7,3.65,1.27,1.1,1.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32620311,1.218066455,UEFA Women's Champions League,2023-09-09,05:00:00,Ferencvarosi (W),Spartak Myjava (W),1.06,8.8,20.0,1.02,2.24,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,990.0,1.01
32618570,1.218067348,Czech 3 Liga,2023-09-09,05:15:00,Pisek,Motorlet Praha,2.2,3.9,3.1,1.15,1.62,1.48,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32618576,1.218067528,Czech 3 Liga,2023-09-09,05:15:00,FK Jablonec B,Mlada Boleslav B,1.92,4.0,3.75,1.15,1.62,1.52,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32618579,1.218067618,Czech 3 Liga,2023-09-09,05:30:00,Kraluv Dvur,Loko Vltavin,3.1,4.0,2.14,1.15,1.63,1.48,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32618572,1.218067438,Czech 3 Liga,2023-09-09,05:30:00,FK Prepere,FK Teplice B,1.87,4.1,3.9,1.41,1.78,1.45,2.48,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,990.0,1.01
32618582,1.218045022,Chinese League 2,2023-09-09,05:30:00,Hainan Star,Weifang Juexiaoya,1.72,3.15,5.6,2.42,1.55,2.18,1.62,990.0,990.0,60.0,1.01,990.0,990.0,32.0,1.01,990.0,990.0,34.0,1.01,21.0,28.0,1.01,1.01,990.0,1.01
32618583,1.218044932,Chinese League 2,2023-09-09,05:30:00,Shaoxing Shangyu Pterosaur,Taian Tiankuang,4.2,3.95,1.71,1.6,2.32,1.62,2.2,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,1.01,22.0,990.0,29.0,1.01,55.0,55.0,1.01,1.01,990.0
32618580,1.218067708,Czech 3 Liga,2023-09-09,05:30:00,FK Kolin,TJ Slovan Velvary,3.45,4.0,2.0,1.15,1.63,1.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32609978,1.217924851,Japanese J League 3,2023-09-09,06:00:00,FC Gifu,Tegevajaro Miyazaki,1.91,3.4,4.3,2.06,1.69,1.96,1.87,990.0,990.0,36.0,120.0,990.0,990.0,21.0,75.0,990.0,990.0,25.0,90.0,24.0,25.0,50.0,1.01,990.0,100.0
32605896,1.217854400,Japanese J League 3,2023-09-09,06:00:00,Kitakyushu,Vanraure Hachinohe,2.8,2.94,2.74,2.34,1.62,1.96,1.87,990.0,990.0,990.0,48.0,990.0,990.0,990.0,40.0,990.0,990.0,22.0,1.01,48.0,42.0,70.0,1.01,46.0,44.0
32605900,1.217854040,Japanese J League 3,2023-09-09,06:00:00,Fukushima Utd,Nagano Parceiro,2.3,3.05,3.05,2.12,1.72,1.88,1.94,990.0,990.0,26.0,70.0,11.0,8.6,990.0,55.0,990.0,990.0,23.0,75.0,38.0,34.0,60.0,1.01,29.0,60.0
32605894,1.217854580,Japanese J League 3,2023-09-09,06:00:00,Grulla Morioka,FC Osaka,2.48,3.1,2.96,2.14,1.71,1.88,1.93,990.0,990.0,24.0,65.0,11.0,8.8,990.0,48.0,990.0,990.0,23.0,70.0,44.0,38.0,60.0,1.01,34.0,48.0
32605895,1.217854490,Japanese J League 3,2023-09-09,06:00:00,Matsumoto,FC Ryukyu,1.93,3.45,3.7,2.04,1.83,1.83,1.96,990.0,990.0,34.0,95.0,11.0,9.6,990.0,60.0,990.0,990.0,23.0,70.0,28.0,26.0,46.0,140.0,990.0,65.0
32620287,1.218066635,Slovakian Women's Matches,2023-09-09,06:00:00,FC Spartak Trnava (W),FC Tatran Prešov (W),1.54,1.03,4.3,1.07,1.33,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32605898,1.217854220,Japanese J League 3,2023-09-09,06:00:00,Sagamihara,Kagoshima Utd,3.25,3.15,2.32,2.04,1.83,1.78,2.0,990.0,990.0,990.0,36.0,990.0,990.0,990.0,30.0,26.0,990.0,990.0,48.0,70.0,46.0,60.0,1.01,44.0,23.0
32605887,1.217855155,Japanese J League 2,2023-09-09,06:00:00,Mito,Kanazawa,2.4,3.55,3.0,1.88,2.02,1.71,2.2,15.5,14.0,23.0,55.0,12.0,8.8,14.5,36.0,17.0,12.0,18.5,46.0,36.0,27.0,40.0,95.0,20.0,30.0
32620232,1.218065779,Slovakian Women's Matches,2023-09-09,06:00:00,Banska Bystrica (W),MFK Ruzomberok (W),1.01,1.01,1.01,1.17,1.59,1.29,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32605888,1.217855065,Japanese J League 2,2023-09-09,06:00:00,Tokyo-V,Renofa Yamaguchi,1.59,4.0,6.8,2.08,1.79,2.14,1.77,14.5,22.0,60.0,240.0,7.8,10.5,30.0,130.0,9.8,11.0,30.0,140.0,16.0,21.0,50.0,210.0,12.0,200.0
32620060,1.218061536,Polish Women's Matches,2023-09-09,06:00:00,Rekord Bielsko-Biala (W),AZS UJ Krakow (W),1.01,1.01,2.24,1.49,2.6,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32620500,1.218074438,UEFA Women's Champions League,2023-09-09,06:00:00,SFA 2000 Sarajevo (W),FC Flora Tallinn (W),1.16,2.06,1.16,1.45,2.72,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32605889,1.217854973,Japanese J League 2,2023-09-09,06:00:00,FC Machida,Tochigi SC,1.78,3.55,5.8,2.52,1.56,2.28,1.68,10.0,17.5,55.0,230.0,7.2,11.0,30.0,140.0,10.5,13.0,34.0,160.0,22.0,28.0,70.0,280.0,21.0,230.0
32620550,1.218074330,UEFA Women's Champions League,2023-09-09,06:00:00,Shelbourne (W),Cardiff City FC (W),1.34,1.03,1.04,1.39,2.88,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32618664,1.218046476,Japanese Football League,2023-09-09,06:00:00,Honda FC,Suzuka Unlimited,1.49,3.9,1.19,2.0,1.89,1.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32618662,1.218046566,Japanese Football League,2023-09-09,06:00:00,Criacao Shinjuku,Tokyo Musashino City,2.58,3.0,2.9,2.38,1.64,1.98,1.83,990.0,990.0,22.0,60.0,990.0,990.0,990.0,48.0,990.0,990.0,24.0,75.0,46.0,40.0,70.0,1.01,42.0,55.0
32616415,1.218016082,Japanese J League 2,2023-09-09,06:00:00,Shimizu,Yamagata,1.47,5.2,7.0,1.52,2.6,1.71,2.22,27.0,34.0,70.0,220.0,12.5,12.5,27.0,990.0,10.5,9.8,21.0,80.0,15.0,14.0,27.0,990.0,5.7,990.0
32605885,1.217855335,Japanese J League 2,2023-09-09,06:00:00,Kofu,Oita,2.66,3.4,2.78,2.0,1.98,1.78,2.16,14.5,12.0,19.5,42.0,12.0,8.2,13.5,34.0,18.5,13.0,18.0,46.0,40.0,32.0,44.0,100.0,25.0,28.0
32618512,1.218044736,AFC U23 Championship,2023-09-09,06:30:00,Philippines U23,Malaysia U23,1.29,11.0,1.09,1.41,2.82,3.0,1.37,40.0,990.0,990.0,990.0,1.01,36.0,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,3.0
32620078,1.218061446,Polish Women's Matches,2023-09-09,07:00:00,UKS SMS Lodz (W),Stomilanki Olsztyn (W),1.01,1.01,1.01,1.1,2.94,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,990.0,1.01
32616587,1.218016717,South Korean K3 League,2023-09-09,07:00:00,Gimhae City,Ulsan Citizen FC,1.91,3.1,4.6,2.44,1.51,2.16,1.7,990.0,990.0,38.0,1.01,7.2,990.0,24.0,100.0,990.0,990.0,30.0,1.01,26.0,32.0,70.0,1.01,26.0,1.01
32620302,1.218067258,Portuguese Cup,2023-09-09,07:00:00,Uniao Lamas,USC de Paredes,1.04,1.01,1.04,1.33,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32616591,1.218016446,South Korean K3 League,2023-09-09,07:00:00,Mokpo City,Changwon City,1.45,4.2,8.0,2.14,1.72,2.34,1.61,990.0,22.0,1.01,1.01,990.0,990.0,40.0,1.01,990.0,990.0,42.0,1.01,990.0,990.0,60.0,1.01,990.0,1.01
32618852,1.218048812,Polish Women's Matches,2023-09-09,07:00:00,Pogon Tczew (W),APLG Gdansk (W),4.9,4.4,1.55,1.68,2.18,1.71,2.04,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,55.0,990.0,990.0,34.0,1.01,1.01,1.01,1.01,1.01,990.0
32615636,1.218011636,Japanese J League 2,2023-09-09,07:00:00,Iwata,Omiya,1.54,4.5,6.4,1.7,2.18,1.8,2.04,19.5,26.0,990.0,250.0,9.8,10.5,25.0,100.0,9.8,10.0,23.0,90.0,14.5,15.5,34.0,130.0,8.0,130.0
32620473,1.218070583,UEFA Women's Champions League,2023-09-09,07:00:00,BIIK Kazygurt (W),Cliftonville (W),1.15,5.4,5.4,1.02,1.53,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
