IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214459856,Italian Serie B,2023-05-26,09:00:00,Sudtirol,Reggina,2.54,3.05,3.25,2.64,1.51,2.1,1.82,8.8,9.8,22.0,70.0,8.4,7.6,16.0,55.0,16.0,13.5,25.0,85.0,42.0,40.0,70.0,210.0,42.0,70.0
1.214607793,Finnish Veikkausliiga,2023-05-26,12:00:00,VPS,Ilves,2.48,3.35,3.05,2.3,1.69,1.93,1.93,11.5,12.0,23.0,65.0,10.0,8.4,15.5,46.0,17.0,13.5,23.0,65.0,42.0,36.0,60.0,160.0,32.0,48.0
1.214436187,Finnish Veikkausliiga,2023-05-26,12:00:00,Honka,KTP,1.48,4.6,8.4,1.97,1.92,2.1,1.72,16.0,26.0,80.0,350.0,7.6,11.0,38.0,170.0,8.6,10.5,36.0,170.0,13.5,19.0,55.0,250.0,9.4,290.0
1.214540509,Finnish Veikkausliiga,2023-05-26,12:00:00,FC Inter,Haka,2.28,3.55,3.3,2.02,1.9,1.78,2.1,13.5,13.5,25.0,65.0,10.5,8.4,15.0,40.0,15.0,12.0,19.0,55.0,32.0,26.0,42.0,110.0,19.5,40.0
1.214527852,Finnish Veikkausliiga,2023-05-26,12:00:00,Lahti,AC Oulu,3.25,3.45,2.34,1.98,1.88,1.8,2.04,14.0,10.5,15.0,1.01,13.5,8.4,12.0,27.0,23.0,15.5,19.5,44.0,60.0,42.0,55.0,120.0,42.0,21.0
1.214436097,Finnish Veikkausliiga,2023-05-26,12:00:00,SJK,KuPS,3.05,3.2,2.66,2.42,1.63,1.97,1.89,12.0,9.6,17.0,44.0,10.5,7.6,13.5,38.0,20.0,14.5,22.0,60.0,60.0,44.0,65.0,160.0,46.0,38.0
1.214590850,Slovakian Super League,2023-05-26,12:30:00,Zilina,Ruzomberok,2.62,3.4,2.42,1.67,2.12,1.59,2.28,21.0,15.5,1.01,1.01,16.0,9.8,13.5,1.01,23.0,14.0,18.0,1.01,1.01,1.01,1.01,1.01,21.0,19.0
1.214575397,Croatian 1 HNL,2023-05-26,13:00:00,Varazdin,Lokomotiva,2.56,3.4,2.52,1.7,2.16,1.7,2.2,25.0,12.0,11.5,16.0,28.0,12.0,11.0,15.5,55.0,25.0,21.0,29.0,1.01,75.0,70.0,95.0,65.0,6.6
1.214575397,Czech 1 Liga,2023-05-26,13:00:00,Slovan Liberec,Hradec Kralove,1.73,4.1,4.5,1.6,2.4,1.7,2.2,25.0,12.0,11.5,16.0,28.0,12.0,11.0,15.5,55.0,25.0,21.0,29.0,1.01,75.0,70.0,95.0,65.0,6.6
1.214514517,Hungarian NB I,2023-05-26,13:15:00,Kecskemeti,Kisvarda,1.75,3.2,3.6,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214547655,Romanian Liga I,2023-05-26,14:00:00,FC U Craiova 1948,FC Voluntari,2.06,3.25,3.5,2.16,1.67,1.97,1.94,12.0,14.0,30.0,1.01,9.4,8.6,18.0,1.01,14.0,12.5,23.0,1.01,1.01,28.0,1.01,1.01,23.0,1.01
1.214510880,Portuguese Segunda Liga,2023-05-26,14:00:00,Feirense,Torreense,6.6,4.8,1.52,1.01,1.03,1.96,1.97,14.0,16.5,34.0,110.0,8.8,8.8,19.5,65.0,12.0,11.0,22.0,75.0,21.0,22.0,42.0,140.0,14.5,80.0
1.214349442,Swedish Superettan,2023-05-26,14:00:00,AFC Eskilstuna,GAIS,4.6,3.8,1.8,1.92,1.94,1.84,1.99,16.0,9.8,12.5,23.0,19.5,10.5,12.0,23.0,44.0,23.0,24.0,44.0,130.0,75.0,85.0,140.0,85.0,14.0
1.214393204,Swedish Superettan,2023-05-26,14:00:00,Osters,Landskrona,1.85,3.85,3.95,1.8,2.06,1.74,2.16,18.0,18.5,34.0,90.0,11.0,9.6,18.0,50.0,13.0,1.01,19.0,55.0,23.0,20.0,34.0,95.0,12.0,46.0
1.214339593,Danish Superliga,2023-05-26,14:00:00,OB,AC Horsens,1.75,4.2,4.7,1.67,2.28,1.7,2.22,21.0,23.0,40.0,100.0,12.5,11.5,21.0,60.0,12.0,10.5,20.0,60.0,18.0,18.5,32.0,90.0,9.4,50.0
1.214656103,Icelandic 1 Deild,2023-05-26,15:00:00,IF Vestri,Grindavik,2.36,3.5,2.14,1.01,1.69,1.38,2.88,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214510880,Portuguese Primeira Liga,2023-05-26,15:00:00,Rio Ave,Famalicao,2.7,3.4,2.76,2.04,1.87,1.96,1.97,14.0,16.5,34.0,110.0,8.8,8.8,19.5,65.0,12.0,11.0,22.0,75.0,21.0,22.0,42.0,140.0,14.5,80.0
1.214612467,Icelandic 1 Deild,2023-05-26,15:30:00,Fjolnir,Thor,1.97,4.2,3.15,1.46,2.78,1.51,2.9,29.0,23.0,30.0,1.01,17.5,13.0,17.0,34.0,18.0,12.5,16.5,34.0,26.0,20.0,24.0,55.0,8.6,19.0
1.214621564,Hungarian NB I,2023-05-26,15:30:00,Zalaegerszeg,Paks,2.46,3.7,2.46,1.53,2.46,1.49,2.32,28.0,19.5,24.0,1.01,19.5,13.0,15.0,29.0,24.0,15.5,18.0,1.01,1.01,1.01,1.01,1.01,16.0,16.0
1.214311752,Italian Serie A,2023-05-26,15:45:00,Sampdoria,Sassuolo,3.8,3.95,2.06,1.69,2.36,1.64,2.5,19.0,12.5,14.5,25.0,18.0,9.0,10.5,19.0,29.0,15.0,16.0,29.0,70.0,38.0,42.0,70.0,29.0,11.0
1.214332479,Irish Premier Division,2023-05-26,15:45:00,Bohemians,Shelbourne,2.02,3.25,4.2,2.48,1.56,2.16,1.76,10.0,13.5,34.0,130.0,7.6,8.0,22.0,85.0,13.0,12.5,28.0,120.0,28.0,32.0,70.0,240.0,28.0,140.0
1.214332659,Irish Premier Division,2023-05-26,15:45:00,Drogheda,UCD,1.46,4.7,7.2,1.78,2.08,1.96,1.87,19.5,28.0,70.0,250.0,9.0,12.0,32.0,130.0,9.8,11.0,29.0,120.0,14.5,18.0,1.01,170.0,8.2,170.0
1.214438940,Irish Premier Division,2023-05-26,15:45:00,Cork City,Shamrock Rovers,6.6,4.5,1.53,1.85,2.0,1.97,1.79,18.0,8.8,10.0,15.0,26.0,11.5,11.0,19.0,65.0,30.0,29.0,42.0,220.0,120.0,120.0,170.0,160.0,9.2
1.214332569,Irish Premier Division,2023-05-26,15:45:00,St Patricks,Dundalk,1.89,3.6,3.9,1.94,1.93,1.75,2.06,16.0,17.5,34.0,90.0,10.5,9.4,19.5,60.0,13.5,11.5,21.0,70.0,24.0,23.0,40.0,120.0,15.0,60.0
1.214439892,French Ligue 2,2023-05-26,15:45:00,Valenciennes,Grenoble,1.91,3.7,4.4,2.0,1.9,1.86,2.04,14.5,16.5,34.0,100.0,9.6,9.0,19.0,60.0,12.5,11.0,21.0,70.0,23.0,22.0,40.0,120.0,14.0,65.0
1.214300976,French Ligue 2,2023-05-26,15:45:00,Laval,Nimes,1.56,4.2,5.6,1.83,2.06,1.87,1.92,18.5,26.0,65.0,210.0,9.8,11.5,30.0,110.0,11.0,12.0,28.0,110.0,17.5,19.5,44.0,160.0,10.5,140.0
1.214439982,French Ligue 2,2023-05-26,15:45:00,Dijon,Paris FC,1.95,3.5,4.3,2.06,1.83,1.92,1.99,13.0,16.0,34.0,100.0,9.2,8.6,19.5,65.0,12.0,11.0,23.0,75.0,26.0,25.0,46.0,140.0,17.0,70.0
1.214440072,French Ligue 2,2023-05-26,15:45:00,Quevilly Rouen,Amiens,2.36,3.55,3.0,1.91,2.0,1.73,2.2,16.5,13.5,24.0,55.0,12.5,9.2,15.0,38.0,18.0,13.0,19.0,48.0,36.0,28.0,42.0,100.0,21.0,32.0
1.214439712,French Ligue 2,2023-05-26,15:45:00,Rodez,Pau,2.3,3.35,3.2,2.08,1.75,1.86,1.99,13.0,12.5,25.0,65.0,9.8,8.0,16.0,48.0,15.0,12.5,22.0,65.0,34.0,32.0,55.0,140.0,26.0,55.0
1.214440162,French Ligue 2,2023-05-26,15:45:00,Bastia,Le Havre,2.94,3.15,2.74,2.38,1.63,1.99,1.91,10.0,10.0,19.5,50.0,10.5,7.4,14.5,40.0,22.0,15.0,24.0,65.0,60.0,46.0,70.0,170.0,1.01,40.0
1.214301246,French Ligue 2,2023-05-26,15:45:00,Annecy,Bordeaux,4.2,3.65,1.89,1.91,2.0,1.89,2.02,15.0,9.8,12.0,23.0,18.0,9.2,11.0,23.0,36.0,20.0,22.0,42.0,95.0,60.0,70.0,120.0,65.0,14.5
1.214301336,French Ligue 2,2023-05-26,15:45:00,Sochaux,Metz,4.1,4.0,1.82,1.75,2.1,1.74,2.18,19.5,12.0,13.5,22.0,21.0,10.5,11.5,21.0,38.0,21.0,20.0,34.0,95.0,55.0,60.0,95.0,55.0,11.5
1.214439802,French Ligue 2,2023-05-26,15:45:00,Guingamp,Niort,1.59,4.3,5.2,1.71,2.18,1.81,2.1,22.0,26.0,55.0,160.0,12.0,12.0,26.0,85.0,12.5,12.0,24.0,80.0,18.0,19.5,36.0,120.0,9.0,85.0
1.214301156,French Ligue 2,2023-05-26,15:45:00,Caen,St Etienne,2.54,3.85,2.62,1.61,2.4,1.57,2.48,23.0,17.0,21.0,38.0,16.5,11.0,13.5,27.0,21.0,13.5,16.5,32.0,36.0,26.0,32.0,60.0,15.5,16.5
1.214498813,Spanish Segunda Division,2023-05-26,16:00:00,Zaragoza,Tenerife,2.6,3.45,2.98,2.32,1.67,1.9,1.98,11.0,14.5,29.0,90.0,8.6,7.6,18.0,65.0,12.5,11.0,21.0,80.0,26.0,24.0,46.0,140.0,19.0,70.0
1.214627830,Icelandic 1 Deild,2023-05-26,16:15:00,Grotta,Afturelding,2.48,4.1,2.36,1.41,2.94,1.42,2.92,34.0,21.0,24.0,38.0,23.0,12.5,13.0,22.0,26.0,14.5,15.5,26.0,44.0,25.0,28.0,1.01,12.0,10.5
1.214649091,Icelandic 1 Deild,2023-05-26,16:15:00,Njardvik,Throttur,1.29,1.01,1.29,1.01,1.08,1.44,2.7,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214612377,Icelandic 1 Deild,2023-05-26,16:15:00,Leiknir R,IA Akranes,1.29,1.01,1.29,1.01,1.08,1.41,2.8,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214656193,Icelandic 1 Deild,2023-05-26,16:15:00,Aegir,Selfoss,1.42,1.14,1.39,1.01,1.08,1.4,2.84,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
