League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2023-11-06,08:00:00,16,Botev Vratsa,Lokomotiv Sofia 1929,3.0,2.05,3.75,2.08,3.07,2.86,1.44,2.63,1.07,7.0,1.38,2.8,2.2,1.62,1.83,1.83,1.3,1.35,1.7,0.75,1.13,1.31,0.93,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-11-06,10:30:00,16,Slavia Sofia,Etar,2.4,2.1,5.5,1.55,3.5,4.45,1.44,2.63,1.06,9.25,1.35,2.9,2.2,1.62,2.0,1.73,1.17,1.25,2.05,1.13,0.5,1.16,0.87,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-11-06,11:00:00,14,Novi Pazar,Partizan,5.5,2.38,2.0,5.6,4.15,1.42,1.32,3.2,1.03,11.0,1.23,4.1,1.65,2.15,1.78,1.99,2.45,1.18,1.11,2.14,2.75,1.47,2.16,3.63,0.0,0.0,0.0,0.0,0.0,1.83,1.98,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-11-06,13:00:00,14,Spartak Subotica,Radnički Kragujevac,2.75,2.05,3.75,2.29,3.2,2.69,1.44,2.66,1.06,8.5,1.32,3.28,1.89,1.91,1.78,1.99,1.31,1.31,1.6,1.5,1.13,1.16,1.5,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-11-06,13:00:00,10,Panserraikos,OFI,3.25,2.1,3.25,2.77,3.4,2.35,1.4,2.75,1.02,8.8,1.28,3.2,2.04,1.82,1.75,2.0,1.49,1.3,1.44,2.5,0.6,1.52,1.74,3.26,2.04,8.0,2.04,1.47,2.42,1.86,1.84,2.42,1.47,3.34,1.26,4.6,1.18
Romania Liga I,2023-11-06,13:00:00,15,UTA Arad,Dinamo Bucureşti,2.5,2.0,4.5,1.83,3.4,4.2,1.48,2.5,1.03,7.9,1.38,2.9,2.15,1.65,2.0,1.75,1.17,1.25,1.9,1.57,0.57,1.27,0.97,2.24,1.51,8.0,3.17,1.4,2.85,1.72,2.05,2.23,1.6,3.1,1.34,4.4,1.19
Bulgaria First League,2023-11-06,13:00:00,16,CSKA Sofia,Hebar 1918,1.67,2.5,13.0,1.18,5.2,11.5,1.36,3.0,1.04,12.0,1.28,3.3,1.97,1.83,3.0,1.36,1.03,1.1,4.2,2.0,0.88,1.73,0.88,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-11-06,14:00:00,11,Kayserispor,Alanyaspor,2.63,2.3,3.75,2.12,3.55,3.05,1.33,3.25,1.05,13.0,1.22,4.12,1.79,1.98,1.62,2.2,1.36,1.3,1.8,2.33,0.4,1.36,1.09,2.45,1.62,8.0,2.75,1.26,3.4,1.49,2.35,1.98,1.83,2.5,1.44,3.5,1.25
Turkey Süper Lig,2023-11-06,14:00:00,11,Gazişehir Gaziantep,Rizespor,2.88,2.2,3.6,2.36,3.4,2.77,1.36,3.0,1.03,10.65,1.27,3.61,1.6,2.27,1.67,2.1,1.42,1.33,1.66,1.8,1.0,1.37,1.07,2.44,1.73,8.0,2.5,1.24,3.5,1.46,2.4,1.95,1.85,2.4,1.47,3.3,1.26
Serbia SuperLiga,2023-11-06,14:30:00,14,Napredak,IMT Novi Beograd,2.88,2.05,3.6,2.16,3.25,2.87,1.46,2.6,1.04,7.8,1.33,2.93,2.1,1.68,1.8,1.96,1.31,1.31,1.59,0.57,0.86,1.32,1.45,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.95,0.0,0.0,0.0,0.0
