League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Portugal LigaPro,2023-11-19,08:00:00,11,AVS,CD Nacional,2.5,2.0,4.33,1.8,3.2,4.0,1.4,2.75,1.07,7.5,1.33,3.25,2.05,1.7,1.8,1.91,1.22,1.3,1.8,1.67,2.0,1.74,1.51,3.25,1.51,10.25,2.89,0.0,0.0,1.16,4.35,1.32,3.2,1.56,2.33,1.92,1.82
Spain Segunda División,2023-11-19,10:00:00,16,Racing Club de Ferrol,Burgos CF,3.0,1.95,4.33,2.0,3.0,3.6,1.53,2.38,1.11,7.33,1.47,2.58,2.35,1.53,2.1,1.67,1.3,1.3,1.65,2.0,0.13,1.43,1.25,2.68,1.51,8.5,3.16,1.32,3.0,1.58,2.15,2.05,1.65,2.75,1.37,3.9,1.2
Uruguay Primera División,2023-11-19,10:00:00,11,Liverpool FC Montevideo,Racing,2.15,2.3,4.5,1.67,3.4,4.4,1.33,3.25,1.05,9.0,1.22,4.0,1.8,1.91,1.7,2.05,1.17,1.25,2.1,2.29,1.35,1.81,1.2,3.01,1.59,9.4,2.7,1.19,4.2,1.35,2.84,1.93,1.88,2.03,1.79,2.64,1.4
Netherlands Eerste Divisie,2023-11-19,10:30:00,15,Cambuur,Roda JC,2.6,2.5,3.4,2.05,4.0,3.0,1.25,3.75,1.02,19.0,1.16,5.0,1.48,2.6,1.44,2.63,1.36,1.2,1.78,1.86,1.5,1.81,1.43,3.24,2.03,9.4,2.02,1.15,4.7,1.26,3.34,1.54,2.46,1.85,1.95,2.29,1.61
Portugal LigaPro,2023-11-19,11:00:00,11,CF Os Belenenses,FC Penafiel,3.13,2.04,3.38,1.7,4.22,3.5,1.44,2.67,1.03,8.1,1.33,2.93,2.03,1.7,1.81,1.89,1.42,1.3,1.48,0.4,0.2,1.46,1.17,2.63,1.74,9.5,2.35,1.11,5.2,1.27,3.55,1.48,2.55,1.8,2.0,2.35,1.55
Wales Welsh Premier League,2023-11-19,11:30:00,16,Caernarfon Town,Barry Town United,1.95,2.6,4.75,1.5,4.5,4.5,1.2,4.0,1.0,12.0,1.09,5.6,1.41,2.69,1.47,2.42,1.15,1.17,2.3,1.63,0.57,1.52,1.24,2.76,1.5,9.8,2.97,0.0,0.0,1.24,3.6,1.4,2.64,1.71,2.03,2.12,1.65
Wales Welsh Premier League,2023-11-19,11:30:00,16,Connah's Quay,Haverfordwest County,1.62,2.88,6.5,1.33,5.5,5.5,1.16,4.6,1.02,15.0,1.06,6.8,1.3,3.21,1.64,2.07,1.02,1.08,3.94,2.71,0.75,1.9,1.07,2.97,1.2,11.5,5.34,1.24,3.6,1.4,2.64,1.74,2.01,2.2,1.61,2.85,1.37
Wales Welsh Premier League,2023-11-19,11:30:00,16,Penybont,Newtown,2.5,2.4,3.25,2.0,4.0,2.75,1.22,3.8,1.01,11.0,1.13,4.9,1.53,2.34,1.43,2.73,1.36,1.23,1.65,1.43,1.71,1.59,1.31,2.9,1.51,9.2,2.99,1.23,3.7,1.4,2.64,1.74,2.02,2.17,1.63,2.7,1.4
Wales Welsh Premier League,2023-11-19,11:30:00,16,Pontypridd Town AFC,Colwyn Bay,2.38,2.3,4.0,1.8,3.6,3.6,1.29,3.42,1.02,10.0,1.16,4.4,1.68,2.06,1.53,2.43,1.24,1.23,1.87,1.0,0.57,1.22,1.25,2.47,1.69,8.6,2.52,1.32,3.1,1.55,2.27,1.95,1.81,2.45,1.47,3.2,1.3
Spain Segunda División,2023-11-19,12:15:00,16,Real Oviedo,SD Eibar,3.65,1.85,3.3,4.72,3.44,1.65,1.6,2.2,1.08,6.05,1.52,2.45,2.69,1.41,2.2,1.62,1.48,1.33,1.38,1.71,1.63,1.21,1.42,2.63,2.0,7.5,2.1,1.32,3.0,1.58,2.15,2.05,1.65,2.75,1.37,4.0,1.2
