League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
China Chinese Super League,2023-05-19,06:30:00,8,Wuhan Three Towns,Chengdu Better City FC,2.1,3.15,2.89,1.07,10.25,1.33,3.15,2.05,1.8,1.41,2.7,1.83,1.91,1.3,1.31,1.74,0.75,1.5,1.74,1.16,2.9,1.83,8.8,2.31,1.32,1.6,2.05,2.69,3.64
Australia A-League,2023-05-19,06:45:00,0,Melbourne City FC,Sydney FC,1.85,3.5,3.65,1.02,12.0,1.18,4.75,1.53,2.35,1.29,3.5,1.53,2.38,1.25,1.2,1.95,2.11,1.45,2.13,1.85,3.98,1.59,8.5,2.78,1.16,1.32,1.47,1.88,2.35
Japan J1 League,2023-05-19,07:30:00,14,Consadole Sapporo,Kyoto Sanga,1.67,3.95,4.0,1.0,10.5,1.16,4.5,1.6,2.2,1.29,3.45,1.57,2.3,1.19,1.22,2.0,1.43,1.0,1.79,1.29,3.08,1.45,8.5,3.24,1.29,1.57,1.98,2.4,3.5
Ukraine Ukrainian Premier League,2023-05-19,08:00:00,27,Dnipro-1,Kolos Kovalivka,1.28,4.7,7.8,1.03,16.0,1.2,4.33,1.62,2.2,1.29,3.4,2.02,1.76,1.06,1.15,3.34,2.46,1.14,1.84,0.99,2.83,0.0,0.0,0.0,0.0,1.66,2.06,0.0,0.0
China Chinese Super League,2023-05-19,08:35:00,8,Shanghai Shenhua,Beijing Guoan,2.14,3.02,2.7,1.04,8.8,1.39,2.85,2.3,1.55,1.45,2.55,1.9,1.83,1.32,1.28,1.65,2.2,1.25,1.38,1.7,3.08,2.47,8.5,1.75,1.38,1.83,2.18,2.53,4.2
China Chinese Super League,2023-05-19,08:35:00,8,Qingdao Jonoon,Hangzhou,2.32,3.25,2.69,1.06,10.5,1.28,3.44,1.96,1.93,1.4,2.75,1.8,1.95,1.45,1.35,1.53,1.75,1.0,1.42,1.28,2.7,2.25,7.1,1.95,1.4,1.74,2.28,3.1,4.5
China Chinese Super League,2023-05-19,08:35:00,8,Nantong Zhiyun,Shenzhen,1.96,3.2,3.15,1.04,8.85,1.39,2.85,2.2,1.6,1.45,2.55,1.94,1.81,1.32,1.33,1.68,1.0,0.5,1.91,1.46,3.37,1.75,7.0,2.6,1.5,2.0,2.6,3.65,5.3
China Chinese Super League,2023-05-19,08:35:00,8,Shijiazhuang Ever Bright,Changchun Yatai,2.49,3.0,2.46,1.03,10.0,1.34,3.1,2.0,1.7,1.41,2.7,1.8,1.9,1.52,1.35,1.44,0.5,2.0,1.29,1.19,2.48,2.16,8.3,1.96,1.42,1.85,2.4,2.95,4.8
Ukraine Ukrainian Premier League,2023-05-19,09:00:00,27,Vorskla,Hirnyk,2.06,3.3,3.0,1.06,10.0,1.32,3.1,2.02,1.82,1.39,2.95,1.89,1.87,1.27,1.28,1.75,1.5,1.0,1.39,1.13,2.52,1.66,9.0,2.62,0.0,1.43,1.78,2.21,3.0
Bulgaria First League,2023-05-19,11:00:00,2,Slavia Sofia,Arda,2.42,3.05,2.66,1.11,6.0,1.51,2.46,2.59,1.44,1.53,2.3,2.1,1.7,1.43,1.37,1.48,1.94,1.13,1.48,1.1,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-05-19,11:00:00,27,Shakhtar Donetsk,Veres Rivne,1.26,6.0,11.0,0.0,0.0,0.0,0.0,1.4,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.38,1.61,1.24,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-05-19,11:00:00,35,Slaven Koprivnica,Hajduk Split,3.8,3.4,1.83,0.0,0.0,0.0,0.0,1.95,1.85,0.0,0.0,1.83,1.83,0.0,0.0,0.0,1.29,1.65,1.42,1.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-05-19,11:30:00,9,Hermannstadt,Universitatea Cluj,1.66,3.45,4.5,1.08,7.0,1.38,2.9,2.22,1.59,1.48,2.5,2.0,1.75,1.17,1.25,1.9,1.44,0.78,1.37,1.32,2.69,1.41,8.0,3.68,1.67,2.17,3.0,4.2,6.2
Poland Ekstraklasa,2023-05-19,13:00:00,33,Zagłębie Lubin,Stal Mielec,1.93,3.55,3.3,1.04,13.5,1.25,3.75,1.94,1.94,1.35,2.95,1.68,2.1,1.22,1.22,1.87,0.88,1.13,1.89,1.31,3.2,1.41,9.0,3.48,1.18,1.33,1.58,2.03,2.62
Denmark 1st Division,2023-05-19,13:00:00,8,Hillerød,HB Køge,2.52,3.25,2.41,1.06,8.0,1.3,3.4,2.01,1.85,1.36,3.0,1.67,2.1,1.53,1.33,1.36,1.28,1.31,1.29,1.78,3.07,1.74,5.5,2.45,1.32,1.7,2.0,2.69,3.64
Estonia Meistriliiga,2023-05-19,13:00:00,13,Harju Jalgpallikool,Tallinna FC Flora,19.0,8.4,1.1,1.01,31.0,1.1,5.9,1.28,3.34,1.17,4.54,2.25,1.58,7.5,1.03,1.01,0.5,2.67,1.39,2.03,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-05-19,13:05:00,35,Šibenik,Osijek,2.8,3.25,2.38,0.0,0.0,0.0,0.0,2.1,1.7,0.0,0.0,1.83,1.83,0.0,0.0,0.0,0.76,1.0,1.43,1.38,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-05-19,13:10:00,28,Blau-Weiß Linz,Horn,1.28,5.0,7.2,1.02,12.0,1.15,4.75,1.52,2.36,1.25,3.6,2.0,1.73,1.02,1.09,3.75,2.46,1.54,2.17,1.56,3.73,1.25,7.5,5.0,0.0,1.32,2.2,2.0,2.6
Austria 2. Liga,2023-05-19,13:10:00,28,Dornbirn,Floridsdorfer AC,2.74,3.35,2.18,1.0,10.5,1.25,3.6,1.75,2.01,1.33,3.05,1.67,2.1,1.75,1.22,1.33,1.0,1.38,1.58,1.48,3.06,3.15,6.5,1.46,0.0,1.36,2.2,2.06,2.67
Austria 2. Liga,2023-05-19,13:10:00,28,Admira,First Vienna,2.02,3.45,3.0,1.01,10.25,1.22,3.65,1.75,2.01,1.33,3.15,1.67,2.1,1.32,1.26,1.73,1.54,1.38,1.35,1.36,2.71,1.76,6.25,2.35,0.0,1.31,1.52,1.85,2.35
Austria 2. Liga,2023-05-19,13:10:00,28,Amstetten,Austria Wien II,2.03,3.4,3.0,0.0,0.0,0.0,0.0,1.44,2.59,1.25,3.75,1.5,2.5,0.0,0.0,0.0,1.54,0.92,1.52,1.44,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-05-19,13:10:00,28,Liefering,Lafnitz,2.23,3.35,2.7,1.03,11.0,1.18,4.33,1.64,2.17,1.3,3.2,1.53,2.38,1.36,1.25,1.65,1.54,1.15,1.92,1.64,3.56,2.0,5.75,2.1,1.29,1.41,1.7,2.15,2.85
Bulgaria First League,2023-05-19,13:15:00,2,Botev Plovdiv,Lokomotiv Sofia 1929,1.63,3.65,4.3,1.08,7.5,1.38,2.8,1.91,1.85,1.47,2.5,2.13,1.68,1.18,1.29,2.05,1.4,0.81,1.77,1.2,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary NB I,2023-05-19,13:15:00,32,Paksi SE,Puskás,2.09,3.74,3.24,0.0,0.0,0.0,0.0,1.48,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.25,1.23,1.35,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-05-19,13:30:00,33,Darmstadt 98,Magdeburg,1.54,4.1,4.9,1.02,13.0,1.16,4.75,1.45,2.55,1.24,3.82,1.57,2.3,1.08,1.14,2.75,2.19,1.31,1.8,1.53,3.33,1.28,10.75,4.55,1.24,1.46,1.8,2.32,3.08
Germany 2. Bundesliga,2023-05-19,13:30:00,33,Holstein Kiel,St. Pauli,3.0,3.3,2.15,1.01,13.0,1.12,5.0,1.5,2.4,1.25,3.72,1.44,2.65,1.65,1.28,1.35,1.38,1.31,1.86,1.6,3.46,2.31,9.0,1.82,1.21,1.42,1.75,2.19,2.91
Romania Liga I,2023-05-19,14:00:00,9,UTA Arad,U Craiova 1948,2.34,3.15,2.66,1.08,7.0,1.4,2.75,2.22,1.59,1.49,2.52,1.86,1.9,1.35,1.36,1.59,1.39,1.06,1.63,1.38,3.01,1.75,8.0,2.52,1.39,1.7,2.2,2.95,4.1
Denmark 1st Division,2023-05-19,14:00:00,8,Nykøbing,Hobro,3.15,3.5,1.95,1.01,14.5,1.21,4.35,1.73,1.99,1.3,3.4,1.53,2.38,1.95,1.2,1.25,0.79,1.17,1.37,1.35,2.72,3.1,6.0,1.48,1.25,1.68,1.83,2.36,3.18
Denmark Superliga,2023-05-19,14:00:00,8,Horsens,Silkeborg,2.94,3.4,2.15,1.04,10.0,1.25,3.75,1.88,2.02,1.33,3.25,1.67,2.1,1.65,1.25,1.35,1.36,0.93,1.39,1.39,2.78,2.44,8.0,1.75,1.2,1.42,1.65,2.22,2.95
Portugal LigaPro,2023-05-19,14:00:00,33,Benfica II,Farense,2.97,3.26,1.97,1.03,12.0,1.19,4.2,1.67,2.12,1.3,3.2,1.57,2.25,1.8,1.26,1.29,1.31,1.44,1.75,1.65,3.4,2.2,6.25,1.86,1.11,1.25,1.46,1.8,2.23
Portugal LigaPro,2023-05-19,14:00:00,33,Leixões,Vilafranquense,2.45,2.91,2.53,1.07,7.5,1.36,2.87,2.11,1.68,1.45,2.55,1.85,1.9,1.38,1.28,1.5,1.19,1.44,1.49,1.46,2.95,1.6,6.0,2.7,1.12,1.26,1.46,1.83,2.27
Germany 3. Liga,2023-05-19,14:00:00,37,1860 München,Waldhof Mannheim,2.21,3.25,2.96,1.02,12.0,1.18,4.5,1.63,2.14,1.32,3.1,1.5,2.4,1.33,1.3,1.65,1.78,0.78,1.73,1.49,3.22,1.85,8.9,2.26,1.2,1.39,1.7,2.2,3.0
France Ligue 2,2023-05-19,14:00:00,36,Grenoble Foot 38,Rodez,2.36,3.2,2.76,1.08,7.0,1.38,2.9,2.22,1.58,1.45,2.55,1.9,1.85,1.36,1.25,1.53,1.82,1.35,1.37,1.13,2.5,1.7,7.0,2.7,1.32,1.58,2.02,2.7,3.8
Romania Liga I,2023-05-19,14:00:00,9,Argeș,Petrolul 52,2.42,2.99,2.69,1.08,7.0,1.42,2.6,2.36,1.52,1.49,2.52,1.95,1.81,1.38,1.34,1.57,1.11,1.22,1.43,1.26,2.69,1.69,8.0,2.54,1.26,1.49,1.95,2.37,3.3
Romania Liga I,2023-05-19,14:00:00,9,Chindia Târgovişte,Voluntari,1.95,3.3,3.3,1.09,7.95,1.45,2.65,2.12,1.65,1.53,2.37,2.1,1.7,1.18,1.28,1.78,1.11,1.22,1.63,1.33,2.96,1.69,7.5,2.64,1.67,2.17,3.0,3.6,5.3
Sweden Superettan,2023-05-19,14:00:00,8,Brage,Gefle,1.58,4.04,5.25,1.05,9.0,1.25,3.75,1.75,1.95,1.33,3.25,1.8,1.91,1.12,1.22,2.38,2.0,1.0,1.6,0.7,2.3,1.41,8.0,3.6,1.4,1.8,2.22,3.05,4.35
Austria Bundesliga,2023-05-19,14:30:00,8,Ried,Rheindorf Altach,2.16,3.3,2.98,0.0,0.0,0.0,0.0,2.01,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.71,1.11,1.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-05-19,15:00:00,38,Utrecht II,VVV,3.02,3.6,2.08,1.02,22.0,1.13,5.75,1.45,2.55,1.25,3.75,1.42,2.7,1.68,1.24,1.35,1.06,1.78,1.44,1.48,2.92,2.4,6.0,1.74,1.18,1.35,1.59,2.0,2.5
Netherlands Eerste Divisie,2023-05-19,15:00:00,38,Telstar,NAC Breda,2.58,3.38,2.46,1.03,15.0,1.2,4.2,1.65,2.1,1.32,3.15,1.55,2.3,1.5,1.27,1.48,1.44,1.44,1.48,1.36,2.84,1.6,5.75,2.8,1.29,1.51,1.83,2.37,3.1
Netherlands Eerste Divisie,2023-05-19,15:00:00,38,Roda JC,Willem II,3.6,3.6,1.83,1.03,15.0,1.2,4.2,1.65,2.1,1.32,3.2,1.58,2.2,1.9,1.22,1.22,1.33,1.44,1.64,1.45,3.09,2.9,6.0,1.54,1.33,1.58,2.0,2.55,3.4
Netherlands Eerste Divisie,2023-05-19,15:00:00,38,De Graafschap,Den Bosch,1.2,6.5,9.0,1.01,17.0,1.08,7.0,1.3,3.4,1.17,4.5,1.67,2.1,1.04,1.1,4.24,1.61,0.61,1.78,1.13,2.91,1.06,10.25,8.75,1.19,1.36,1.61,2.0,2.55
Netherlands Eerste Divisie,2023-05-19,15:00:00,38,AZ II,ADO Den Haag,2.24,3.65,2.71,1.01,24.0,1.11,6.25,1.42,2.7,1.23,3.9,1.38,2.8,1.42,1.24,1.6,1.72,1.33,1.89,1.45,3.34,1.8,6.0,2.3,1.27,1.49,1.76,2.32,3.1
Netherlands Eerste Divisie,2023-05-19,15:00:00,38,PSV II,Eindhoven,2.7,3.4,2.3,1.02,12.0,1.17,4.5,1.57,2.3,1.29,3.5,1.5,2.5,1.6,1.22,1.47,1.44,1.28,1.46,1.36,2.82,1.95,5.5,2.15,1.31,1.54,1.9,2.44,3.3
