League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-01-20,07:30:00,21,Kasımpaşa,Hatayspor,2.5,2.4,3.75,1.94,3.7,3.5,1.33,3.6,1.03,17.0,1.17,4.75,1.61,2.23,1.55,2.4,1.33,1.28,1.95,1.55,0.64,1.67,1.23,2.9,1.57,8.5,2.75,1.2,3.9,1.39,2.65,1.7,1.95,2.2,1.55,3.0,1.32
Portugal LigaPro,2024-01-20,08:00:00,18,CD Mafra,Benfica II,2.8,2.1,3.55,2.08,3.4,3.0,1.38,2.8,1.05,8.5,1.29,3.4,1.77,1.97,1.67,2.0,1.35,1.25,1.62,1.56,1.33,1.46,1.36,2.82,1.67,7.7,2.67,1.16,4.3,1.3,3.2,1.67,2.22,2.04,1.78,2.52,1.46
Germany 2. Bundesliga,2024-01-20,09:00:00,18,St. Pauli,Kaiserslautern,1.95,2.4,6.5,1.47,4.6,6.5,1.3,3.4,1.04,10.0,1.2,4.33,1.54,2.16,1.83,1.83,1.1,1.19,2.7,2.0,0.56,1.86,1.66,3.52,1.29,10.7,4.59,1.25,3.5,1.47,2.4,1.95,1.85,2.4,1.47,3.4,1.26
Germany 2. Bundesliga,2024-01-20,09:00:00,18,Nürnberg,Hansa Rostock,2.5,2.3,4.33,1.9,3.75,3.85,1.33,3.25,1.04,10.0,1.22,4.0,1.65,1.98,1.67,2.1,1.26,1.26,1.88,1.56,0.78,1.27,1.16,2.43,1.51,10.5,3.05,1.08,6.8,1.15,4.5,1.23,3.6,1.41,2.55,1.7,1.95
Germany 2. Bundesliga,2024-01-20,09:00:00,18,Elversberg,Hannover 96,2.88,2.3,3.4,2.45,3.55,2.75,1.33,3.25,1.04,10.0,1.22,4.0,1.57,2.12,1.57,2.25,1.39,1.28,1.61,1.22,1.0,1.36,0.96,2.32,1.85,9.0,2.3,1.24,3.5,1.46,2.4,1.9,1.9,2.4,1.47,3.3,1.26
England Premier League,2024-01-20,09:30:00,21,Arsenal,Crystal Palace,1.8,2.5,8.5,1.33,5.5,10.0,1.33,3.25,1.05,16.5,1.25,4.2,1.61,2.13,2.2,1.62,1.04,1.14,3.5,2.36,1.09,2.04,1.19,3.23,1.24,10.5,5.4,1.26,3.2,1.49,2.35,1.83,1.85,2.3,1.5,3.0,1.29
England Championship,2024-01-20,09:30:00,28,Swansea City,Southampton,4.75,2.38,2.2,4.7,3.95,1.7,1.3,3.4,1.04,10.0,1.2,4.33,1.66,2.01,1.67,2.1,2.15,1.23,1.18,1.21,1.86,1.29,1.57,2.86,4.48,8.95,1.4,1.24,3.5,1.46,2.4,1.85,1.95,2.4,1.47,3.3,1.27
Italy Serie B,2024-01-20,10:00:00,21,Brescia,Südtirol,2.85,1.85,4.5,1.95,3.05,4.4,1.62,2.19,1.12,6.0,1.57,2.3,2.72,1.35,2.35,1.55,1.22,1.3,1.72,1.18,1.09,1.09,1.07,2.16,1.37,8.5,3.85,1.48,2.55,1.85,1.95,2.5,1.49,3.5,1.28,5.1,1.15
Spain La Liga,2024-01-20,10:00:00,21,Rayo Vallecano,UD Las Palmas,2.6,2.05,5.0,1.9,3.35,4.4,1.5,2.5,1.08,8.5,1.44,2.8,2.25,1.52,2.05,1.7,1.21,1.31,1.87,0.8,1.18,1.62,1.11,2.73,1.55,7.5,2.95,1.41,2.55,1.73,1.96,2.18,1.57,2.88,1.33,3.95,1.18
Spain Segunda División,2024-01-20,10:00:00,23,Albacete Balompié,AD Alcorcón,2.2,2.05,5.5,1.57,3.65,6.0,1.44,2.62,1.07,7.5,1.33,3.25,1.95,1.67,2.0,1.73,1.11,1.25,2.38,1.58,1.17,1.71,1.1,2.81,1.26,9.5,4.88,1.46,2.45,1.93,1.88,2.45,1.46,3.5,1.24,4.9,1.12
Turkey Süper Lig,2024-01-20,10:00:00,21,Alanyaspor,Rizespor,2.95,2.2,3.5,2.26,3.45,2.89,1.42,3.1,1.03,10.65,1.27,3.61,1.89,2.0,1.7,2.1,1.42,1.33,1.66,1.45,0.9,1.45,1.11,2.56,1.8,8.0,2.3,1.31,3.0,1.58,2.15,2.05,1.65,2.75,1.37,3.9,1.2
Italy Serie B,2024-01-20,10:00:00,21,Spezia,Cremonese,3.93,2.25,2.93,3.25,3.4,2.15,1.41,3.04,1.02,9.5,1.25,3.5,1.8,1.81,1.62,2.15,1.67,1.3,1.25,0.8,2.0,1.48,1.75,3.23,2.2,8.5,1.83,1.14,4.65,1.29,3.45,1.5,2.45,1.85,1.95,2.43,1.52
Italy Serie B,2024-01-20,10:00:00,21,Reggiana,Como,3.55,1.85,3.35,3.2,3.05,2.35,1.57,2.25,1.1,6.5,1.47,2.45,2.28,1.49,2.05,1.67,1.45,1.33,1.42,1.18,1.64,1.18,1.34,2.52,2.1,7.5,2.0,1.36,2.95,1.67,2.12,2.15,1.65,2.95,1.37,4.1,1.21
Italy Serie B,2024-01-20,10:00:00,21,Ternana,Cittadella,3.3,2.0,3.3,2.75,3.1,2.55,1.47,2.5,1.08,7.5,1.4,2.8,2.17,1.54,1.9,1.83,1.47,1.28,1.45,1.18,1.3,1.26,1.37,2.63,2.1,8.0,1.95,1.29,3.4,1.53,2.4,2.0,1.8,2.55,1.48,3.5,1.27
Turkey Süper Lig,2024-01-20,10:00:00,21,Fatih Karagümrük,İstanbul Başakşehir,2.88,2.05,3.5,2.19,3.4,3.05,1.4,2.75,1.05,9.0,1.34,3.15,2.07,1.81,1.73,2.0,1.35,1.3,1.6,1.45,0.91,1.3,1.08,2.38,1.73,7.5,2.4,1.46,2.45,1.85,1.95,2.45,1.46,3.5,1.25,4.65,1.14
Italy Serie B,2024-01-20,10:00:00,21,FeralpiSalò,Catanzaro,3.3,2.0,3.1,2.85,3.15,2.5,1.44,2.55,1.07,8.0,1.36,2.95,2.07,1.59,1.87,1.82,1.51,1.32,1.42,0.9,1.27,1.16,1.21,2.37,2.2,7.5,1.91,1.45,2.63,1.8,2.0,2.4,1.53,3.35,1.3,4.8,1.17
Portugal LigaPro,2024-01-20,11:00:00,18,CF Os Belenenses,AVS,5.35,2.09,2.28,3.45,3.25,1.99,1.44,2.67,1.03,8.0,1.33,2.93,2.05,1.64,1.99,1.73,2.06,1.26,1.15,0.9,2.33,1.32,1.31,2.63,2.57,7.8,1.7,1.11,5.3,1.24,3.48,1.51,2.53,1.81,2.0,2.21,1.65
Germany Bundesliga,2024-01-20,11:30:00,18,Darmstadt 98,Eintracht Frankfurt,4.33,2.25,2.5,3.75,3.7,1.95,1.36,3.0,1.05,12.5,1.28,3.75,1.52,2.31,1.7,2.05,1.75,1.29,1.29,0.6,1.3,1.37,1.05,2.42,2.35,7.5,1.78,1.3,2.95,1.56,2.2,1.94,1.75,2.45,1.45,3.25,1.25
